evidence_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	path	evidence_index	reference	supports	evidence_source	snippet	explanation	raw_json
5036	4950	208	Medulloblastoma, SHH-Activated	Medulloblastoma_SHH_Activated.yaml	histopathology	0	evidence	0	PMID:41544627	SUPPORT		Medulloblastoma, the most common malignant brain tumor of childhood, exhibits	Abstract states medulloblastoma is the most common malignant brain tumor of childhood.	"{""explanation"": ""Abstract states medulloblastoma is the most common malignant brain tumor of childhood."", ""reference"": ""PMID:41544627"", ""snippet"": ""Medulloblastoma, the most common malignant brain tumor of childhood, exhibits"", ""supports"": ""SUPPORT""}"
5038	4970	209	Medulloblastoma, WNT-Activated	Medulloblastoma_WNT_Activated.yaml	histopathology	0	evidence	0	PMID:41544627	SUPPORT		Medulloblastoma, the most common malignant brain tumor of childhood, exhibits	Abstract states medulloblastoma is the most common malignant brain tumor of childhood.	"{""explanation"": ""Abstract states medulloblastoma is the most common malignant brain tumor of childhood."", ""reference"": ""PMID:41544627"", ""snippet"": ""Medulloblastoma, the most common malignant brain tumor of childhood, exhibits"", ""supports"": ""SUPPORT""}"
5057	4994	210	Melanoma_in_Congenital_Melanocytic_Nevus	Melanoma_in_Congenital_Melanocytic_Nevus.yaml	histopathology	0	evidence	0	PMID:27268913	SUPPORT		Malignant melanoma represents a neoplasm stemming from melanocytes	Abstract defines melanoma as a neoplasm stemming from melanocytes.	"{""explanation"": ""Abstract defines melanoma as a neoplasm stemming from melanocytes."", ""reference"": ""PMID:27268913"", ""snippet"": ""Malignant melanoma represents a neoplasm stemming from melanocytes"", ""supports"": ""SUPPORT""}"
5168	5063	213	Merkel Cell Carcinoma	Merkel_Cell_Carcinoma.yaml	histopathology	0	evidence	0	PMID:41232971	SUPPORT		Merkel's carcinoma is a rare but highly aggressive cutaneous neuroendocrine	Abstract describes Merkel carcinoma as a highly aggressive cutaneous neuroendocrine tumor.	"{""explanation"": ""Abstract describes Merkel carcinoma as a highly aggressive cutaneous neuroendocrine tumor."", ""reference"": ""PMID:41232971"", ""snippet"": ""Merkel's carcinoma is a rare but highly aggressive cutaneous neuroendocrine"", ""supports"": ""SUPPORT""}"
5580	5360	224	Acute Myeloid Leukemia, NPM1-Mutated	NPM1_Mutant_AML.yaml	histopathology	0	evidence	0	PMID:23590662	SUPPORT		myeloblasts in the blood or bone marrow.	Abstract notes myeloblasts in the blood or bone marrow in AML.	"{""explanation"": ""Abstract notes myeloblasts in the blood or bone marrow in AML."", ""reference"": ""PMID:23590662"", ""snippet"": ""myeloblasts in the blood or bone marrow."", ""supports"": ""SUPPORT""}"
5582	5378	225	NRAS Mutant Melanoma	NRAS_Mutant_Melanoma.yaml	histopathology	0	evidence	0	PMID:27268913	SUPPORT		Malignant melanoma represents a neoplasm stemming from melanocytes	Abstract defines melanoma as a neoplasm stemming from melanocytes.	"{""explanation"": ""Abstract defines melanoma as a neoplasm stemming from melanocytes."", ""reference"": ""PMID:27268913"", ""snippet"": ""Malignant melanoma represents a neoplasm stemming from melanocytes"", ""supports"": ""SUPPORT""}"
5587	5395	226	NTRK Fusion-Positive Cancer	NTRK_Fusion_Positive_Cancer.yaml	histopathology	0	evidence	0	PMID:36914665	SUPPORT		NTRK gene fusions are rare somatic mutations found across cancer types with	Abstract notes NTRK fusions occur across cancer types.	"{""explanation"": ""Abstract notes NTRK fusions occur across cancer types."", ""reference"": ""PMID:36914665"", ""snippet"": ""NTRK gene fusions are rare somatic mutations found across cancer types with"", ""supports"": ""SUPPORT""}"
5610	5435	228	Nasopharyngeal Carcinoma	Nasopharyngeal_Carcinoma.yaml	histopathology	0	evidence	0	PMID:24733735	SUPPORT		Nasopharyngeal squamous cell carcinoma (NPSCC) is uncommon in	Abstract identifies nasopharyngeal squamous cell carcinoma as an uncommon subtype.	"{""explanation"": ""Abstract identifies nasopharyngeal squamous cell carcinoma as an uncommon subtype."", ""reference"": ""PMID:24733735"", ""snippet"": ""Nasopharyngeal squamous cell carcinoma (NPSCC) is uncommon in"", ""supports"": ""SUPPORT""}"
5690	5500	230	Neuroblastoma	Neuroblastoma.yaml	histopathology	0	evidence	0	PMID:10985139	SUPPORT		Neuroblastoma is a malignant tumor of neural crest origin that may arise	Abstract describes neuroblastoma as a malignant tumor of neural crest origin.	"{""explanation"": ""Abstract describes neuroblastoma as a malignant tumor of neural crest origin."", ""reference"": ""PMID:10985139"", ""snippet"": ""Neuroblastoma is a malignant tumor of neural crest origin that may arise"", ""supports"": ""SUPPORT""}"
5759	5582	235	Non-Small Cell Lung Cancer	Non-Small_Cell_Lung_Cancer.yaml	histopathology	0	evidence	0	PMID:32657049	SUPPORT		Of 256 patients with NSCLC, 219 were adenocarcinoma	Abstract reports a NSCLC cohort dominated by adenocarcinoma.	"{""explanation"": ""Abstract reports a NSCLC cohort dominated by adenocarcinoma."", ""reference"": ""PMID:32657049"", ""snippet"": ""Of 256 patients with NSCLC, 219 were adenocarcinoma"", ""supports"": ""SUPPORT""}"
5945	5856	249	PIK3CA-Mutant Breast Cancer	PIK3CA_Mutant_Breast_Cancer.yaml	histopathology	0	evidence	0	PMID:39806949	SUPPORT		Invasive ductal carcinoma (IDC) is the most common type of breast cancer,	Abstract states that invasive ductal carcinoma is the most common breast cancer type.	"{""explanation"": ""Abstract states that invasive ductal carcinoma is the most common breast cancer type."", ""reference"": ""PMID:39806949"", ""snippet"": ""Invasive ductal carcinoma (IDC) is the most common type of breast cancer,"", ""supports"": ""SUPPORT""}"
6297	6092	258	Philadelphia Chromosome-Positive Acute Lymphoblastic Leukemia	Ph_Positive_ALL.yaml	histopathology	0	evidence	0	PMID:25408859	SUPPORT		Acute lymphoblastic leukemia (ALL) is a disseminated malignancy of B- or	Abstract defines ALL as a malignancy of B- or T-lymphoblasts.	"{""explanation"": ""Abstract defines ALL as a malignancy of B- or T-lymphoblasts."", ""reference"": ""PMID:25408859"", ""snippet"": ""Acute lymphoblastic leukemia (ALL) is a disseminated malignancy of B- or"", ""supports"": ""SUPPORT""}"
6308	6147	260	Pheochromocytoma and Paraganglioma	Pheochromocytoma_Paraganglioma.yaml	histopathology	0	evidence	0	PMID:32617052	SUPPORT		Pheochromocytomas (PCC) and paragangliomas (PGL) are rare neuroendocrine tumors.	Abstract characterizes PCC/PGL as rare neuroendocrine tumors.	"{""explanation"": ""Abstract characterizes PCC/PGL as rare neuroendocrine tumors."", ""reference"": ""PMID:32617052"", ""snippet"": ""Pheochromocytomas (PCC) and paragangliomas (PGL) are rare neuroendocrine tumors."", ""supports"": ""SUPPORT""}"
6433	6268	266	Polycythemia Vera	Polycythemia_Vera.yaml	histopathology	0	evidence	0	PMID:40246933	SUPPORT		PV is typically characterized by erythrocytosis and often	Abstract states that PV is typically characterized by erythrocytosis.	"{""explanation"": ""Abstract states that PV is typically characterized by erythrocytosis."", ""reference"": ""PMID:40246933"", ""snippet"": ""PV is typically characterized by erythrocytosis and often"", ""supports"": ""SUPPORT""}"
6563	6391	272	Primary Myelofibrosis	Primary_Myelofibrosis.yaml	histopathology	0	evidence	0	PMID:33477816	SUPPORT		Primary myelofibrosis (PMF) is a myeloproliferative neoplasm characterized by	Abstract describes PMF as a myeloproliferative neoplasm characterized by bone marrow fibrosis.	"{""explanation"": ""Abstract describes PMF as a myeloproliferative neoplasm characterized by bone marrow fibrosis."", ""reference"": ""PMID:33477816"", ""snippet"": ""Primary myelofibrosis (PMF) is a myeloproliferative neoplasm characterized by"", ""supports"": ""SUPPORT""}"
6594	6440	275	Primary_Tonsillar_Lymphoma	Primary_Tonsillar_Lymphoma.yaml	histopathology	0	evidence	0	PMID:20440503	SUPPORT		DLBC was the most frequent histology.	Abstract reports diffuse large B-cell lymphoma as the most frequent histology.	"{""explanation"": ""Abstract reports diffuse large B-cell lymphoma as the most frequent histology."", ""reference"": ""PMID:20440503"", ""snippet"": ""DLBC was the most frequent histology."", ""supports"": ""SUPPORT""}"
6740	6603	281	RET Fusion-Positive Thyroid Cancer	RET_Fusion_Thyroid_Cancer.yaml	histopathology	0	evidence	0	PMID:21221869	SUPPORT		Papillary thyroid carcinomas are the most common thyroid cancers	Abstract notes papillary thyroid carcinoma as the most common thyroid cancer.	"{""explanation"": ""Abstract notes papillary thyroid carcinoma as the most common thyroid cancer."", ""reference"": ""PMID:21221869"", ""snippet"": ""Papillary thyroid carcinomas are the most common thyroid cancers"", ""supports"": ""SUPPORT""}"
6742	6621	282	RET-Rearranged Non-Small Cell Lung Cancer	RET_Rearranged_NSCLC.yaml	histopathology	0	evidence	0	PMID:32657049	SUPPORT		Of 256 patients with NSCLC, 219 were adenocarcinoma	Abstract reports a NSCLC cohort dominated by adenocarcinoma.	"{""explanation"": ""Abstract reports a NSCLC cohort dominated by adenocarcinoma."", ""reference"": ""PMID:32657049"", ""snippet"": ""Of 256 patients with NSCLC, 219 were adenocarcinoma"", ""supports"": ""SUPPORT""}"
6745	6641	283	ROS1-Rearranged Non-Small Cell Lung Cancer	ROS1_Rearranged_NSCLC.yaml	histopathology	0	evidence	0	PMID:32657049	SUPPORT		Of 256 patients with NSCLC, 219 were adenocarcinoma	Abstract reports a NSCLC cohort dominated by adenocarcinoma.	"{""explanation"": ""Abstract reports a NSCLC cohort dominated by adenocarcinoma."", ""reference"": ""PMID:32657049"", ""snippet"": ""Of 256 patients with NSCLC, 219 were adenocarcinoma"", ""supports"": ""SUPPORT""}"
6767	6675	285	Refeeding Syndrome	Refeeding_Syndrome.yaml	histopathology	0	evidence	0	PMID:39310593	SUPPORT	HUMAN_CLINICAL	A histological examination showed conspicuously atrophied cardiomyocytes with nuclear swelling and irregularities	This case report documents cardiomyocyte atrophy and nuclear changes on biopsy.	"{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""This case report documents cardiomyocyte atrophy and nuclear changes on biopsy."", ""reference"": ""PMID:39310593"", ""snippet"": ""A histological examination showed conspicuously atrophied cardiomyocytes with nuclear swelling and irregularities"", ""supports"": ""SUPPORT""}"
6808	6715	287	Retinoblastoma	Retinoblastoma.yaml	histopathology	0	evidence	0	PMID:41567907	SUPPORT		Retinoblastoma is the most common intraocular malignancy in	Abstract notes retinoblastoma is the most common intraocular malignancy.	"{""explanation"": ""Abstract notes retinoblastoma is the most common intraocular malignancy."", ""reference"": ""PMID:41567907"", ""snippet"": ""Retinoblastoma is the most common intraocular malignancy in"", ""supports"": ""SUPPORT""}"
7424	7162	308	Small Cell Lung Cancer	Small_Cell_Lung_Cancer.yaml	histopathology	0	evidence	0	PMID:24734358	SUPPORT		"Small-cell lung cancer (SCLC) is a 
very aggressive neuroendocrine carcinoma"	Abstract defines SCLC as a very aggressive neuroendocrine carcinoma.	"{""explanation"": ""Abstract defines SCLC as a very aggressive neuroendocrine carcinoma."", ""reference"": ""PMID:24734358"", ""snippet"": ""Small-cell lung cancer (SCLC) is a \nvery aggressive neuroendocrine carcinoma"", ""supports"": ""SUPPORT""}"
7525	7306	317	Synovial Sarcoma	Synovial_Sarcoma.yaml	histopathology	0	evidence	0	PMID:9930576	SUPPORT		Synovial sarcoma is a rare soft tissue tumor of children and adults that is	Abstract describes synovial sarcoma as a rare soft tissue tumor.	"{""explanation"": ""Abstract describes synovial sarcoma as a rare soft tissue tumor."", ""reference"": ""PMID:9930576"", ""snippet"": ""Synovial sarcoma is a rare soft tissue tumor of children and adults that is"", ""supports"": ""SUPPORT""}"
7807	7551	330	Triple-Negative Breast Cancer	Triple_Negative_Breast_Cancer.yaml	histopathology	0	evidence	0	PMID:39806949	SUPPORT		Invasive ductal carcinoma (IDC) is the most common type of breast cancer,	Abstract states that invasive ductal carcinoma is the most common breast cancer type.	"{""explanation"": ""Abstract states that invasive ductal carcinoma is the most common breast cancer type."", ""reference"": ""PMID:39806949"", ""snippet"": ""Invasive ductal carcinoma (IDC) is the most common type of breast cancer,"", ""supports"": ""SUPPORT""}"
8092	7738	336	Uveal Melanoma	Uveal_Melanoma.yaml	histopathology	0	evidence	0	PMID:27268913	SUPPORT		Malignant melanoma represents a neoplasm stemming from melanocytes	Abstract defines melanoma as a neoplasm stemming from melanocytes.	"{""explanation"": ""Abstract defines melanoma as a neoplasm stemming from melanocytes."", ""reference"": ""PMID:27268913"", ""snippet"": ""Malignant melanoma represents a neoplasm stemming from melanocytes"", ""supports"": ""SUPPORT""}"
8275	7858	341	Wilms Tumor	Wilms_Tumor.yaml	histopathology	0	evidence	0	PMID:41371711	SUPPORT		Wilms tumour is the most common paediatric renal malignancy.	Abstract states Wilms tumour is the most common paediatric renal malignancy.	"{""explanation"": ""Abstract states Wilms tumour is the most common paediatric renal malignancy."", ""reference"": ""PMID:41371711"", ""snippet"": ""Wilms tumour is the most common paediatric renal malignancy."", ""supports"": ""SUPPORT""}"
