file,path,class,slot,populated,total,percentage
kb/disorders/Crohn_Disease.yaml,treatments[8].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Cystic_Fibrosis.yaml,(root),Disease,datasets,0,1,0.0
kb/disorders/Cystic_Fibrosis.yaml,disease_term,DiseaseDescriptor,term,1,1,100.0
kb/disorders/Cystic_Fibrosis.yaml,has_subtypes[0],Subtype,evidence,0,1,0.0
kb/disorders/Cystic_Fibrosis.yaml,has_subtypes[1],Subtype,evidence,0,1,0.0
kb/disorders/Cystic_Fibrosis.yaml,has_subtypes[2],Subtype,evidence,0,1,0.0
kb/disorders/Cystic_Fibrosis.yaml,pathophysiology[0],Pathophysiology,evidence,1,1,100.0
kb/disorders/Cystic_Fibrosis.yaml,pathophysiology[0].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Cystic_Fibrosis.yaml,pathophysiology[1],Pathophysiology,evidence,0,1,0.0
kb/disorders/Cystic_Fibrosis.yaml,pathophysiology[1].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Cystic_Fibrosis.yaml,pathophysiology[1].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Cystic_Fibrosis.yaml,pathophysiology[2],Pathophysiology,evidence,0,1,0.0
kb/disorders/Cystic_Fibrosis.yaml,pathophysiology[2].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Cystic_Fibrosis.yaml,phenotypes[0],Phenotype,evidence,1,1,100.0
kb/disorders/Cystic_Fibrosis.yaml,phenotypes[0].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Cystic_Fibrosis.yaml,phenotypes[1],Phenotype,evidence,1,1,100.0
kb/disorders/Cystic_Fibrosis.yaml,phenotypes[1].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Cystic_Fibrosis.yaml,phenotypes[2],Phenotype,evidence,1,1,100.0
kb/disorders/Cystic_Fibrosis.yaml,phenotypes[2].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Cystic_Fibrosis.yaml,phenotypes[3],Phenotype,evidence,1,1,100.0
kb/disorders/Cystic_Fibrosis.yaml,phenotypes[3].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Cystic_Fibrosis.yaml,phenotypes[4],Phenotype,evidence,1,1,100.0
kb/disorders/Cystic_Fibrosis.yaml,phenotypes[4].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Cystic_Fibrosis.yaml,phenotypes[5],Phenotype,evidence,1,1,100.0
kb/disorders/Cystic_Fibrosis.yaml,phenotypes[5].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Cystic_Fibrosis.yaml,phenotypes[6],Phenotype,evidence,1,1,100.0
kb/disorders/Cystic_Fibrosis.yaml,phenotypes[6].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Cystic_Fibrosis.yaml,biochemical[0],Biochemical,evidence,0,1,0.0
kb/disorders/Cystic_Fibrosis.yaml,biochemical[1],Biochemical,evidence,0,1,0.0
kb/disorders/Cystic_Fibrosis.yaml,biochemical[2],Biochemical,evidence,0,1,0.0
kb/disorders/Cystic_Fibrosis.yaml,genetic[0],Genetic,evidence,0,1,0.0
kb/disorders/Cystic_Fibrosis.yaml,environmental[0],Environmental,evidence,0,1,0.0
kb/disorders/Cystic_Fibrosis.yaml,environmental[1],Environmental,evidence,0,1,0.0
kb/disorders/Cystic_Fibrosis.yaml,environmental[2],Environmental,evidence,0,1,0.0
kb/disorders/Cystic_Fibrosis.yaml,treatments[0],Treatment,evidence,1,1,100.0
kb/disorders/Cystic_Fibrosis.yaml,treatments[1],Treatment,evidence,0,1,0.0
kb/disorders/Cystic_Fibrosis.yaml,treatments[2],Treatment,evidence,1,1,100.0
kb/disorders/Cystic_Fibrosis.yaml,treatments[3],Treatment,evidence,0,1,0.0
kb/disorders/Cystic_Fibrosis.yaml,treatments[4],Treatment,evidence,0,1,0.0
kb/disorders/Cystic_Fibrosis.yaml,treatments[5],Treatment,evidence,0,1,0.0
kb/disorders/Cystic_Fibrosis.yaml,treatments[6],Treatment,evidence,0,1,0.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,(root),Disease,datasets,0,1,0.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,disease_term,DiseaseDescriptor,term,1,1,100.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,pathophysiology[0],Pathophysiology,evidence,1,1,100.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,pathophysiology[0].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,pathophysiology[0].downstream[0],CausalEdge,evidence,0,1,0.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,pathophysiology[0].downstream[1],CausalEdge,evidence,0,1,0.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,pathophysiology[1],Pathophysiology,evidence,1,1,100.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,pathophysiology[1].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,pathophysiology[1].downstream[0],CausalEdge,evidence,0,1,0.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,pathophysiology[2],Pathophysiology,evidence,1,1,100.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,pathophysiology[2].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,phenotypes[0],Phenotype,evidence,1,1,100.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,phenotypes[0].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,phenotypes[1],Phenotype,evidence,1,1,100.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,phenotypes[1].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,phenotypes[2],Phenotype,evidence,1,1,100.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,phenotypes[2].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,phenotypes[3],Phenotype,evidence,1,1,100.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,phenotypes[3].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,genetic[0],Genetic,evidence,1,1,100.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,genetic[1],Genetic,evidence,1,1,100.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,genetic[2],Genetic,evidence,1,1,100.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,treatments[0],Treatment,evidence,1,1,100.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,treatments[0].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,treatments[1],Treatment,evidence,1,1,100.0
kb/disorders/Dementia_with_Lewy_Bodies.yaml,treatments[1].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,(root),Disease,datasets,0,1,0.0
kb/disorders/Dengue.yaml,disease_term,DiseaseDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,prevalence[0],Prevalence,evidence,1,1,100.0
kb/disorders/Dengue.yaml,progression[0],ProgressionInfo,evidence,0,1,0.0
kb/disorders/Dengue.yaml,progression[1],ProgressionInfo,evidence,1,1,100.0
kb/disorders/Dengue.yaml,progression[2],ProgressionInfo,evidence,1,1,100.0
kb/disorders/Dengue.yaml,progression[3],ProgressionInfo,evidence,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[0],Pathophysiology,evidence,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[0].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[0].cell_types[1],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[0].cell_types[2],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[0].cell_types[3],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[0].cell_types[4],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[0].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[0].downstream[0],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[0].downstream[1],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[1],Pathophysiology,evidence,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[1].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[1].cell_types[1],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[1].cell_types[2],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[1].downstream[0],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[1].downstream[1],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[1].downstream[2],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[2],Pathophysiology,evidence,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[2].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[2].cell_types[1],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[2].cell_types[2],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[2].downstream[0],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[2].downstream[1],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[3],Pathophysiology,evidence,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[3].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[3].biological_processes[1],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[3].biological_processes[2],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[3].biological_processes[3],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[3].biological_processes[4],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[3].downstream[0],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[3].downstream[1],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[3].downstream[2],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[4],Pathophysiology,evidence,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[4].downstream[0],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[4].downstream[1],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[4].downstream[2],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[5],Pathophysiology,evidence,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[5].downstream[0],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[5].downstream[1],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[5].downstream[2],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[6],Pathophysiology,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[6].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[6].cell_types[1],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[6].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[6].biological_processes[1],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[6].downstream[0],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[6].downstream[1],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[7],Pathophysiology,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[7].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[7].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[7].downstream[0],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[7].downstream[1],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[8],Pathophysiology,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[8].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[8].cell_types[1],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[8].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[8].biological_processes[1],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[8].downstream[0],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[9],Pathophysiology,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[9].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[9].cell_types[1],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[9].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[9].downstream[0],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[9].downstream[1],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[10],Pathophysiology,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[10].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[10].cell_types[1],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[10].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[10].biological_processes[1],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[10].locations[0],AnatomicalEntityDescriptor,term,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[10].downstream[0],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[10].downstream[1],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[11],Pathophysiology,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[11].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[11].cell_types[1],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[11].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[11].biological_processes[1],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[11].downstream[0],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[12],Pathophysiology,evidence,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[12].downstream[0],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[12].downstream[1],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[12].downstream[2],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[12].downstream[3],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[13],Pathophysiology,evidence,1,1,100.0
kb/disorders/Dengue.yaml,pathophysiology[13].locations[0],AnatomicalEntityDescriptor,term,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[13].locations[1],AnatomicalEntityDescriptor,term,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[13].locations[2],AnatomicalEntityDescriptor,term,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[13].downstream[0],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[13].downstream[1],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[13].downstream[2],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[13].downstream[3],CausalEdge,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[14],Pathophysiology,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[15],Pathophysiology,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[16],Pathophysiology,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[17],Pathophysiology,evidence,0,1,0.0
kb/disorders/Dengue.yaml,pathophysiology[18],Pathophysiology,evidence,0,1,0.0
kb/disorders/Dengue.yaml,phenotypes[0],Phenotype,evidence,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[0].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[1],Phenotype,evidence,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[2],Phenotype,evidence,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[2].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[3],Phenotype,evidence,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[3].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[4],Phenotype,evidence,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[4].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[5],Phenotype,evidence,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[5].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[6],Phenotype,evidence,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[7],Phenotype,evidence,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[8],Phenotype,evidence,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[8].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[9],Phenotype,evidence,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[10],Phenotype,evidence,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[11],Phenotype,evidence,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[11].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[12],Phenotype,evidence,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[12].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[13],Phenotype,evidence,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[13].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[14],Phenotype,evidence,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[15],Phenotype,evidence,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[15].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[16],Phenotype,evidence,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[16].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[17],Phenotype,evidence,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[17].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[18],Phenotype,evidence,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[19],Phenotype,evidence,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[19].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[20],Phenotype,evidence,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[20].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[21],Phenotype,evidence,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[21].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[22],Phenotype,evidence,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[22].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[23],Phenotype,evidence,0,1,0.0
kb/disorders/Dengue.yaml,phenotypes[23].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[24],Phenotype,evidence,0,1,0.0
kb/disorders/Dengue.yaml,phenotypes[24].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[25],Phenotype,evidence,0,1,0.0
kb/disorders/Dengue.yaml,phenotypes[25].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[26],Phenotype,evidence,0,1,0.0
kb/disorders/Dengue.yaml,phenotypes[26].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[27],Phenotype,evidence,0,1,0.0
kb/disorders/Dengue.yaml,phenotypes[27].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,phenotypes[28],Phenotype,evidence,0,1,0.0
kb/disorders/Dengue.yaml,phenotypes[28].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,biochemical[0],Biochemical,evidence,1,1,100.0
kb/disorders/Dengue.yaml,biochemical[1],Biochemical,evidence,1,1,100.0
kb/disorders/Dengue.yaml,biochemical[2],Biochemical,evidence,1,1,100.0
kb/disorders/Dengue.yaml,biochemical[3],Biochemical,evidence,1,1,100.0
kb/disorders/Dengue.yaml,biochemical[4],Biochemical,evidence,1,1,100.0
kb/disorders/Dengue.yaml,treatments[0],Treatment,evidence,1,1,100.0
kb/disorders/Dengue.yaml,treatments[0].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,treatments[1],Treatment,evidence,1,1,100.0
kb/disorders/Dengue.yaml,treatments[1].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,treatments[2],Treatment,evidence,1,1,100.0
kb/disorders/Dengue.yaml,treatments[2].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,treatments[3],Treatment,evidence,1,1,100.0
kb/disorders/Dengue.yaml,treatments[3].treatment_term,TreatmentDescriptor,term,1,1,100.0
kb/disorders/Dengue.yaml,infectious_agent[0],InfectiousAgent,evidence,1,1,100.0
kb/disorders/Dengue.yaml,transmission[0],Transmission,evidence,1,1,100.0
kb/disorders/Dengue.yaml,transmission[1],Transmission,evidence,1,1,100.0
kb/disorders/Dengue.yaml,modeling_considerations[0],ModelingConsideration,evidence,1,1,100.0
kb/disorders/Dengue.yaml,modeling_considerations[1],ModelingConsideration,evidence,1,1,100.0
kb/disorders/Dengue.yaml,modeling_considerations[2],ModelingConsideration,evidence,1,1,100.0
kb/disorders/Dengue.yaml,modeling_considerations[3],ModelingConsideration,evidence,1,1,100.0
kb/disorders/Dengue.yaml,modeling_considerations[4],ModelingConsideration,evidence,1,1,100.0
kb/disorders/Dengue.yaml,modeling_considerations[5],ModelingConsideration,evidence,1,1,100.0
kb/disorders/Dengue.yaml,modeling_considerations[6],ModelingConsideration,evidence,1,1,100.0
kb/disorders/Dengue.yaml,modeling_considerations[7],ModelingConsideration,evidence,1,1,100.0
kb/disorders/Dengue.yaml,modeling_considerations[8],ModelingConsideration,evidence,1,1,100.0
kb/disorders/Dengue.yaml,modeling_considerations[9],ModelingConsideration,evidence,1,1,100.0
kb/disorders/Dengue.yaml,modeling_considerations[10],ModelingConsideration,evidence,1,1,100.0
kb/disorders/Dengue.yaml,modeling_considerations[11],ModelingConsideration,evidence,1,1,100.0
kb/disorders/Dengue.yaml,modeling_considerations[12],ModelingConsideration,evidence,1,1,100.0
kb/disorders/Dengue.yaml,modeling_considerations[13],ModelingConsideration,evidence,1,1,100.0
kb/disorders/Dengue.yaml,epidemiology[0],EpidemiologyInfo,evidence,1,1,100.0
kb/disorders/Dengue.yaml,epidemiology[1],EpidemiologyInfo,evidence,1,1,100.0
kb/disorders/Dengue.yaml,epidemiology[2],EpidemiologyInfo,evidence,1,1,100.0
kb/disorders/Dengue.yaml,epidemiology[3],EpidemiologyInfo,evidence,0,1,0.0
kb/disorders/Dengue.yaml,epidemiology[4],EpidemiologyInfo,evidence,1,1,100.0
kb/disorders/Dengue.yaml,epidemiology[5],EpidemiologyInfo,evidence,1,1,100.0
kb/disorders/Dengue.yaml,epidemiology[6],EpidemiologyInfo,evidence,0,1,0.0
kb/disorders/Dengue.yaml,epidemiology[7],EpidemiologyInfo,evidence,1,1,100.0
kb/disorders/Dengue.yaml,epidemiology[8],EpidemiologyInfo,evidence,1,1,100.0
kb/disorders/Dengue.yaml,diagnosis[0],Diagnosis,evidence,1,1,100.0
kb/disorders/Dengue.yaml,diagnosis[1],Diagnosis,evidence,1,1,100.0
kb/disorders/Dengue.yaml,diagnosis[2],Diagnosis,evidence,1,1,100.0
kb/disorders/Dermatomyositis.yaml,(root),Disease,datasets,0,1,0.0
kb/disorders/Dermatomyositis.yaml,disease_term,DiseaseDescriptor,term,1,1,100.0
kb/disorders/Dermatomyositis.yaml,pathophysiology[0],Pathophysiology,evidence,1,1,100.0
kb/disorders/Dermatomyositis.yaml,pathophysiology[0].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dermatomyositis.yaml,pathophysiology[0].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Dermatomyositis.yaml,pathophysiology[1],Pathophysiology,evidence,1,1,100.0
kb/disorders/Dermatomyositis.yaml,pathophysiology[1].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dermatomyositis.yaml,pathophysiology[1].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Dermatomyositis.yaml,pathophysiology[2],Pathophysiology,evidence,1,1,100.0
kb/disorders/Dermatomyositis.yaml,pathophysiology[2].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Dermatomyositis.yaml,pathophysiology[3],Pathophysiology,evidence,0,1,0.0
kb/disorders/Dermatomyositis.yaml,pathophysiology[3].cell_types[0],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dermatomyositis.yaml,pathophysiology[3].cell_types[1],CellTypeDescriptor,term,1,1,100.0
kb/disorders/Dermatomyositis.yaml,pathophysiology[3].biological_processes[0],BiologicalProcessDescriptor,term,1,1,100.0
kb/disorders/Dermatomyositis.yaml,phenotypes[0],Phenotype,evidence,0,1,0.0
kb/disorders/Dermatomyositis.yaml,phenotypes[0].phenotype_term,PhenotypeDescriptor,term,1,1,100.0
kb/disorders/Dermatomyositis.yaml,phenotypes[1],Phenotype,evidence,0,1,0.0
