assertion_id	disorder_id	disorder_name	source_file	section	section_index	name	description	category	frequency	diagnostic	context	subtype	role	presence	association	accession	age_range	background	base_model	classification	clinical_significance	consequence	data_type	de_novo_rate	definition_type	duration	effect	expressivity	features	genotype	incubation_days	incubation_years	markers	maximum_value	mean_range	minimum_value	model_format	model_id	model_software	model_type	notes	parent_of_origin_effect	penetrance	percentage	phase	platform	population	publication	repository_url	results	review_notes	sample_count	scope	sequence_length	severity	species	specificity	status	subtype_frequency	title	type	unit	scalar_fields_json	complex_fields_json	raw_json
2482	109	FGFR-Altered Cholangiocarcinoma	FGFR_Altered_Cholangiocarcinoma.yaml	biochemical	0	CA 19-9																																			Carbohydrate antigen 19-9 is frequently elevated in cholangiocarcinoma. Useful for monitoring treatment response when elevated at baseline.																						"{""name"": ""CA 19-9"", ""notes"": ""Carbohydrate antigen 19-9 is frequently elevated in cholangiocarcinoma. Useful for monitoring treatment response when elevated at baseline.""}"	{}	"{""name"": ""CA 19-9"", ""notes"": ""Carbohydrate antigen 19-9 is frequently elevated in cholangiocarcinoma. Useful for monitoring treatment response when elevated at baseline.""}"
2483	109	FGFR-Altered Cholangiocarcinoma	FGFR_Altered_Cholangiocarcinoma.yaml	biochemical	1	Serum Phosphate																																			Hyperphosphatemia is a class effect of FGFR inhibitors due to inhibition of FGFR-mediated renal phosphate excretion. Requires monitoring and management during FGFR inhibitor therapy.																						"{""name"": ""Serum Phosphate"", ""notes"": ""Hyperphosphatemia is a class effect of FGFR inhibitors due to inhibition of FGFR-mediated renal phosphate excretion. Requires monitoring and management during FGFR inhibitor therapy.""}"	{}	"{""name"": ""Serum Phosphate"", ""notes"": ""Hyperphosphatemia is a class effect of FGFR inhibitors due to inhibition of FGFR-mediated renal phosphate excretion. Requires monitoring and management during FGFR inhibitor therapy.""}"
2484	109	FGFR-Altered Cholangiocarcinoma	FGFR_Altered_Cholangiocarcinoma.yaml	biochemical	2	Liver Function Tests																																			Elevated alkaline phosphatase, GGT, and potentially bilirubin. Transaminases may be elevated with hepatic involvement.																						"{""name"": ""Liver Function Tests"", ""notes"": ""Elevated alkaline phosphatase, GGT, and potentially bilirubin. Transaminases may be elevated with hepatic involvement.""}"	{}	"{""name"": ""Liver Function Tests"", ""notes"": ""Elevated alkaline phosphatase, GGT, and potentially bilirubin. Transaminases may be elevated with hepatic involvement.""}"
2506	110	FGFR-Altered Urothelial Carcinoma	FGFR_Altered_Urothelial_Carcinoma.yaml	biochemical	0	FGFR3 Mutation Testing																																			Molecular testing for FGFR3 mutations and fusions is required for erdafitinib eligibility. FDA-approved companion diagnostics include therascreen FGFR RGQ RT-PCR.																						"{""name"": ""FGFR3 Mutation Testing"", ""notes"": ""Molecular testing for FGFR3 mutations and fusions is required for erdafitinib eligibility. FDA-approved companion diagnostics include therascreen FGFR RGQ RT-PCR.""}"	{}	"{""name"": ""FGFR3 Mutation Testing"", ""notes"": ""Molecular testing for FGFR3 mutations and fusions is required for erdafitinib eligibility. FDA-approved companion diagnostics include therascreen FGFR RGQ RT-PCR.""}"
2547	112	Acute Myeloid Leukemia, FLT3-Mutated	FLT3_Mutant_AML.yaml	biochemical	0	FLT3-ITD Detection																																			PCR-based assays detect internal tandem duplications in the FLT3 juxtamembrane domain. Allelic ratio (mutant/wild-type) has prognostic significance, with high ratios indicating worse outcomes.																						"{""name"": ""FLT3-ITD Detection"", ""notes"": ""PCR-based assays detect internal tandem duplications in the FLT3 juxtamembrane domain. Allelic ratio (mutant/wild-type) has prognostic significance, with high ratios indicating worse outcomes.""}"	{}	"{""name"": ""FLT3-ITD Detection"", ""notes"": ""PCR-based assays detect internal tandem duplications in the FLT3 juxtamembrane domain. Allelic ratio (mutant/wild-type) has prognostic significance, with high ratios indicating worse outcomes.""}"
2548	112	Acute Myeloid Leukemia, FLT3-Mutated	FLT3_Mutant_AML.yaml	biochemical	1	FLT3-TKD Mutation Analysis																																			Sequencing or allele-specific PCR detects point mutations at D835 and other TKD residues. Important for FLT3 inhibitor selection and prognosis.																						"{""name"": ""FLT3-TKD Mutation Analysis"", ""notes"": ""Sequencing or allele-specific PCR detects point mutations at D835 and other TKD residues. Important for FLT3 inhibitor selection and prognosis.""}"	{}	"{""name"": ""FLT3-TKD Mutation Analysis"", ""notes"": ""Sequencing or allele-specific PCR detects point mutations at D835 and other TKD residues. Important for FLT3 inhibitor selection and prognosis.""}"
2569	113	Fabry disease	Fabry_Disease.yaml	biochemical	0	Lyso-Gb3					Diagnostic and therapeutic biomarker closely associated with disease severity and organ damage			Increased																																																	"{""context"": ""Diagnostic and therapeutic biomarker closely associated with disease severity and organ damage"", ""name"": ""Lyso-Gb3"", ""presence"": ""Increased""}"	"{""synonyms"": [""globotriaosylsphingosine""]}"	"{""context"": ""Diagnostic and therapeutic biomarker closely associated with disease severity and organ damage"", ""evidence"": [{""explanation"": ""Establishes biomarkers as essential diagnostic tools for Fabry disease monitoring and therapy assessment"", ""reference"": ""PMID:37207471"", ""snippet"": ""Disease-specific biomarkers are useful in the diagnosis of Fabry disease; non-disease-specific biomarkers may be useful to assess organ damage"", ""supports"": ""SUPPORT""}], ""name"": ""Lyso-Gb3"", ""presence"": ""Increased"", ""synonyms"": [""globotriaosylsphingosine""]}"
2594	114	Familial Adenomatous Polyposis	Familial_Adenomatous_Polyposis.yaml	biochemical	0	APC Genetic Testing																																			Molecular testing identifies germline APC mutations in 70-90% of classic FAP families. Mutations include truncating variants, large deletions, and deep intronic variants. Genotype-phenotype correlations exist: mutations in the MCR (codons 1250-1464) cause severe polyposis; 5'/3' mutations cause AFAP.																						"{""name"": ""APC Genetic Testing"", ""notes"": ""Molecular testing identifies germline APC mutations in 70-90% of classic FAP families. Mutations include truncating variants, large deletions, and deep intronic variants. Genotype-phenotype correlations exist: mutations in the MCR (codons 1250-1464) cause severe polyposis; 5'/3' mutations cause AFAP.""}"	{}	"{""name"": ""APC Genetic Testing"", ""notes"": ""Molecular testing identifies germline APC mutations in 70-90% of classic FAP families. Mutations include truncating variants, large deletions, and deep intronic variants. Genotype-phenotype correlations exist: mutations in the MCR (codons 1250-1464) cause severe polyposis; 5'/3' mutations cause AFAP.""}"
2642	116	Fanconi_Anemia	Fanconi_Anemia.yaml	biochemical	0	Chromosomal Breakage Test					Diagnostic indicator			Positive																																																	"{""context"": ""Diagnostic indicator"", ""name"": ""Chromosomal Breakage Test"", ""presence"": ""Positive""}"	{}	"{""context"": ""Diagnostic indicator"", ""name"": ""Chromosomal Breakage Test"", ""presence"": ""Positive""}"
2643	116	Fanconi_Anemia	Fanconi_Anemia.yaml	biochemical	1	Crosslinking Sensitivity					Diagnostic indicator (often using diepoxybutane (DEB) or mitomycin C (MMC))			Increased																																																	"{""context"": ""Diagnostic indicator (often using diepoxybutane (DEB) or mitomycin C (MMC))"", ""name"": ""Crosslinking Sensitivity"", ""presence"": ""Increased""}"	{}	"{""context"": ""Diagnostic indicator (often using diepoxybutane (DEB) or mitomycin C (MMC))"", ""name"": ""Crosslinking Sensitivity"", ""presence"": ""Increased""}"
2840	118	Fibromyalgia	Fibromyalgia.yaml	biochemical	0	Substance P					CSF levels increased			Elevated																																																	"{""context"": ""CSF levels increased"", ""name"": ""Substance P"", ""presence"": ""Elevated""}"	{}	"{""context"": ""CSF levels increased"", ""evidence"": [{""explanation"": ""Documents dramatic elevation of substance P in cerebrospinal fluid of fibromyalgia patients."", ""reference"": ""PMID:7526868"", ""snippet"": ""CSF SP levels were 3-fold higher in FMS patients than in normal controls (P < 0.001)"", ""supports"": ""SUPPORT""}], ""name"": ""Substance P"", ""presence"": ""Elevated""}"
2841	118	Fibromyalgia	Fibromyalgia.yaml	biochemical	1	Glutamate					Insula levels on MRS			Elevated																																																	"{""context"": ""Insula levels on MRS"", ""name"": ""Glutamate"", ""presence"": ""Elevated""}"	{}	"{""context"": ""Insula levels on MRS"", ""evidence"": [{""explanation"": ""Supports mechanism for elevated glutamate through impaired conversion to GABA."", ""reference"": ""PMID:21684692"", ""snippet"": ""Glutamic acid decarboxylase (GAD) is the rate-limiting enzyme in the conversion of glutamate to GABA and decreased expression or activity of this enzyme could result in an imbalance of excitatory and inhibitory neurotransmission"", ""supports"": ""SUPPORT""}], ""name"": ""Glutamate"", ""presence"": ""Elevated""}"
2842	118	Fibromyalgia	Fibromyalgia.yaml	biochemical	2	Serotonin					Reduced in descending inhibitory pathways			Decreased																																																	"{""context"": ""Reduced in descending inhibitory pathways"", ""name"": ""Serotonin"", ""presence"": ""Decreased""}"	{}	"{""context"": ""Reduced in descending inhibitory pathways"", ""name"": ""Serotonin"", ""presence"": ""Decreased""}"
2890	120	Fragile X Syndrome	Fragile_X_Syndrome.yaml	biochemical	0	FMRP					Absent in full mutation males, reduced in females due to X-inactivation			Absent or reduced																																																	"{""context"": ""Absent in full mutation males, reduced in females due to X-inactivation"", ""name"": ""FMRP"", ""presence"": ""Absent or reduced""}"	{}	"{""context"": ""Absent in full mutation males, reduced in females due to X-inactivation"", ""name"": ""FMRP"", ""presence"": ""Absent or reduced""}"
2944	123	Gastric Cancer H. pylori Associated	Gastric_Cancer_H_pylori_Associated.yaml	biochemical	0	H. pylori Testing																																			H. pylori infection can be detected by urea breath test, stool antigen, serology, or biopsy-based tests. Serology may remain positive after eradication. All gastric cancer patients should have H. pylori status assessed.																						"{""name"": ""H. pylori Testing"", ""notes"": ""H. pylori infection can be detected by urea breath test, stool antigen, serology, or biopsy-based tests. Serology may remain positive after eradication. All gastric cancer patients should have H. pylori status assessed.""}"	{}	"{""name"": ""H. pylori Testing"", ""notes"": ""H. pylori infection can be detected by urea breath test, stool antigen, serology, or biopsy-based tests. Serology may remain positive after eradication. All gastric cancer patients should have H. pylori status assessed.""}"
2945	123	Gastric Cancer H. pylori Associated	Gastric_Cancer_H_pylori_Associated.yaml	biochemical	1	Serum Pepsinogen																																			Low serum pepsinogen I and low pepsinogen I/II ratio indicate gastric atrophy and increased cancer risk. Used as a screening marker in high-incidence populations, particularly Japan.																						"{""name"": ""Serum Pepsinogen"", ""notes"": ""Low serum pepsinogen I and low pepsinogen I/II ratio indicate gastric atrophy and increased cancer risk. Used as a screening marker in high-incidence populations, particularly Japan.""}"	{}	"{""name"": ""Serum Pepsinogen"", ""notes"": ""Low serum pepsinogen I and low pepsinogen I/II ratio indicate gastric atrophy and increased cancer risk. Used as a screening marker in high-incidence populations, particularly Japan.""}"
2972	125	Gastroesophageal Reflux Disease	Gastroesophageal_Reflux_Disease.yaml	biochemical	0	Esophageal pH					Increased acid exposure time on pH monitoring			Abnormal																																																	"{""context"": ""Increased acid exposure time on pH monitoring"", ""name"": ""Esophageal pH"", ""presence"": ""Abnormal""}"	{}	"{""context"": ""Increased acid exposure time on pH monitoring"", ""name"": ""Esophageal pH"", ""presence"": ""Abnormal""}"
2998	126	Gastrointestinal Stromal Tumor	Gastrointestinal_Stromal_Tumor.yaml	biochemical	0	KIT (CD117) Immunohistochemistry																																			Approximately 95% of GISTs are positive for KIT (CD117) by immunohistochemistry, making this the primary diagnostic marker. DOG1 (Discovered on GIST-1) is another sensitive and specific marker.																						"{""name"": ""KIT (CD117) Immunohistochemistry"", ""notes"": ""Approximately 95% of GISTs are positive for KIT (CD117) by immunohistochemistry, making this the primary diagnostic marker. DOG1 (Discovered on GIST-1) is another sensitive and specific marker.""}"	{}	"{""biomarker_term"": {""preferred_term"": ""KIT protein"", ""term"": {""id"": ""NCIT:C17328"", ""label"": ""Mast/Stem Cell Growth Factor Receptor Kit""}}, ""name"": ""KIT (CD117) Immunohistochemistry"", ""notes"": ""Approximately 95% of GISTs are positive for KIT (CD117) by immunohistochemistry, making this the primary diagnostic marker. DOG1 (Discovered on GIST-1) is another sensitive and specific marker.""}"
2999	126	Gastrointestinal Stromal Tumor	Gastrointestinal_Stromal_Tumor.yaml	biochemical	1	Molecular Genotyping																																			Mutational analysis of KIT exons 9, 11, 13, 17 and PDGFRA exon 18 is essential for predicting TKI response. Secondary resistance mutations should be assessed at progression.																						"{""name"": ""Molecular Genotyping"", ""notes"": ""Mutational analysis of KIT exons 9, 11, 13, 17 and PDGFRA exon 18 is essential for predicting TKI response. Secondary resistance mutations should be assessed at progression.""}"	{}	"{""name"": ""Molecular Genotyping"", ""notes"": ""Mutational analysis of KIT exons 9, 11, 13, 17 and PDGFRA exon 18 is essential for predicting TKI response. Secondary resistance mutations should be assessed at progression.""}"
3019	127	Gaucher Disease	Gaucher_Disease.yaml	biochemical	0	Beta-glucocerebrosidase Activity					Enzyme activity in leukocytes typically less than 15% of normal			Decreased																																																	"{""context"": ""Enzyme activity in leukocytes typically less than 15% of normal"", ""name"": ""Beta-glucocerebrosidase Activity"", ""presence"": ""Decreased""}"	{}	"{""context"": ""Enzyme activity in leukocytes typically less than 15% of normal"", ""name"": ""Beta-glucocerebrosidase Activity"", ""presence"": ""Decreased""}"
3020	127	Gaucher Disease	Gaucher_Disease.yaml	biochemical	1	Chitotriosidase					Biomarker elevated in untreated Gaucher disease			Elevated																																																	"{""context"": ""Biomarker elevated in untreated Gaucher disease"", ""name"": ""Chitotriosidase"", ""presence"": ""Elevated""}"	{}	"{""context"": ""Biomarker elevated in untreated Gaucher disease"", ""name"": ""Chitotriosidase"", ""presence"": ""Elevated""}"
3021	127	Gaucher Disease	Gaucher_Disease.yaml	biochemical	2	Glucosylsphingosine (Lyso-Gb1)					Sensitive biomarker for diagnosis and monitoring			Elevated																																																	"{""context"": ""Sensitive biomarker for diagnosis and monitoring"", ""name"": ""Glucosylsphingosine (Lyso-Gb1)"", ""presence"": ""Elevated""}"	{}	"{""context"": ""Sensitive biomarker for diagnosis and monitoring"", ""name"": ""Glucosylsphingosine (Lyso-Gb1)"", ""presence"": ""Elevated""}"
3039	128	Generalized Anxiety Disorder	Generalized_Anxiety_Disorder.yaml	biochemical	0	Cortisol					Chronic stress activation			Elevated																																																	"{""context"": ""Chronic stress activation"", ""name"": ""Cortisol"", ""presence"": ""Elevated""}"	{}	"{""context"": ""Chronic stress activation"", ""name"": ""Cortisol"", ""presence"": ""Elevated""}"
3040	128	Generalized Anxiety Disorder	Generalized_Anxiety_Disorder.yaml	biochemical	1	GABA					Reduced inhibitory tone			Decreased																																																	"{""context"": ""Reduced inhibitory tone"", ""name"": ""GABA"", ""presence"": ""Decreased""}"	{}	"{""context"": ""Reduced inhibitory tone"", ""name"": ""GABA"", ""presence"": ""Decreased""}"
3071	129	Giant Cell Arteritis	Giant_Cell_Arteritis.yaml	biochemical	0	ESR					Often markedly elevated			Elevated																																																	"{""context"": ""Often markedly elevated"", ""name"": ""ESR"", ""presence"": ""Elevated""}"	{}	"{""context"": ""Often markedly elevated"", ""name"": ""ESR"", ""presence"": ""Elevated""}"
3072	129	Giant Cell Arteritis	Giant_Cell_Arteritis.yaml	biochemical	1	CRP					Sensitive marker of inflammation			Elevated																																																	"{""context"": ""Sensitive marker of inflammation"", ""name"": ""CRP"", ""presence"": ""Elevated""}"	{}	"{""context"": ""Sensitive marker of inflammation"", ""name"": ""CRP"", ""presence"": ""Elevated""}"
3073	129	Giant Cell Arteritis	Giant_Cell_Arteritis.yaml	biochemical	2	Interleukin-6					Correlates with disease activity			Elevated																																																	"{""context"": ""Correlates with disease activity"", ""name"": ""Interleukin-6"", ""presence"": ""Elevated""}"	{}	"{""context"": ""Correlates with disease activity"", ""name"": ""Interleukin-6"", ""presence"": ""Elevated""}"
3087	130	Glaucoma	Glaucoma.yaml	biochemical	0	Intraocular Pressure					Greater than 21 mmHg in most cases			Elevated																																																	"{""context"": ""Greater than 21 mmHg in most cases"", ""name"": ""Intraocular Pressure"", ""presence"": ""Elevated""}"	{}	"{""context"": ""Greater than 21 mmHg in most cases"", ""name"": ""Intraocular Pressure"", ""presence"": ""Elevated""}"
3118	131	Glioblastoma, IDH-Wildtype	Glioblastoma_IDH_Wildtype.yaml	biochemical	0	MGMT Promoter Methylation																																			MGMT promoter methylation occurs in approximately 35-45% of glioblastomas and predicts response to temozolomide. Silencing of MGMT DNA repair enzyme improves sensitivity to alkylating chemotherapy.																						"{""name"": ""MGMT Promoter Methylation"", ""notes"": ""MGMT promoter methylation occurs in approximately 35-45% of glioblastomas and predicts response to temozolomide. Silencing of MGMT DNA repair enzyme improves sensitivity to alkylating chemotherapy.""}"	{}	"{""name"": ""MGMT Promoter Methylation"", ""notes"": ""MGMT promoter methylation occurs in approximately 35-45% of glioblastomas and predicts response to temozolomide. Silencing of MGMT DNA repair enzyme improves sensitivity to alkylating chemotherapy.""}"
3147	132	Glucose-6-Phosphate Dehydrogenase (G6PD) Deficiency	Glucose-6-Phosphate_Dehydrogenase_G6PD_Deficiency.yaml	biochemical	0	G6PD Enzyme Activity								Decreased or Absent																																																	"{""name"": ""G6PD Enzyme Activity"", ""presence"": ""Decreased or Absent""}"	{}	"{""evidence"": [{""explanation"": ""The statement is supported by the fact that G6PD deficiency is characterized as a defect related to red blood cells."", ""reference"": ""PMID:18942156"", ""snippet"": ""Glucose 6-phosphate dehydrogenase (G6PD) deficiency is the most common defect of red blood cells."", ""supports"": ""SUPPORT""}, {""explanation"": ""The context and the title of the publication make it clear that the focus is on G6PD deficiency."", ""reference"": ""PMID:7949118"", ""snippet"": """", ""supports"": ""SUPPORT""}, {""explanation"": ""The literature clearly addresses enzyme activity, supporting the statement that G6PD deficiency involves decreased or absent enzyme activity."", ""reference"": ""PMID:30314477"", ""snippet"": ""The study aimed to gain first data on the prevalence of G6PD enzyme deficiency measured by spectrophotometry."", ""supports"": ""SUPPORT""}, {""explanation"": ""This confirms that G6PD deficiency involves enzyme activity measurement and is associated with decreased enzyme activity."", ""reference"": ""PMID:17365988"", ""snippet"": ""G6PD is a crucial enzyme producing reduced glutathione in the erythrocyte cytoplasm... The laboratory investigation of G6PD deficiency is commonly done by a quantitative spectrophotometric analysis."", ""supports"": ""SUPPORT""}, {""explanation"": ""The study confirms decreased enzyme activity in G6PD-deficient individuals."", ""reference"": ""PMID:24460025"", ""snippet"": ""A total of 92 (7.7%) newborns were G6PD-deficient. In 46 (50%), the mutation C563T was identified. The residual activity in C563T hemizygote males... was statistically significantly lower."", ""supports"": ""SUPPORT""}], ""name"": ""G6PD Enzyme Activity"", ""presence"": ""Decreased or Absent""}"
3148	132	Glucose-6-Phosphate Dehydrogenase (G6PD) Deficiency	Glucose-6-Phosphate_Dehydrogenase_G6PD_Deficiency.yaml	biochemical	1	Unconjugated Bilirubin					during hemolytic episodes			Elevated																																																	"{""context"": ""during hemolytic episodes"", ""name"": ""Unconjugated Bilirubin"", ""presence"": ""Elevated""}"	{}	"{""context"": ""during hemolytic episodes"", ""evidence"": [{""explanation"": ""The abstract mentions severe hyperbilirubinemia as a result of hemolysis due to G6PD deficiency but does not explicitly state that it is only unconjugated bilirubin."", ""reference"": ""PMID:32879043"", ""snippet"": ""Deficient enzyme levels lead to oxidative damage, hemolysis, and resultant severe hyperbilirubinemia."", ""supports"": ""PARTIAL""}, {""explanation"": ""The study discusses hyperbilirubinemia in G6PD-deficient neonates but does not specify whether the elevated bilirubin is unconjugated."", ""reference"": ""PMID:10390262"", ""snippet"": ""We assessed the incidence of hyperbilirubinemia, defined as serum total bilirubin >/=15 mg/dL (256 micromol/L), in a cohort of Sephardic Jewish female neonates at risk for glucose-6-phosphate dehydrogenase (G-6-PD) deficiency."", ""supports"": ""PARTIAL""}, {""explanation"": ""This review suggests that hyperbilirubinemia due to G6PD deficiency could involve decreased bilirubin conjugation and hemolysis, implying the possible presence of unconjugated bilirubin, but does not explicitly confirm it."", ""reference"": ""PMID:27464020"", ""snippet"": ""Classically, genetically decreased bilirubin conjugation and/or hemolysis account for the mechanisms contributing to neonatal hyperbilirubinemia associated with glucose-6-phosphate dehydrogenase (G6PD) deficiency."", ""supports"": ""PARTIAL""}], ""name"": ""Unconjugated Bilirubin"", ""presence"": ""Elevated""}"
3149	132	Glucose-6-Phosphate Dehydrogenase (G6PD) Deficiency	Glucose-6-Phosphate_Dehydrogenase_G6PD_Deficiency.yaml	biochemical	2	Lactate Dehydrogenase (LDH)					during hemolytic episodes			Elevated																																																	"{""context"": ""during hemolytic episodes"", ""name"": ""Lactate Dehydrogenase (LDH)"", ""presence"": ""Elevated""}"	{}	"{""context"": ""during hemolytic episodes"", ""evidence"": [{""explanation"": ""The study indicates that patients with G6PD deficiency who received transfusions had measurable LDH levels, consistent with what is generally observed during hemolytic episodes."", ""reference"": ""PMID:35534916"", ""snippet"": ""Pre- and 48-h post-transfusion indirect bilirubin, haemoglobin, haematocrit, lactate dehydrogenase (LDH) and haptoglobin were measured... There were no significant differences in changes of LDH and haptoglobin levels and no transfusion reactions."", ""supports"": ""SUPPORT""}, {""explanation"": ""The case study notes severe hemolytic anemia in a G6PD-deficient individual, which typically would involve elevated LDH levels as a marker of hemolysis."", ""reference"": ""PMID:27101632"", ""snippet"": ""The evolution was marked by a respiratory distress syndrome, a severe hemolytic anemia..."", ""supports"": ""SUPPORT""}], ""name"": ""Lactate Dehydrogenase (LDH)"", ""presence"": ""Elevated""}"
3150	132	Glucose-6-Phosphate Dehydrogenase (G6PD) Deficiency	Glucose-6-Phosphate_Dehydrogenase_G6PD_Deficiency.yaml	biochemical	3	Heinz Bodies			OCCASIONAL		during acute hemolysis			Present																											Oxidized hemoglobin precipitates attached to the inner RBC membrane																						"{""context"": ""during acute hemolysis"", ""frequency"": ""OCCASIONAL"", ""name"": ""Heinz Bodies"", ""notes"": ""Oxidized hemoglobin precipitates attached to the inner RBC membrane"", ""presence"": ""Present""}"	{}	"{""cell_types"": [{""preferred_term"": ""Red Blood Cells"", ""term"": {""id"": ""CL:0000232"", ""label"": ""erythrocyte""}}], ""context"": ""during acute hemolysis"", ""evidence"": [{""explanation"": ""The excerpt directly mentions the presence of Heinz bodies in red blood cells during acute hemolysis in individuals with G6PD deficiency, supporting the statement."", ""reference"": ""PMID:17365988"", ""snippet"": ""The presence of unopposed oxidizing agents leading to oxidation of the sulfhydryl bridges between parts of the haemoglobin molecule decrease the solubility of haemoglobin, leading to precipitations called Heinz bodies."", ""supports"": ""SUPPORT""}], ""frequency"": ""OCCASIONAL"", ""name"": ""Heinz Bodies"", ""notes"": ""Oxidized hemoglobin precipitates attached to the inner RBC membrane"", ""presence"": ""Present""}"
3151	132	Glucose-6-Phosphate Dehydrogenase (G6PD) Deficiency	Glucose-6-Phosphate_Dehydrogenase_G6PD_Deficiency.yaml	biochemical	4	Glutathione/GSSG Ratio					during oxidative stress			Decreased																											Reduced GSH/GSSG ratio reflects impaired glutathione reductase-mediated recycling due to NADPH deficit																						"{""context"": ""during oxidative stress"", ""name"": ""Glutathione/GSSG Ratio"", ""notes"": ""Reduced GSH/GSSG ratio reflects impaired glutathione reductase-mediated recycling due to NADPH deficit"", ""presence"": ""Decreased""}"	{}	"{""cell_types"": [{""preferred_term"": ""Red Blood Cells"", ""term"": {""id"": ""CL:0000232"", ""label"": ""erythrocyte""}}], ""context"": ""during oxidative stress"", ""name"": ""Glutathione/GSSG Ratio"", ""notes"": ""Reduced GSH/GSSG ratio reflects impaired glutathione reductase-mediated recycling due to NADPH deficit"", ""presence"": ""Decreased""}"
3203	134	Gout	Gout.yaml	biochemical	0	Serum Uric Acid					Usually >6.8 mg/dL, may be normal during acute attack			Elevated																																																	"{""context"": ""Usually >6.8 mg/dL, may be normal during acute attack"", ""name"": ""Serum Uric Acid"", ""presence"": ""Elevated""}"	{}	"{""context"": ""Usually >6.8 mg/dL, may be normal during acute attack"", ""name"": ""Serum Uric Acid"", ""presence"": ""Elevated""}"
3204	134	Gout	Gout.yaml	biochemical	1	CRP					Acute flare			Elevated																																																	"{""context"": ""Acute flare"", ""name"": ""CRP"", ""presence"": ""Elevated""}"	{}	"{""context"": ""Acute flare"", ""name"": ""CRP"", ""presence"": ""Elevated""}"
3205	134	Gout	Gout.yaml	biochemical	2	Synovial Fluid Crystals					Negatively birefringent MSU crystals diagnostic			Present																																																	"{""context"": ""Negatively birefringent MSU crystals diagnostic"", ""name"": ""Synovial Fluid Crystals"", ""presence"": ""Present""}"	{}	"{""context"": ""Negatively birefringent MSU crystals diagnostic"", ""name"": ""Synovial Fluid Crystals"", ""presence"": ""Present""}"
3246	136	Granulomatosis with Polyangiitis	Granulomatosis_with_Polyangiitis.yaml	biochemical	0	PR3-ANCA (c-ANCA)					Present in 80-90% of active generalized disease			Elevated																																																	"{""context"": ""Present in 80-90% of active generalized disease"", ""name"": ""PR3-ANCA (c-ANCA)"", ""presence"": ""Elevated""}"	{}	"{""context"": ""Present in 80-90% of active generalized disease"", ""evidence"": [{""explanation"": ""This review confirms that PR3-ANCA subtyping is clinically important in GPA, with prognostic and therapeutic implications."", ""reference"": ""PMID:35479831"", ""snippet"": ""There is also evidence for classification of patients based on ANCA subtype; those with anti-proteinase 3 antibodies (PR3) or anti-myeloperoxidase antibodies (MPO) have differences in response to treatment and clinical outcomes."", ""supports"": ""SUPPORT""}], ""name"": ""PR3-ANCA (c-ANCA)"", ""presence"": ""Elevated""}"
3247	136	Granulomatosis with Polyangiitis	Granulomatosis_with_Polyangiitis.yaml	biochemical	1	MPO-ANCA (p-ANCA)					Present in 10-20% of patients			Variable																																																	"{""context"": ""Present in 10-20% of patients"", ""name"": ""MPO-ANCA (p-ANCA)"", ""presence"": ""Variable""}"	{}	"{""context"": ""Present in 10-20% of patients"", ""name"": ""MPO-ANCA (p-ANCA)"", ""presence"": ""Variable""}"
3248	136	Granulomatosis with Polyangiitis	Granulomatosis_with_Polyangiitis.yaml	biochemical	2	ESR					Marker of inflammation			Elevated																																																	"{""context"": ""Marker of inflammation"", ""name"": ""ESR"", ""presence"": ""Elevated""}"	{}	"{""context"": ""Marker of inflammation"", ""name"": ""ESR"", ""presence"": ""Elevated""}"
3249	136	Granulomatosis with Polyangiitis	Granulomatosis_with_Polyangiitis.yaml	biochemical	3	CRP					Correlates with disease activity			Elevated																																																	"{""context"": ""Correlates with disease activity"", ""name"": ""CRP"", ""presence"": ""Elevated""}"	{}	"{""context"": ""Correlates with disease activity"", ""name"": ""CRP"", ""presence"": ""Elevated""}"
