descriptor_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	section_name	section_description	path	root_field	parent_path	parent_name	parent_description	preferred_term	term_id	term_label	description	raw_json	postcomp_located_in	postcomp_located_in_ids	postcomp_modifier	postcomp_therapeutic_agent	postcomp_therapeutic_agent_ids	qualifier_clinical_course	qualifier_clinical_course_ids	qualifier_clinical_course_predicate_ids	qualifier_has_participant	qualifier_has_participant_ids	qualifier_has_participant_predicate_ids	qualifier_immunologic_factor	qualifier_immunologic_factor_ids	qualifier_immunologic_factor_predicate_ids	qualifier_monoclonal_antibody_predicate_ids	qualifier_route_of_administration	qualifier_route_of_administration_ids	qualifier_route_of_administration_predicate_ids	qualifier_surgical_procedure	qualifier_surgical_procedure_ids	qualifier_surgical_procedure_predicate_ids	qualifier_therapeutic_agent	qualifier_therapeutic_agent_ids	qualifier_therapeutic_agent_predicate_ids	qualifier_therapeutic_procedure	qualifier_therapeutic_procedure_ids	qualifier_therapeutic_procedure_predicate_ids
4911	5436	228	Nasopharyngeal Carcinoma	Nasopharyngeal_Carcinoma.yaml	infectious_agent	0	Epstein-Barr Virus (EBV)	EBV is present in virtually all non-keratinizing NPC and is essential for carcinogenesis. The virus establishes latent infection with expression of specific viral proteins (LMP1, LMP2, EBNA1) and non-coding RNAs (EBERs, BARTs) that drive oncogenic transformation.	infectious_agent_term	infectious_agent_term	$	Epstein-Barr Virus (EBV)	EBV is present in virtually all non-keratinizing NPC and is essential for carcinogenesis. The virus establishes latent infection with expression of specific viral proteins (LMP1, LMP2, EBNA1) and non-coding RNAs (EBERs, BARTs) that drive oncogenic transformation.	Epstein-Barr virus	NCBITaxon:10376	human gammaherpesvirus 4		"{""preferred_term"": ""Epstein-Barr virus"", ""term"": {""id"": ""NCBITaxon:10376"", ""label"": ""human gammaherpesvirus 4""}}"																											
5190	5708	239	Onchocerciasis	Onchocerciasis.yaml	infectious_agent	0	Onchocerca volvulus	Filarial nematode responsible for onchocerciasis.	infectious_agent_term	infectious_agent_term	$	Onchocerca volvulus	Filarial nematode responsible for onchocerciasis.	Onchocerca volvulus	NCBITaxon:6282	Onchocerca volvulus		"{""preferred_term"": ""Onchocerca volvulus"", ""term"": {""id"": ""NCBITaxon:6282"", ""label"": ""Onchocerca volvulus""}}"																											
5432	5949	252	Parvovirus B19 Infection	Parvovirus_B19_Infection.yaml	infectious_agent	0	Parvovirus B19	A single-stranded DNA virus known to cause several clinical conditions, particularly in children.	infectious_agent_term	infectious_agent_term	$	Parvovirus B19	A single-stranded DNA virus known to cause several clinical conditions, particularly in children.	Human parvovirus B19	NCBITaxon:10798	Human parvovirus B19		"{""preferred_term"": ""Human parvovirus B19"", ""term"": {""id"": ""NCBITaxon:10798"", ""label"": ""Human parvovirus B19""}}"																											
5653	6199	263	Polycystic echinococcosis	Polycystic_Echinococcosis.yaml	infectious_agent	0	Echinococcus vogeli	The cestode species responsible for polycystic echinococcosis in humans.	infectious_agent_term	infectious_agent_term	$	Echinococcus vogeli	The cestode species responsible for polycystic echinococcosis in humans.	Echinococcus vogeli	NCBITaxon:6213	Echinococcus vogeli		"{""preferred_term"": ""Echinococcus vogeli"", ""term"": {""id"": ""NCBITaxon:6213"", ""label"": ""Echinococcus vogeli""}}"																											
6039	6655	284	Rabies	Rabies.yaml	infectious_agent	0	Rabies virus	Neurotropic lyssavirus causing rabies.	infectious_agent_term	infectious_agent_term	$	Rabies virus	Neurotropic lyssavirus causing rabies.	Lyssavirus rabies	NCBITaxon:11292	Lyssavirus rabies		"{""preferred_term"": ""Lyssavirus rabies"", ""term"": {""id"": ""NCBITaxon:11292"", ""label"": ""Lyssavirus rabies""}}"																											
6239	6897	295	Scabies	Scabies.yaml	infectious_agent	0	Sarcoptes scabiei	Parasitic mite that infests human skin.	infectious_agent_term	infectious_agent_term	$	Sarcoptes scabiei	Parasitic mite that infests human skin.	Sarcoptes scabiei	NCBITaxon:52283	Sarcoptes scabiei		"{""preferred_term"": ""Sarcoptes scabiei"", ""term"": {""id"": ""NCBITaxon:52283"", ""label"": ""Sarcoptes scabiei""}}"																											
6243	6903	296	Schistosomiasis	Schistosomiasis.yaml	infectious_agent	0	Schistosoma spp.	Blood flukes responsible for human schistosomiasis.	infectious_agent_term	infectious_agent_term	$	Schistosoma spp.	Blood flukes responsible for human schistosomiasis.	Schistosoma	NCBITaxon:6181	Schistosoma		"{""preferred_term"": ""Schistosoma"", ""term"": {""id"": ""NCBITaxon:6181"", ""label"": ""Schistosoma""}}"																											
6404	7068	304	Shigellosis	Shigellosis.yaml	infectious_agent	0	Shigella	"Shigella is a Gram-negative, facultative intracellular bacterium of the Enterobacteriaceae family. Four serogroups are recognized: S. dysenteriae, S. sonnei, S. flexneri, and S. boydii. The bacteria produce toxins and virulence factors that enable invasion and destruction of intestinal epithelium.
"	infectious_agent_term	infectious_agent_term	$	Shigella	"Shigella is a Gram-negative, facultative intracellular bacterium of the Enterobacteriaceae family. Four serogroups are recognized: S. dysenteriae, S. sonnei, S. flexneri, and S. boydii. The bacteria produce toxins and virulence factors that enable invasion and destruction of intestinal epithelium.
"	Shigella	NCBITaxon:620	Shigella		"{""preferred_term"": ""Shigella"", ""term"": {""id"": ""NCBITaxon:620"", ""label"": ""Shigella""}}"																											
6509	7198	311	Soil-transmitted helminthiases	Soil_Transmitted_Helminthiases.yaml	infectious_agent	0	Ascaris lumbricoides	Intestinal roundworm causing ascariasis.	infectious_agent_term	infectious_agent_term	$	Ascaris lumbricoides	Intestinal roundworm causing ascariasis.	Ascaris lumbricoides	NCBITaxon:6252	Ascaris lumbricoides		"{""preferred_term"": ""Ascaris lumbricoides"", ""term"": {""id"": ""NCBITaxon:6252"", ""label"": ""Ascaris lumbricoides""}}"																											
6510	7199	311	Soil-transmitted helminthiases	Soil_Transmitted_Helminthiases.yaml	infectious_agent	1	Trichuris trichiura	Whipworm causing trichuriasis.	infectious_agent_term	infectious_agent_term	$	Trichuris trichiura	Whipworm causing trichuriasis.	Trichuris trichiura	NCBITaxon:36087	Trichuris trichiura		"{""preferred_term"": ""Trichuris trichiura"", ""term"": {""id"": ""NCBITaxon:36087"", ""label"": ""Trichuris trichiura""}}"																											
6511	7200	311	Soil-transmitted helminthiases	Soil_Transmitted_Helminthiases.yaml	infectious_agent	2	Ancylostoma duodenale	Hookworm species infecting humans.	infectious_agent_term	infectious_agent_term	$	Ancylostoma duodenale	Hookworm species infecting humans.	Ancylostoma duodenale	NCBITaxon:51022	Ancylostoma duodenale		"{""preferred_term"": ""Ancylostoma duodenale"", ""term"": {""id"": ""NCBITaxon:51022"", ""label"": ""Ancylostoma duodenale""}}"																											
6512	7201	311	Soil-transmitted helminthiases	Soil_Transmitted_Helminthiases.yaml	infectious_agent	3	Necator americanus	Predominant hookworm species infecting humans.	infectious_agent_term	infectious_agent_term	$	Necator americanus	Predominant hookworm species infecting humans.	Necator americanus	NCBITaxon:51031	Necator americanus		"{""preferred_term"": ""Necator americanus"", ""term"": {""id"": ""NCBITaxon:51031"", ""label"": ""Necator americanus""}}"																											
6513	7202	311	Soil-transmitted helminthiases	Soil_Transmitted_Helminthiases.yaml	infectious_agent	4	Strongyloides stercoralis	Threadworm included among soil-transmitted helminths.	infectious_agent_term	infectious_agent_term	$	Strongyloides stercoralis	Threadworm included among soil-transmitted helminths.	Strongyloides stercoralis	NCBITaxon:6248	Strongyloides stercoralis		"{""preferred_term"": ""Strongyloides stercoralis"", ""term"": {""id"": ""NCBITaxon:6248"", ""label"": ""Strongyloides stercoralis""}}"																											
6696	7414	321	Taeniasis/cysticercosis	Taeniasis_Cysticercosis.yaml	infectious_agent	0	Taenia solium	Pork tapeworm responsible for taeniasis and cysticercosis.	infectious_agent_term	infectious_agent_term	$	Taenia solium	Pork tapeworm responsible for taeniasis and cysticercosis.	Taenia solium	NCBITaxon:6204	Taenia solium		"{""preferred_term"": ""Taenia solium"", ""term"": {""id"": ""NCBITaxon:6204"", ""label"": ""Taenia solium""}}"																											
6776	7486	326	Trachoma	Trachoma.yaml	infectious_agent	0	Chlamydia trachomatis	Conjunctival strains of C. trachomatis cause trachoma.	infectious_agent_term	infectious_agent_term	$	Chlamydia trachomatis	Conjunctival strains of C. trachomatis cause trachoma.	Chlamydia trachomatis	NCBITaxon:813	Chlamydia trachomatis		"{""preferred_term"": ""Chlamydia trachomatis"", ""term"": {""id"": ""NCBITaxon:813"", ""label"": ""Chlamydia trachomatis""}}"																											
6816	7527	329	Traveler's Diarrhea	Travelers_Diarrhea.yaml	infectious_agent	0	Enterotoxigenic Escherichia coli		infectious_agent_term	infectious_agent_term	$	Enterotoxigenic Escherichia coli		Enterotoxigenic Escherichia coli	NCBITaxon:562	Escherichia coli		"{""preferred_term"": ""Enterotoxigenic Escherichia coli"", ""term"": {""id"": ""NCBITaxon:562"", ""label"": ""Escherichia coli""}}"																											
6855	7577	331	Tuberculosis	Tuberculosis.yaml	infectious_agent	0	Mycobacterium tuberculosis	A bacterium that primarily affects the lungs but can affect other organs.	infectious_agent_term	infectious_agent_term	$	Mycobacterium tuberculosis	A bacterium that primarily affects the lungs but can affect other organs.	Mycobacterium tuberculosis	NCBITaxon:1773	Mycobacterium tuberculosis		"{""preferred_term"": ""Mycobacterium tuberculosis"", ""term"": {""id"": ""NCBITaxon:1773"", ""label"": ""Mycobacterium tuberculosis""}}"																											
7077	7834	340	Whipple Disease	Whipple_Disease.yaml	infectious_agent	0	Tropheryma whipplei	Gram-positive actinomycete responsible for Whipple disease.	infectious_agent_term	infectious_agent_term	$	Tropheryma whipplei	Gram-positive actinomycete responsible for Whipple disease.	Tropheryma whipplei	NCBITaxon:2039	Tropheryma whipplei		"{""preferred_term"": ""Tropheryma whipplei"", ""term"": {""id"": ""NCBITaxon:2039"", ""label"": ""Tropheryma whipplei""}}"																											
7195	7951	345	Yaws	Yaws.yaml	infectious_agent	0	Treponema pallidum subsp. pertenue	Spirochete that causes yaws.	infectious_agent_term	infectious_agent_term	$	Treponema pallidum subsp. pertenue	Spirochete that causes yaws.	Treponema pallidum subsp. pertenue	NCBITaxon:168	Treponema pallidum subsp. pertenue		"{""preferred_term"": ""Treponema pallidum subsp. pertenue"", ""term"": {""id"": ""NCBITaxon:168"", ""label"": ""Treponema pallidum subsp. pertenue""}}"																											
