descriptor_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	section_name	section_description	path	root_field	parent_path	parent_name	parent_description	preferred_term	term_id	term_label	description	raw_json	postcomp_located_in	postcomp_located_in_ids	postcomp_modifier	postcomp_therapeutic_agent	postcomp_therapeutic_agent_ids	qualifier_clinical_course	qualifier_clinical_course_ids	qualifier_clinical_course_predicate_ids	qualifier_has_participant	qualifier_has_participant_ids	qualifier_has_participant_predicate_ids	qualifier_immunologic_factor	qualifier_immunologic_factor_ids	qualifier_immunologic_factor_predicate_ids	qualifier_monoclonal_antibody_predicate_ids	qualifier_route_of_administration	qualifier_route_of_administration_ids	qualifier_route_of_administration_predicate_ids	qualifier_surgical_procedure	qualifier_surgical_procedure_ids	qualifier_surgical_procedure_predicate_ids	qualifier_therapeutic_agent	qualifier_therapeutic_agent_ids	qualifier_therapeutic_agent_predicate_ids	qualifier_therapeutic_procedure	qualifier_therapeutic_procedure_ids	qualifier_therapeutic_procedure_predicate_ids
1968	2038	90	Dieulafoy Lesion	Dieulafoy_Lesion.yaml	differential_diagnoses	3	Esophageal Varices	Dilated submucosal veins in the esophagus due to portal hypertension that can cause massive upper GI bleeding.	disease_term	disease_term	$	Esophageal Varices	Dilated submucosal veins in the esophagus due to portal hypertension that can cause massive upper GI bleeding.	esophageal varices	MONDO:0001221	esophageal varices		"{""preferred_term"": ""esophageal varices"", ""term"": {""id"": ""MONDO:0001221"", ""label"": ""esophageal varices""}}"																											
1969	2039	90	Dieulafoy Lesion	Dieulafoy_Lesion.yaml	differential_diagnoses	4	Gastric Carcinoma	Malignant epithelial tumor of the stomach that can ulcerate and bleed, mimicking Dieulafoy-related hemorrhage.	disease_term	disease_term	$	Gastric Carcinoma	Malignant epithelial tumor of the stomach that can ulcerate and bleed, mimicking Dieulafoy-related hemorrhage.	gastric carcinoma	MONDO:0004950	gastric carcinoma		"{""preferred_term"": ""gastric carcinoma"", ""term"": {""id"": ""MONDO:0004950"", ""label"": ""gastric carcinoma""}}"																											
1970	2040	90	Dieulafoy Lesion	Dieulafoy_Lesion.yaml	differential_diagnoses	5	Meckel Diverticulum	Congenital ileal diverticulum that may harbor ectopic gastric mucosa causing brisk lower GI bleeding, particularly in younger patients.	disease_term	disease_term	$	Meckel Diverticulum	Congenital ileal diverticulum that may harbor ectopic gastric mucosa causing brisk lower GI bleeding, particularly in younger patients.	Meckel diverticulum	MONDO:0007955	Meckel diverticulum		"{""preferred_term"": ""Meckel diverticulum"", ""term"": {""id"": ""MONDO:0007955"", ""label"": ""Meckel diverticulum""}}"																											
2341	2524	111	FICUS syndrome	FICUS_syndrome.yaml	differential_diagnoses	0	Post-traumatic stress disorder	"Psychiatric disorder characterized by intrusive memories, avoidance, negative mood/cognition changes, and hyperarousal after trauma exposure.
"	disease_term	disease_term	$	Post-traumatic stress disorder	"Psychiatric disorder characterized by intrusive memories, avoidance, negative mood/cognition changes, and hyperarousal after trauma exposure.
"	post-traumatic stress disorder	MONDO:0005146	post-traumatic stress disorder		"{""preferred_term"": ""post-traumatic stress disorder"", ""term"": {""id"": ""MONDO:0005146"", ""label"": ""post-traumatic stress disorder""}}"																											
2342	2525	111	FICUS syndrome	FICUS_syndrome.yaml	differential_diagnoses	1	Major depressive disorder	"Depressive disorder characterized by persistent low mood, anhedonia, and functional impairment not necessarily linked to ICU caregiving.
"	disease_term	disease_term	$	Major depressive disorder	"Depressive disorder characterized by persistent low mood, anhedonia, and functional impairment not necessarily linked to ICU caregiving.
"	major depressive disorder	MONDO:0002009	major depressive disorder		"{""preferred_term"": ""major depressive disorder"", ""term"": {""id"": ""MONDO:0002009"", ""label"": ""major depressive disorder""}}"																											
2343	2526	111	FICUS syndrome	FICUS_syndrome.yaml	differential_diagnoses	2	Generalized anxiety disorder	"Anxiety disorder with excessive, persistent worry across domains, distinct from context-specific ICU caregiver stress.
"	disease_term	disease_term	$	Generalized anxiety disorder	"Anxiety disorder with excessive, persistent worry across domains, distinct from context-specific ICU caregiver stress.
"	generalized anxiety disorder	MONDO:0001942	generalized anxiety disorder		"{""preferred_term"": ""generalized anxiety disorder"", ""term"": {""id"": ""MONDO:0001942"", ""label"": ""generalized anxiety disorder""}}"																											
2381	2570	113	Fabry disease	Fabry_Disease.yaml	differential_diagnoses	0	Hypertrophic Cardiomyopathy (HCM)	"HCM is the most common cardiac differential diagnosis for Fabry disease, as both conditions present with left ventricular hypertrophy, cardiomyocyte dysfunction, and arrhythmias. Both can cause sudden cardiac death and progressive heart failure. The cardiac phenotype of Fabry disease (apical involvement, LGE pattern, reduced ejection fraction) overlaps significantly with HCM. Systemic manifestations including neuropathic pain, renal disease, and skin lesions are distinguishing features of Fabry disease absent in HCM.
"	disease_term	disease_term	$	Hypertrophic Cardiomyopathy (HCM)	"HCM is the most common cardiac differential diagnosis for Fabry disease, as both conditions present with left ventricular hypertrophy, cardiomyocyte dysfunction, and arrhythmias. Both can cause sudden cardiac death and progressive heart failure. The cardiac phenotype of Fabry disease (apical involvement, LGE pattern, reduced ejection fraction) overlaps significantly with HCM. Systemic manifestations including neuropathic pain, renal disease, and skin lesions are distinguishing features of Fabry disease absent in HCM.
"	Hypertrophic Cardiomyopathy	MONDO:0005045	hypertrophic cardiomyopathy		"{""preferred_term"": ""Hypertrophic Cardiomyopathy"", ""term"": {""id"": ""MONDO:0005045"", ""label"": ""hypertrophic cardiomyopathy""}}"																											
2382	2571	113	Fabry disease	Fabry_Disease.yaml	differential_diagnoses	1	Cardiac Amyloidosis	"Cardiac amyloidosis presents with heart failure, arrhythmias, and LGE patterns similar to Fabry disease. Both conditions can cause concentric or apical hypertrophy, conduction abnormalities, and restrictive physiology. Systolic dysfunction may occur in both. The apical sparing pattern seen on imaging can occur in both amyloidosis and Fabry disease, making differentiation challenging without additional diagnostic markers.
"	disease_term	disease_term	$	Cardiac Amyloidosis	"Cardiac amyloidosis presents with heart failure, arrhythmias, and LGE patterns similar to Fabry disease. Both conditions can cause concentric or apical hypertrophy, conduction abnormalities, and restrictive physiology. Systolic dysfunction may occur in both. The apical sparing pattern seen on imaging can occur in both amyloidosis and Fabry disease, making differentiation challenging without additional diagnostic markers.
"	Amyloidosis	MONDO:0019065	amyloidosis		"{""preferred_term"": ""Amyloidosis"", ""term"": {""id"": ""MONDO:0019065"", ""label"": ""amyloidosis""}}"																											
2383	2572	113	Fabry disease	Fabry_Disease.yaml	differential_diagnoses	2	Myocarditis	"Myocarditis frequently occurs in Fabry disease (reported in 56% of patients) and can also present as an independent disorder. Both can cause acute or subacute cardiac dysfunction, ventricular dysfunction, arrhythmias, and myocardial inflammation on imaging. Myocarditis in Fabry disease results from chronic Gb3 accumulation in cardiomyocytes, while primary myocarditis is typically triggered by viral infections, autoimmune mechanisms, or drug reactions. The distinction is critical for treatment planning.
"	disease_term	disease_term	$	Myocarditis	"Myocarditis frequently occurs in Fabry disease (reported in 56% of patients) and can also present as an independent disorder. Both can cause acute or subacute cardiac dysfunction, ventricular dysfunction, arrhythmias, and myocardial inflammation on imaging. Myocarditis in Fabry disease results from chronic Gb3 accumulation in cardiomyocytes, while primary myocarditis is typically triggered by viral infections, autoimmune mechanisms, or drug reactions. The distinction is critical for treatment planning.
"	Myocarditis	MONDO:0004496	myocarditis		"{""preferred_term"": ""Myocarditis"", ""term"": {""id"": ""MONDO:0004496"", ""label"": ""myocarditis""}}"																											
2384	2573	113	Fabry disease	Fabry_Disease.yaml	differential_diagnoses	3	Chagas Disease	"Chagas disease, caused by Trypanosoma cruzi, can present with cardiac manifestations including cardiomyopathy, arrhythmias, and sudden cardiac death, overlapping with Fabry disease cardiac phenotypes. Both can cause left ventricular dysfunction and conduction abnormalities. Chronic Chagas disease produces cardiomyopathy with LGE patterns that can mimic Fabry disease. However, systemic manifestations differ significantly.
"	disease_term	disease_term	$	Chagas Disease	"Chagas disease, caused by Trypanosoma cruzi, can present with cardiac manifestations including cardiomyopathy, arrhythmias, and sudden cardiac death, overlapping with Fabry disease cardiac phenotypes. Both can cause left ventricular dysfunction and conduction abnormalities. Chronic Chagas disease produces cardiomyopathy with LGE patterns that can mimic Fabry disease. However, systemic manifestations differ significantly.
"	Chagas disease	MONDO:0001444	Chagas disease		"{""preferred_term"": ""Chagas disease"", ""term"": {""id"": ""MONDO:0001444"", ""label"": ""Chagas disease""}}"																											
2385	2574	113	Fabry disease	Fabry_Disease.yaml	differential_diagnoses	4	Sarcoidosis	"Sarcoidosis is a multisystem granulomatous disorder that can involve heart (cardiac sarcoidosis), kidneys, nervous system, and skin, creating potential overlap with Fabry disease systemic manifestations. Both can cause cardiomyopathy, arrhythmias, conduction abnormalities, renal disease, and neuropathy. Cardiac sarcoidosis with LGE on imaging can superficially resemble Fabry disease cardiomyopathy. Neurological involvement (stroke, neuropathy) occurs in both conditions.
"	disease_term	disease_term	$	Sarcoidosis	"Sarcoidosis is a multisystem granulomatous disorder that can involve heart (cardiac sarcoidosis), kidneys, nervous system, and skin, creating potential overlap with Fabry disease systemic manifestations. Both can cause cardiomyopathy, arrhythmias, conduction abnormalities, renal disease, and neuropathy. Cardiac sarcoidosis with LGE on imaging can superficially resemble Fabry disease cardiomyopathy. Neurological involvement (stroke, neuropathy) occurs in both conditions.
"	Sarcoidosis	MONDO:0019338	sarcoidosis		"{""preferred_term"": ""Sarcoidosis"", ""term"": {""id"": ""MONDO:0019338"", ""label"": ""sarcoidosis""}}"																											
3844	4299	181	Lane Hamilton Syndrome	Lane_Hamilton_Syndrome.yaml	differential_diagnoses	0	Idiopathic pulmonary hemosiderosis (IPH) without celiac disease	"Idiopathic pulmonary hemosiderosis (IPH) is a rare bleeding disorder of the lungs presenting with similar pulmonary manifestations to Lane Hamilton Syndrome: diffuse alveolar hemorrhage, hemoptysis, iron-deficiency anemia, and hemosiderin-laden macrophages on BAL. However, IPH occurs in the absence of underlying celiac disease or gluten sensitivity. IPH patients lack serologic evidence of celiac disease (negative anti-tTG and endomysial antibodies) and do not respond to gluten-free diet.
"	disease_term	disease_term	$	Idiopathic pulmonary hemosiderosis (IPH) without celiac disease	"Idiopathic pulmonary hemosiderosis (IPH) is a rare bleeding disorder of the lungs presenting with similar pulmonary manifestations to Lane Hamilton Syndrome: diffuse alveolar hemorrhage, hemoptysis, iron-deficiency anemia, and hemosiderin-laden macrophages on BAL. However, IPH occurs in the absence of underlying celiac disease or gluten sensitivity. IPH patients lack serologic evidence of celiac disease (negative anti-tTG and endomysial antibodies) and do not respond to gluten-free diet.
"	pulmonary hemosiderosis	MONDO:0008346	pulmonary hemosiderosis		"{""preferred_term"": ""pulmonary hemosiderosis"", ""term"": {""id"": ""MONDO:0008346"", ""label"": ""pulmonary hemosiderosis""}}"																											
3845	4300	181	Lane Hamilton Syndrome	Lane_Hamilton_Syndrome.yaml	differential_diagnoses	1	Vasculitis-associated pulmonary hemorrhage (ANCA-associated vasculitis)	"ANCA-associated vasculitides (granulomatosis with polyangiitis, microscopic polyangiitis) can present with pulmonary hemorrhage, hemoptysis, and hemoptysis-related anemia. Unlike Lane Hamilton Syndrome, vasculitis is characterized by capillaritis and immune complex deposition on lung biopsy, frank vasculitis of small vessels, and positive ANCA serology (c-ANCA or p-ANCA antibodies).
"	disease_term	disease_term	$	Vasculitis-associated pulmonary hemorrhage (ANCA-associated vasculitis)	"ANCA-associated vasculitides (granulomatosis with polyangiitis, microscopic polyangiitis) can present with pulmonary hemorrhage, hemoptysis, and hemoptysis-related anemia. Unlike Lane Hamilton Syndrome, vasculitis is characterized by capillaritis and immune complex deposition on lung biopsy, frank vasculitis of small vessels, and positive ANCA serology (c-ANCA or p-ANCA antibodies).
"	granulomatosis with polyangiitis	MONDO:0012105	granulomatosis with polyangiitis		"{""preferred_term"": ""granulomatosis with polyangiitis"", ""term"": {""id"": ""MONDO:0012105"", ""label"": ""granulomatosis with polyangiitis""}}"																											
3846	4302	181	Lane Hamilton Syndrome	Lane_Hamilton_Syndrome.yaml	differential_diagnoses	3	Goodpasture syndrome (anti-glomerular basement membrane disease)	"Goodpasture syndrome is an autoimmune condition causing pulmonary-renal vasculitis with diffuse alveolar hemorrhage and rapidly progressive glomerulonephritis. While it presents with hemoptysis and alveolar hemorrhage similar to Lane Hamilton Syndrome, Goodpasture syndrome features anti-GBM antibody positivity, linear IgG deposition on basement membranes, and acute progression without association with celiac disease.
"	disease_term	disease_term	$	Goodpasture syndrome (anti-glomerular basement membrane disease)	"Goodpasture syndrome is an autoimmune condition causing pulmonary-renal vasculitis with diffuse alveolar hemorrhage and rapidly progressive glomerulonephritis. While it presents with hemoptysis and alveolar hemorrhage similar to Lane Hamilton Syndrome, Goodpasture syndrome features anti-GBM antibody positivity, linear IgG deposition on basement membranes, and acute progression without association with celiac disease.
"	anti-glomerular basement membrane disease	MONDO:0009303	anti-glomerular basement membrane disease		"{""preferred_term"": ""anti-glomerular basement membrane disease"", ""term"": {""id"": ""MONDO:0009303"", ""label"": ""anti-glomerular basement membrane disease""}}"																											
3847	4303	181	Lane Hamilton Syndrome	Lane_Hamilton_Syndrome.yaml	differential_diagnoses	4	Acute leukemia with leukostasis and pulmonary hemorrhage	"Acute myeloid or lymphoid leukemia can present with diffuse alveolar hemorrhage secondary to leukostasis, thrombocytopenia, and coagulopathy. However, leukemia is distinguished by markedly elevated white blood cell counts, blasts on peripheral blood smear, and absence of underlying celiac disease or link to gluten exposure.
"	disease_term	disease_term	$	Acute leukemia with leukostasis and pulmonary hemorrhage	"Acute myeloid or lymphoid leukemia can present with diffuse alveolar hemorrhage secondary to leukostasis, thrombocytopenia, and coagulopathy. However, leukemia is distinguished by markedly elevated white blood cell counts, blasts on peripheral blood smear, and absence of underlying celiac disease or link to gluten exposure.
"	acute leukemia	MONDO:0010643	acute leukemia		"{""preferred_term"": ""acute leukemia"", ""term"": {""id"": ""MONDO:0010643"", ""label"": ""acute leukemia""}}"																											
3876	4323	182	Laryngotracheoesophageal Cleft	Laryngotracheoesophageal_Cleft.yaml	differential_diagnoses	0	Esophageal atresia	Prenatal imaging features of LTEC can mimic esophageal atresia.	disease_term	disease_term	$	Esophageal atresia	Prenatal imaging features of LTEC can mimic esophageal atresia.	esophageal atresia	MONDO:0001044	esophageal atresia		"{""preferred_term"": ""esophageal atresia"", ""term"": {""id"": ""MONDO:0001044"", ""label"": ""esophageal atresia""}}"																											
3877	4324	182	Laryngotracheoesophageal Cleft	Laryngotracheoesophageal_Cleft.yaml	differential_diagnoses	1	Tracheo-esophageal fistula	Fistulous communication can resemble LTEC and must be distinguished.	disease_term	disease_term	$	Tracheo-esophageal fistula	Fistulous communication can resemble LTEC and must be distinguished.	isolated tracheo-esophageal fistula	MONDO:0018694	isolated tracheo-esophageal fistula		"{""preferred_term"": ""isolated tracheo-esophageal fistula"", ""term"": {""id"": ""MONDO:0018694"", ""label"": ""isolated tracheo-esophageal fistula""}}"																											
3878	4325	182	Laryngotracheoesophageal Cleft	Laryngotracheoesophageal_Cleft.yaml	differential_diagnoses	2	Gastroesophageal reflux disease	GERD can present with aspiration and feeding symptoms that overlap with LTEC.	disease_term	disease_term	$	Gastroesophageal reflux disease	GERD can present with aspiration and feeding symptoms that overlap with LTEC.	gastroesophageal reflux disease	MONDO:0007186	gastroesophageal reflux disease		"{""preferred_term"": ""gastroesophageal reflux disease"", ""term"": {""id"": ""MONDO:0007186"", ""label"": ""gastroesophageal reflux disease""}}"																											
3879	4326	182	Laryngotracheoesophageal Cleft	Laryngotracheoesophageal_Cleft.yaml	differential_diagnoses	3	Congenital laryngomalacia	Laryngomalacia can cause stridor and aspiration symptoms resembling LTEC.	disease_term	disease_term	$	Congenital laryngomalacia	Laryngomalacia can cause stridor and aspiration symptoms resembling LTEC.	congenital laryngomalacia	MONDO:0007878	congenital laryngomalacia		"{""preferred_term"": ""congenital laryngomalacia"", ""term"": {""id"": ""MONDO:0007878"", ""label"": ""congenital laryngomalacia""}}"																											
3974	4440	188	Long COVID	Long_COVID.yaml	differential_diagnoses	0	Myalgic Encephalomyelitis/Chronic Fatigue Syndrome	"ME/CFS shares core symptoms with Long COVID, including fatigue, pain, sleep disturbance, and cognitive dysfunction; emerging blood biomarkers can help distinguish these conditions from post-COVID condition.
"	disease_term	disease_term	$	Myalgic Encephalomyelitis/Chronic Fatigue Syndrome	"ME/CFS shares core symptoms with Long COVID, including fatigue, pain, sleep disturbance, and cognitive dysfunction; emerging blood biomarkers can help distinguish these conditions from post-COVID condition.
"	Myalgic encephalomyelitis/chronic fatigue syndrome	MONDO:0005404	myalgic encephalomeyelitis/chronic fatigue syndrome		"{""preferred_term"": ""Myalgic encephalomyelitis/chronic fatigue syndrome"", ""term"": {""id"": ""MONDO:0005404"", ""label"": ""myalgic encephalomeyelitis/chronic fatigue syndrome""}}"																											
3975	4441	188	Long COVID	Long_COVID.yaml	differential_diagnoses	1	Fibromyalgia	"Fibromyalgia overlaps with Long COVID on fatigue, pain, sleep disturbance, and cognitive symptoms; biomarker panels can aid differentiation from post-COVID condition.
"	disease_term	disease_term	$	Fibromyalgia	"Fibromyalgia overlaps with Long COVID on fatigue, pain, sleep disturbance, and cognitive symptoms; biomarker panels can aid differentiation from post-COVID condition.
"	Fibromyalgia	MONDO:0005546	fibromyalgia		"{""preferred_term"": ""Fibromyalgia"", ""term"": {""id"": ""MONDO:0005546"", ""label"": ""fibromyalgia""}}"																											
3976	4442	188	Long COVID	Long_COVID.yaml	differential_diagnoses	2	Narcolepsy Type II	"Excessive daytime sleepiness after COVID-19 may reflect narcolepsy type II rather than Long COVID; identifying narcolepsy avoids misattribution of hypersomnolence to post-viral fatigue alone.
"	disease_term	disease_term	$	Narcolepsy Type II	"Excessive daytime sleepiness after COVID-19 may reflect narcolepsy type II rather than Long COVID; identifying narcolepsy avoids misattribution of hypersomnolence to post-viral fatigue alone.
"	narcolepsy without cataplexy	MONDO:0019371	narcolepsy without cataplexy		"{""preferred_term"": ""narcolepsy without cataplexy"", ""term"": {""id"": ""MONDO:0019371"", ""label"": ""narcolepsy without cataplexy""}}"																											
3977	4444	188	Long COVID	Long_COVID.yaml	differential_diagnoses	4	Persistent SARS-CoV-2 Infection in Immunocompromised Hosts	"In immunocompromised patients, prolonged fever or symptoms may reflect persistent SARS-CoV-2 infection rather than post-acute sequelae, and should be ruled out before labeling Long COVID.
"	disease_term	disease_term	$	Persistent SARS-CoV-2 Infection in Immunocompromised Hosts	"In immunocompromised patients, prolonged fever or symptoms may reflect persistent SARS-CoV-2 infection rather than post-acute sequelae, and should be ruled out before labeling Long COVID.
"	COVID-19	MONDO:0100096	COVID-19		"{""preferred_term"": ""COVID-19"", ""term"": {""id"": ""MONDO:0100096"", ""label"": ""COVID-19""}}"																											
4029	4484	189	Ludwig's Angina	Ludwigs_Angina.yaml	differential_diagnoses	0	Submandibular Sialolithiasis	Obstructive salivary stone may mimic submandibular swelling without infection or airway involvement.	disease_term	disease_term	$	Submandibular Sialolithiasis	Obstructive salivary stone may mimic submandibular swelling without infection or airway involvement.	sialolithiasis	MONDO:0006970	sialolithiasis		"{""preferred_term"": ""sialolithiasis"", ""term"": {""id"": ""MONDO:0006970"", ""label"": ""sialolithiasis""}}"																											
4081	4526	191	Lyme Disease	Lyme_Disease.yaml	differential_diagnoses	0	Southern Tick-Associated Rash Illness (STARI)	Lone star tick-associated erythema migrans–like rash without Borrelia burgdorferi infection.	disease_term	disease_term	$	Southern Tick-Associated Rash Illness (STARI)	Lone star tick-associated erythema migrans–like rash without Borrelia burgdorferi infection.	Southern Tick-Associated Rash Illness	MONDO:0025294	tick-borne infectious disease		"{""preferred_term"": ""Southern Tick-Associated Rash Illness"", ""term"": {""id"": ""MONDO:0025294"", ""label"": ""tick-borne infectious disease""}}"																											
4082	4527	191	Lyme Disease	Lyme_Disease.yaml	differential_diagnoses	1	Cellulitis	Bacterial skin infection that can mimic early erythema migrans.	disease_term	disease_term	$	Cellulitis	Bacterial skin infection that can mimic early erythema migrans.	cellulitis	MONDO:0005230	cellulitis		"{""preferred_term"": ""cellulitis"", ""term"": {""id"": ""MONDO:0005230"", ""label"": ""cellulitis""}}"																											
4083	4528	191	Lyme Disease	Lyme_Disease.yaml	differential_diagnoses	2	Septic Arthritis	Acute bacterial arthritis of large joints.	disease_term	disease_term	$	Septic Arthritis	Acute bacterial arthritis of large joints.	infective arthritis	MONDO:0042485	infective arthritis		"{""preferred_term"": ""infective arthritis"", ""term"": {""id"": ""MONDO:0042485"", ""label"": ""infective arthritis""}}"																											
4084	4529	191	Lyme Disease	Lyme_Disease.yaml	differential_diagnoses	3	Rheumatoid Arthritis	Chronic symmetric inflammatory polyarthritis.	disease_term	disease_term	$	Rheumatoid Arthritis	Chronic symmetric inflammatory polyarthritis.	rheumatoid arthritis	MONDO:0008383	rheumatoid arthritis		"{""preferred_term"": ""rheumatoid arthritis"", ""term"": {""id"": ""MONDO:0008383"", ""label"": ""rheumatoid arthritis""}}"																											
4085	4530	191	Lyme Disease	Lyme_Disease.yaml	differential_diagnoses	4	Viral Encephalitis	CNS infection causing encephalopathy that can overlap with neuroborreliosis symptoms.	disease_term	disease_term	$	Viral Encephalitis	CNS infection causing encephalopathy that can overlap with neuroborreliosis symptoms.	viral encephalitis	MONDO:0006009	viral encephalitis		"{""preferred_term"": ""viral encephalitis"", ""term"": {""id"": ""MONDO:0006009"", ""label"": ""viral encephalitis""}}"																											
4086	4531	191	Lyme Disease	Lyme_Disease.yaml	differential_diagnoses	5	Multiple Sclerosis and Other Demyelinating Myelopathies	Demyelinating CNS disease that can mimic neuroborreliosis with cord lesions.	disease_term	disease_term	$	Multiple Sclerosis and Other Demyelinating Myelopathies	Demyelinating CNS disease that can mimic neuroborreliosis with cord lesions.	multiple sclerosis	MONDO:0005301	multiple sclerosis		"{""preferred_term"": ""multiple sclerosis"", ""term"": {""id"": ""MONDO:0005301"", ""label"": ""multiple sclerosis""}}"																											
4087	4532	191	Lyme Disease	Lyme_Disease.yaml	differential_diagnoses	6	Viral Myocarditis/Other Causes of AV Block	Cardiac conduction disease from viral myocarditis or idiopathic fibrosis.	disease_term	disease_term	$	Viral Myocarditis/Other Causes of AV Block	Cardiac conduction disease from viral myocarditis or idiopathic fibrosis.	myocarditis	MONDO:0004496	myocarditis		"{""preferred_term"": ""myocarditis"", ""term"": {""id"": ""MONDO:0004496"", ""label"": ""myocarditis""}}"																											
4387	4869	206	Meckel Syndrome	Meckel_Syndrome.yaml	differential_diagnoses	0	Trisomy 13 (Patau syndrome)	Chromosomal aneuploidy with overlapping malformations that can mimic MKS.	disease_term	disease_term	$	Trisomy 13 (Patau syndrome)	Chromosomal aneuploidy with overlapping malformations that can mimic MKS.	trisomy 13	MONDO:0018068	trisomy 13		"{""preferred_term"": ""trisomy 13"", ""term"": {""id"": ""MONDO:0018068"", ""label"": ""trisomy 13""}}"																											
4388	4870	206	Meckel Syndrome	Meckel_Syndrome.yaml	differential_diagnoses	1	Trisomy 18 (Edwards syndrome)	Chromosomal aneuploidy with overlapping congenital anomalies that must be distinguished from MKS.	disease_term	disease_term	$	Trisomy 18 (Edwards syndrome)	Chromosomal aneuploidy with overlapping congenital anomalies that must be distinguished from MKS.	trisomy 18	MONDO:0018071	trisomy 18		"{""preferred_term"": ""trisomy 18"", ""term"": {""id"": ""MONDO:0018071"", ""label"": ""trisomy 18""}}"																											
4389	4871	206	Meckel Syndrome	Meckel_Syndrome.yaml	differential_diagnoses	2	Joubert syndrome	Related ciliopathy with overlapping developmental anomalies and shared genetic spectrum.	disease_term	disease_term	$	Joubert syndrome	Related ciliopathy with overlapping developmental anomalies and shared genetic spectrum.	Joubert syndrome	MONDO:0018772	Joubert syndrome		"{""preferred_term"": ""Joubert syndrome"", ""term"": {""id"": ""MONDO:0018772"", ""label"": ""Joubert syndrome""}}"																											
4390	4872	206	Meckel Syndrome	Meckel_Syndrome.yaml	differential_diagnoses	3	Bardet-Biedl syndrome	Ciliopathy with overlapping polydactyly and renal findings that requires differentiation from MKS.	disease_term	disease_term	$	Bardet-Biedl syndrome	Ciliopathy with overlapping polydactyly and renal findings that requires differentiation from MKS.	Bardet-Biedl syndrome	MONDO:0015229	Bardet-Biedl syndrome		"{""preferred_term"": ""Bardet-Biedl syndrome"", ""term"": {""id"": ""MONDO:0015229"", ""label"": ""Bardet-Biedl syndrome""}}"																											
4391	4873	206	Meckel Syndrome	Meckel_Syndrome.yaml	differential_diagnoses	4	Smith-Lemli-Opitz syndrome	Cholesterol biosynthesis disorder with overlapping malformations that can resemble MKS.	disease_term	disease_term	$	Smith-Lemli-Opitz syndrome	Cholesterol biosynthesis disorder with overlapping malformations that can resemble MKS.	Smith-Lemli-Opitz syndrome	MONDO:0010035	Smith-Lemli-Opitz syndrome		"{""preferred_term"": ""Smith-Lemli-Opitz syndrome"", ""term"": {""id"": ""MONDO:0010035"", ""label"": ""Smith-Lemli-Opitz syndrome""}}"																											
4537	5018	211	Melkersson-Rosenthal syndrome	Melkersson_Rosenthal_syndrome.yaml	differential_diagnoses	0	Crohn's disease with orofacial manifestations	"Oral Crohn disease (OCD) and orofacial granulomatosis (OFG) present with non-caseating granulomatous inflammation histologically indistinguishable from MRS. However, Crohn's disease has significant gastrointestinal involvement (terminal ileum, colon) whereas MRS is primarily limited to orofacial structures.
"	disease_term	disease_term	$	Crohn's disease with orofacial manifestations	"Oral Crohn disease (OCD) and orofacial granulomatosis (OFG) present with non-caseating granulomatous inflammation histologically indistinguishable from MRS. However, Crohn's disease has significant gastrointestinal involvement (terminal ileum, colon) whereas MRS is primarily limited to orofacial structures.
"	Crohn disease	MONDO:0005011	Crohn disease		"{""preferred_term"": ""Crohn disease"", ""term"": {""id"": ""MONDO:0005011"", ""label"": ""Crohn disease""}}"																											
4538	5019	211	Melkersson-Rosenthal syndrome	Melkersson_Rosenthal_syndrome.yaml	differential_diagnoses	1	Sarcoidosis	"Sarcoidosis can cause facial swelling and non-caseating granulomatous inflammation but presents as a systemic multiorgan disease with pulmonary and lymph node involvement, distinct from the primarily orofacial involvement in MRS. Sarcoidosis typically lacks recurrent facial nerve paralysis as a primary manifestation.
"	disease_term	disease_term	$	Sarcoidosis	"Sarcoidosis can cause facial swelling and non-caseating granulomatous inflammation but presents as a systemic multiorgan disease with pulmonary and lymph node involvement, distinct from the primarily orofacial involvement in MRS. Sarcoidosis typically lacks recurrent facial nerve paralysis as a primary manifestation.
"	sarcoidosis	MONDO:0019338	sarcoidosis		"{""preferred_term"": ""sarcoidosis"", ""term"": {""id"": ""MONDO:0019338"", ""label"": ""sarcoidosis""}}"																											
4539	5020	211	Melkersson-Rosenthal syndrome	Melkersson_Rosenthal_syndrome.yaml	differential_diagnoses	2	Bell's palsy	"Bell's palsy presents with acute facial paralysis but lacks the chronic recurrent orofacial edema and granulomatous histopathology characteristic of MRS. Bell's palsy typically resolves within weeks whereas MRS has chronic relapsing course with persistent granulomatous changes between episodes.
"	disease_term	disease_term	$	Bell's palsy	"Bell's palsy presents with acute facial paralysis but lacks the chronic recurrent orofacial edema and granulomatous histopathology characteristic of MRS. Bell's palsy typically resolves within weeks whereas MRS has chronic relapsing course with persistent granulomatous changes between episodes.
"	Bell's palsy	MONDO:0005665	Bell's palsy		"{""preferred_term"": ""Bell's palsy"", ""term"": {""id"": ""MONDO:0005665"", ""label"": ""Bell's palsy""}}"																											
