assertion_id	disorder_id	disorder_name	source_file	section	section_index	name	description	category	frequency	diagnostic	context	subtype	role	presence	association	accession	age_range	background	base_model	classification	clinical_significance	consequence	data_type	de_novo_rate	definition_type	duration	effect	expressivity	features	genotype	incubation_days	incubation_years	markers	maximum_value	mean_range	minimum_value	model_format	model_id	model_software	model_type	notes	parent_of_origin_effect	penetrance	percentage	phase	platform	population	publication	repository_url	results	review_notes	sample_count	scope	sequence_length	severity	species	specificity	status	subtype_frequency	title	type	unit	scalar_fields_json	complex_fields_json	raw_json
1277	54	CTCF-related Neurodevelopmental Disorder	CTCF-related_Neurodevelopmental_Disorder.yaml	phenotypes	6	Hypotonia	"Muscular hypotonia is commonly observed, contributing to motor developmental delays and feeding difficulties.
"	Neurologic	FREQUENT																																																						"{""category"": ""Neurologic"", ""description"": ""Muscular hypotonia is commonly observed, contributing to motor developmental delays and feeding difficulties.\n"", ""frequency"": ""FREQUENT"", ""name"": ""Hypotonia""}"	{}	"{""category"": ""Neurologic"", ""description"": ""Muscular hypotonia is commonly observed, contributing to motor developmental delays and feeding difficulties.\n"", ""evidence"": [{""explanation"": ""Hypotonia mentioned as one of the range of anomalies observed in the cohort."", ""reference"": ""PMID:31239556"", ""snippet"": ""muscular hypotonia were noted"", ""supports"": ""SUPPORT""}], ""frequency"": ""FREQUENT"", ""name"": ""Hypotonia"", ""phenotype_term"": {""preferred_term"": ""Hypotonia"", ""term"": {""id"": ""HP:0001252"", ""label"": ""Hypotonia""}}}"
1278	54	CTCF-related Neurodevelopmental Disorder	CTCF-related_Neurodevelopmental_Disorder.yaml	phenotypes	7	Congenital Heart Defects	"Cardiac defects occur in approximately 30% of affected individuals, including various structural heart abnormalities.
"	Cardiovascular	OCCASIONAL																																																						"{""category"": ""Cardiovascular"", ""description"": ""Cardiac defects occur in approximately 30% of affected individuals, including various structural heart abnormalities.\n"", ""frequency"": ""OCCASIONAL"", ""name"": ""Congenital Heart Defects""}"	{}	"{""category"": ""Cardiovascular"", ""description"": ""Cardiac defects occur in approximately 30% of affected individuals, including various structural heart abnormalities.\n"", ""evidence"": [{""explanation"": ""Cardiac defects in approximately 31% of cohort (11/36)."", ""reference"": ""PMID:31239556"", ""snippet"": ""Cardiac defects occurred in 11 individuals"", ""supports"": ""SUPPORT""}], ""frequency"": ""OCCASIONAL"", ""name"": ""Congenital Heart Defects"", ""phenotype_term"": {""preferred_term"": ""Abnormal heart morphology"", ""term"": {""id"": ""HP:0001627"", ""label"": ""Abnormal heart morphology""}}}"
1279	54	CTCF-related Neurodevelopmental Disorder	CTCF-related_Neurodevelopmental_Disorder.yaml	phenotypes	8	Cleft Palate	"Palatal anomalies including cleft palate or high palate are present in approximately one-third of affected individuals.
"	Craniofacial	OCCASIONAL																																																						"{""category"": ""Craniofacial"", ""description"": ""Palatal anomalies including cleft palate or high palate are present in approximately one-third of affected individuals.\n"", ""frequency"": ""OCCASIONAL"", ""name"": ""Cleft Palate""}"	{}	"{""category"": ""Craniofacial"", ""description"": ""Palatal anomalies including cleft palate or high palate are present in approximately one-third of affected individuals.\n"", ""evidence"": [{""explanation"": ""Palatal anomalies in approximately 33% of cohort (12/36)."", ""reference"": ""PMID:31239556"", ""snippet"": ""palatal anomalies such as cleft palate or high palate were present in 12 individuals"", ""supports"": ""SUPPORT""}], ""frequency"": ""OCCASIONAL"", ""name"": ""Cleft Palate"", ""phenotype_term"": {""preferred_term"": ""Cleft palate"", ""term"": {""id"": ""HP:0000175"", ""label"": ""Cleft palate""}}}"
1280	54	CTCF-related Neurodevelopmental Disorder	CTCF-related_Neurodevelopmental_Disorder.yaml	phenotypes	9	Hearing Loss	"Conductive and/or sensorineural hearing loss occurs in approximately one-quarter of affected individuals.
"	Sensory	OCCASIONAL																																																						"{""category"": ""Sensory"", ""description"": ""Conductive and/or sensorineural hearing loss occurs in approximately one-quarter of affected individuals.\n"", ""frequency"": ""OCCASIONAL"", ""name"": ""Hearing Loss""}"	{}	"{""category"": ""Sensory"", ""description"": ""Conductive and/or sensorineural hearing loss occurs in approximately one-quarter of affected individuals.\n"", ""evidence"": [{""explanation"": ""Hearing loss in approximately 28% of cohort (10/36)."", ""reference"": ""PMID:31239556"", ""snippet"": ""Conductive and/or sensorineuronal hearing loss were reported in 10"", ""supports"": ""SUPPORT""}], ""frequency"": ""OCCASIONAL"", ""name"": ""Hearing Loss"", ""phenotype_term"": {""preferred_term"": ""Sensorineural hearing impairment"", ""term"": {""id"": ""HP:0000407"", ""label"": ""Sensorineural hearing impairment""}}}"
1281	54	CTCF-related Neurodevelopmental Disorder	CTCF-related_Neurodevelopmental_Disorder.yaml	phenotypes	10	Seizures	"Febrile or nonfebrile seizures occur in a minority of affected individuals.
"	Neurologic	OCCASIONAL																																																						"{""category"": ""Neurologic"", ""description"": ""Febrile or nonfebrile seizures occur in a minority of affected individuals.\n"", ""frequency"": ""OCCASIONAL"", ""name"": ""Seizures""}"	{}	"{""category"": ""Neurologic"", ""description"": ""Febrile or nonfebrile seizures occur in a minority of affected individuals.\n"", ""evidence"": [{""explanation"": ""Seizures in approximately 11% of cohort (4/36)."", ""reference"": ""PMID:31239556"", ""snippet"": ""Febrile or nonfebrile seizures or teeth anomalies occurred in four individuals"", ""supports"": ""SUPPORT""}], ""frequency"": ""OCCASIONAL"", ""name"": ""Seizures"", ""phenotype_term"": {""preferred_term"": ""Seizure"", ""term"": {""id"": ""HP:0001250"", ""label"": ""Seizure""}}}"
1282	54	CTCF-related Neurodevelopmental Disorder	CTCF-related_Neurodevelopmental_Disorder.yaml	phenotypes	11	Facial Dysmorphism	"Minor facial dysmorphisms are frequently noted but do not constitute a recognizable facial gestalt. Features may include long face, prominent forehead, bulbous nasal tip, and long palpebral fissures.
"	Craniofacial	FREQUENT																																Features are not sufficiently distinct to be clinically recognizable without genetic testing.																						"{""category"": ""Craniofacial"", ""description"": ""Minor facial dysmorphisms are frequently noted but do not constitute a recognizable facial gestalt. Features may include long face, prominent forehead, bulbous nasal tip, and long palpebral fissures.\n"", ""frequency"": ""FREQUENT"", ""name"": ""Facial Dysmorphism"", ""notes"": ""Features are not sufficiently distinct to be clinically recognizable without genetic testing.""}"	{}	"{""category"": ""Craniofacial"", ""description"": ""Minor facial dysmorphisms are frequently noted but do not constitute a recognizable facial gestalt. Features may include long face, prominent forehead, bulbous nasal tip, and long palpebral fissures.\n"", ""evidence"": [{""explanation"": ""Facial features observed but not distinctive enough for clinical recognition."", ""reference"": ""PMID:31239556"", ""snippet"": ""Minor facial dysmorphisms were frequently noted but did not point to a recognizable, typical facial gestalt"", ""supports"": ""SUPPORT""}], ""frequency"": ""FREQUENT"", ""name"": ""Facial Dysmorphism"", ""notes"": ""Features are not sufficiently distinct to be clinically recognizable without genetic testing.""}"
1303	55	Camptodactyly	Camptodactyly.yaml	phenotypes	0	Camptodactyly		Musculoskeletal	VERY_FREQUENT	True																															Permanent flexion contracture of one or more fingers, most commonly the fifth finger at the proximal interphalangeal joint.																						"{""category"": ""Musculoskeletal"", ""diagnostic"": true, ""frequency"": ""VERY_FREQUENT"", ""name"": ""Camptodactyly"", ""notes"": ""Permanent flexion contracture of one or more fingers, most commonly the fifth finger at the proximal interphalangeal joint.""}"	{}	"{""category"": ""Musculoskeletal"", ""diagnostic"": true, ""evidence"": [{""explanation"": ""Documents camptodactyly as the most common presenting feature in CACP syndrome patients."", ""reference"": ""PMID:29397575"", ""snippet"": ""Camptodactyly was the first finding in 68% of patients (19 of the 28)"", ""supports"": ""SUPPORT""}], ""frequency"": ""VERY_FREQUENT"", ""name"": ""Camptodactyly"", ""notes"": ""Permanent flexion contracture of one or more fingers, most commonly the fifth finger at the proximal interphalangeal joint."", ""phenotype_term"": {""preferred_term"": ""Camptodactyly"", ""term"": {""id"": ""HP:0012385"", ""label"": ""Camptodactyly""}}}"
1304	55	Camptodactyly	Camptodactyly.yaml	phenotypes	1	Finger Flexion Contracture		Musculoskeletal	VERY_FREQUENT	True																															Characterized by a permanent flexion deformity of one or more fingers.																						"{""category"": ""Musculoskeletal"", ""diagnostic"": true, ""frequency"": ""VERY_FREQUENT"", ""name"": ""Finger Flexion Contracture"", ""notes"": ""Characterized by a permanent flexion deformity of one or more fingers.""}"	{}	"{""category"": ""Musculoskeletal"", ""diagnostic"": true, ""frequency"": ""VERY_FREQUENT"", ""name"": ""Finger Flexion Contracture"", ""notes"": ""Characterized by a permanent flexion deformity of one or more fingers."", ""phenotype_term"": {""preferred_term"": ""Finger Flexion Contracture"", ""term"": {""id"": ""HP:0012785"", ""label"": ""Flexion contracture of finger""}}}"
1305	55	Camptodactyly	Camptodactyly.yaml	phenotypes	2	Joint Stiffness		Musculoskeletal	FREQUENT																																Reduced range of motion in affected joints.																						"{""category"": ""Musculoskeletal"", ""frequency"": ""FREQUENT"", ""name"": ""Joint Stiffness"", ""notes"": ""Reduced range of motion in affected joints.""}"	{}	"{""category"": ""Musculoskeletal"", ""evidence"": [{""explanation"": ""Documents joint stiffness and limited motion as universal features in CACP patients."", ""reference"": ""PMID:29397575"", ""snippet"": ""Large joint involvement was found in all of our patients and it included symmetrical noninflammatory arthropathy resulting in swelling, limited motion, and in flexion contractures."", ""supports"": ""SUPPORT""}], ""frequency"": ""FREQUENT"", ""name"": ""Joint Stiffness"", ""notes"": ""Reduced range of motion in affected joints."", ""phenotype_term"": {""preferred_term"": ""Joint stiffness"", ""term"": {""id"": ""HP:0001387"", ""label"": ""Joint stiffness""}}}"
1306	55	Camptodactyly	Camptodactyly.yaml	phenotypes	3	Distal Arthrogryposis		Musculoskeletal	OCCASIONAL																																Present in syndromic forms; involves multiple distal joint contractures.																						"{""category"": ""Musculoskeletal"", ""frequency"": ""OCCASIONAL"", ""name"": ""Distal Arthrogryposis"", ""notes"": ""Present in syndromic forms; involves multiple distal joint contractures.""}"	{}	"{""category"": ""Musculoskeletal"", ""frequency"": ""OCCASIONAL"", ""name"": ""Distal Arthrogryposis"", ""notes"": ""Present in syndromic forms; involves multiple distal joint contractures.""}"
1307	55	Camptodactyly	Camptodactyly.yaml	phenotypes	4	Arachnodactyly		Musculoskeletal	OCCASIONAL																																Long slender fingers; associated with FBN2 mutations in Beals syndrome.																						"{""category"": ""Musculoskeletal"", ""frequency"": ""OCCASIONAL"", ""name"": ""Arachnodactyly"", ""notes"": ""Long slender fingers; associated with FBN2 mutations in Beals syndrome.""}"	{}	"{""category"": ""Musculoskeletal"", ""frequency"": ""OCCASIONAL"", ""name"": ""Arachnodactyly"", ""notes"": ""Long slender fingers; associated with FBN2 mutations in Beals syndrome."", ""phenotype_term"": {""preferred_term"": ""Arachnodactyly"", ""term"": {""id"": ""HP:0001166"", ""label"": ""Arachnodactyly""}}}"
1319	56	Cardiofaciocutaneous Syndrome	Cardiofaciocutaneous_Syndrome.yaml	phenotypes	0	Distinctive Facies	"Characteristic craniofacial features including high forehead, bitemporal narrowing, hypoplastic supraorbital ridges, and downslanting palpebral fissures.
"																																																								"{""description"": ""Characteristic craniofacial features including high forehead, bitemporal narrowing, hypoplastic supraorbital ridges, and downslanting palpebral fissures.\n"", ""name"": ""Distinctive Facies""}"	{}	"{""description"": ""Characteristic craniofacial features including high forehead, bitemporal narrowing, hypoplastic supraorbital ridges, and downslanting palpebral fissures.\n"", ""name"": ""Distinctive Facies"", ""phenotype_term"": {""preferred_term"": ""Abnormal facial shape"", ""term"": {""id"": ""HP:0001999"", ""label"": ""Abnormal facial shape""}}}"
1320	56	Cardiofaciocutaneous Syndrome	Cardiofaciocutaneous_Syndrome.yaml	phenotypes	1	Congenital Heart Defects	"Cardiac malformations including pulmonary valve stenosis, atrial septal defect, and hypertrophic cardiomyopathy.
"																																																								"{""description"": ""Cardiac malformations including pulmonary valve stenosis, atrial septal defect, and hypertrophic cardiomyopathy.\n"", ""name"": ""Congenital Heart Defects""}"	{}	"{""description"": ""Cardiac malformations including pulmonary valve stenosis, atrial septal defect, and hypertrophic cardiomyopathy.\n"", ""name"": ""Congenital Heart Defects"", ""phenotype_term"": {""preferred_term"": ""Congenital heart defect"", ""term"": {""id"": ""HP:0001627"", ""label"": ""Abnormal heart morphology""}}}"
1321	56	Cardiofaciocutaneous Syndrome	Cardiofaciocutaneous_Syndrome.yaml	phenotypes	2	Pulmonary Valve Stenosis	"Pulmonary valve stenosis is the most common cardiac defect.
"																																																								"{""description"": ""Pulmonary valve stenosis is the most common cardiac defect.\n"", ""name"": ""Pulmonary Valve Stenosis""}"	{}	"{""description"": ""Pulmonary valve stenosis is the most common cardiac defect.\n"", ""name"": ""Pulmonary Valve Stenosis"", ""phenotype_term"": {""preferred_term"": ""Pulmonary valve stenosis"", ""term"": {""id"": ""HP:0001642"", ""label"": ""Pulmonic stenosis""}}}"
1322	56	Cardiofaciocutaneous Syndrome	Cardiofaciocutaneous_Syndrome.yaml	phenotypes	3	Sparse Hair	"Sparse, curly, friable hair is characteristic.
"																																																								"{""description"": ""Sparse, curly, friable hair is characteristic.\n"", ""name"": ""Sparse Hair""}"	{}	"{""description"": ""Sparse, curly, friable hair is characteristic.\n"", ""name"": ""Sparse Hair"", ""phenotype_term"": {""preferred_term"": ""Sparse hair"", ""term"": {""id"": ""HP:0008070"", ""label"": ""Sparse hair""}}}"
1323	56	Cardiofaciocutaneous Syndrome	Cardiofaciocutaneous_Syndrome.yaml	phenotypes	4	Keratosis Pilaris	"Keratosis pilaris affecting the face and limbs.
"																																																								"{""description"": ""Keratosis pilaris affecting the face and limbs.\n"", ""name"": ""Keratosis Pilaris""}"	{}	"{""description"": ""Keratosis pilaris affecting the face and limbs.\n"", ""name"": ""Keratosis Pilaris"", ""phenotype_term"": {""preferred_term"": ""Keratosis pilaris"", ""term"": {""id"": ""HP:0032152"", ""label"": ""Keratosis pilaris""}}}"
1324	56	Cardiofaciocutaneous Syndrome	Cardiofaciocutaneous_Syndrome.yaml	phenotypes	5	Failure to Thrive	"Feeding difficulties and failure to thrive in infancy.
"																																																								"{""description"": ""Feeding difficulties and failure to thrive in infancy.\n"", ""name"": ""Failure to Thrive""}"	{}	"{""description"": ""Feeding difficulties and failure to thrive in infancy.\n"", ""name"": ""Failure to Thrive"", ""phenotype_term"": {""preferred_term"": ""Failure to thrive"", ""term"": {""id"": ""HP:0001508"", ""label"": ""Failure to thrive""}}}"
1325	56	Cardiofaciocutaneous Syndrome	Cardiofaciocutaneous_Syndrome.yaml	phenotypes	6	Intellectual Disability	"Moderate to severe intellectual disability is typical. Neurological involvement in CFC is more severe than in other RASopathies.
"																																																								"{""description"": ""Moderate to severe intellectual disability is typical. Neurological involvement in CFC is more severe than in other RASopathies.\n"", ""name"": ""Intellectual Disability""}"	{}	"{""description"": ""Moderate to severe intellectual disability is typical. Neurological involvement in CFC is more severe than in other RASopathies.\n"", ""evidence"": [{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""Review confirming that CFC syndrome has the most severe cognitive impairment among the RASopathy spectrum disorders."", ""reference"": ""PMID:38136934"", ""snippet"": ""Neurological involvement in CFC is more severe than in other RASopathies."", ""supports"": ""SUPPORT""}], ""name"": ""Intellectual Disability"", ""phenotype_term"": {""preferred_term"": ""Intellectual disability"", ""term"": {""id"": ""HP:0001249"", ""label"": ""Intellectual disability""}}}"
1326	56	Cardiofaciocutaneous Syndrome	Cardiofaciocutaneous_Syndrome.yaml	phenotypes	7	Short Stature	"Postnatal growth deficiency leading to short stature.
"																																																								"{""description"": ""Postnatal growth deficiency leading to short stature.\n"", ""name"": ""Short Stature""}"	{}	"{""description"": ""Postnatal growth deficiency leading to short stature.\n"", ""name"": ""Short Stature"", ""phenotype_term"": {""preferred_term"": ""Short stature"", ""term"": {""id"": ""HP:0004322"", ""label"": ""Short stature""}}}"
1327	56	Cardiofaciocutaneous Syndrome	Cardiofaciocutaneous_Syndrome.yaml	phenotypes	8	Kyphoscoliosis	"Spinal curvature abnormalities are common skeletal features.
"																																																								"{""description"": ""Spinal curvature abnormalities are common skeletal features.\n"", ""name"": ""Kyphoscoliosis""}"	{}	"{""description"": ""Spinal curvature abnormalities are common skeletal features.\n"", ""name"": ""Kyphoscoliosis"", ""phenotype_term"": {""preferred_term"": ""Kyphoscoliosis"", ""term"": {""id"": ""HP:0002751"", ""label"": ""Kyphoscoliosis""}}}"
1328	56	Cardiofaciocutaneous Syndrome	Cardiofaciocutaneous_Syndrome.yaml	phenotypes	9	Seizures	"Epilepsy is common in CFC syndrome with gene-specific frequencies. Seizures occur in approximately 57% of BRAF cases, 61% of MAP2K1 cases, and 30% of MAP2K2 cases.
"																																																								"{""description"": ""Epilepsy is common in CFC syndrome with gene-specific frequencies. Seizures occur in approximately 57% of BRAF cases, 61% of MAP2K1 cases, and 30% of MAP2K2 cases.\n"", ""name"": ""Seizures""}"	{}	"{""description"": ""Epilepsy is common in CFC syndrome with gene-specific frequencies. Seizures occur in approximately 57% of BRAF cases, 61% of MAP2K1 cases, and 30% of MAP2K2 cases.\n"", ""name"": ""Seizures"", ""phenotype_term"": {""preferred_term"": ""Seizures"", ""term"": {""id"": ""HP:0001250"", ""label"": ""Seizure""}}}"
1329	56	Cardiofaciocutaneous Syndrome	Cardiofaciocutaneous_Syndrome.yaml	phenotypes	10	Polyhydramnios	"Prenatal manifestation of RAS/MAPK dysregulation, commonly observed on second and third trimester ultrasound.
"																																																								"{""description"": ""Prenatal manifestation of RAS/MAPK dysregulation, commonly observed on second and third trimester ultrasound.\n"", ""name"": ""Polyhydramnios""}"	{}	"{""description"": ""Prenatal manifestation of RAS/MAPK dysregulation, commonly observed on second and third trimester ultrasound.\n"", ""evidence"": [{""evidence_source"": ""HUMAN_CLINICAL"", ""explanation"": ""Study of 43 CFC cases documenting prenatal phenotype including polyhydramnios as a manifestation of germline RAS/MAPK dysregulation."", ""reference"": ""PMID:36308388"", ""snippet"": ""Second and third trimester ultrasound abnormalities included polyhydramnios, macrocephaly, macrosomia, and renal and cardiac abnormalities."", ""supports"": ""SUPPORT""}], ""name"": ""Polyhydramnios"", ""phenotype_term"": {""preferred_term"": ""Polyhydramnios"", ""term"": {""id"": ""HP:0001561"", ""label"": ""Polyhydramnios""}}}"
1349	57	Celiac Disease	Celiac_Disease.yaml	phenotypes	0	Chronic Diarrhea		Gastrointestinal	FREQUENT																																																						"{""category"": ""Gastrointestinal"", ""frequency"": ""FREQUENT"", ""name"": ""Chronic Diarrhea""}"	{}	"{""category"": ""Gastrointestinal"", ""evidence"": [{""explanation"": ""Chronic inflammation and mucosal damage from immune response to gluten leads to malabsorption and chronic diarrhea as a cardinal symptom."", ""reference"": ""PMID:39273359"", ""snippet"": ""CD induces an altered immune response that leads to chronic inflammation and duodenal mucosal damage."", ""supports"": ""SUPPORT""}], ""frequency"": ""FREQUENT"", ""name"": ""Chronic Diarrhea"", ""phenotype_term"": {""preferred_term"": ""Chronic Diarrhea"", ""term"": {""id"": ""HP:0002028"", ""label"": ""Chronic diarrhea""}}}"
1350	57	Celiac Disease	Celiac_Disease.yaml	phenotypes	1	Abdominal Pain		Gastrointestinal	FREQUENT																																																						"{""category"": ""Gastrointestinal"", ""frequency"": ""FREQUENT"", ""name"": ""Abdominal Pain""}"	{}	"{""category"": ""Gastrointestinal"", ""frequency"": ""FREQUENT"", ""name"": ""Abdominal Pain"", ""phenotype_term"": {""preferred_term"": ""Abdominal Pain"", ""term"": {""id"": ""HP:0002027"", ""label"": ""Abdominal pain""}}}"
1351	57	Celiac Disease	Celiac_Disease.yaml	phenotypes	2	Bloating		Gastrointestinal	FREQUENT																																																						"{""category"": ""Gastrointestinal"", ""frequency"": ""FREQUENT"", ""name"": ""Bloating""}"	{}	"{""category"": ""Gastrointestinal"", ""frequency"": ""FREQUENT"", ""name"": ""Bloating"", ""phenotype_term"": {""preferred_term"": ""Abdominal Distention"", ""term"": {""id"": ""HP:0003270"", ""label"": ""Abdominal distention""}}}"
1352	57	Celiac Disease	Celiac_Disease.yaml	phenotypes	3	Weight Loss		Systemic	FREQUENT																																																						"{""category"": ""Systemic"", ""frequency"": ""FREQUENT"", ""name"": ""Weight Loss""}"	{}	"{""category"": ""Systemic"", ""evidence"": [{""explanation"": ""Weight loss results from impaired nutrient absorption due to villous atrophy and loss of epithelial cell differentiation and absorptive capacity."", ""reference"": ""PMID:38914866"", ""snippet"": ""ZED1227 treatment preserved transcriptome signatures associated with mucosal morphology, inflammation, cell differentiation and nutrient absorption to the level of the gluten-free diet group."", ""supports"": ""SUPPORT""}], ""frequency"": ""FREQUENT"", ""name"": ""Weight Loss"", ""phenotype_term"": {""preferred_term"": ""Weight Loss"", ""term"": {""id"": ""HP:0001824"", ""label"": ""Weight loss""}}}"
1353	57	Celiac Disease	Celiac_Disease.yaml	phenotypes	4	Iron Deficiency Anemia		Hematologic	FREQUENT																																From malabsorption																						"{""category"": ""Hematologic"", ""frequency"": ""FREQUENT"", ""name"": ""Iron Deficiency Anemia"", ""notes"": ""From malabsorption""}"	{}	"{""category"": ""Hematologic"", ""evidence"": [{""explanation"": ""Anemia results from malabsorption of iron and other nutrients due to villous atrophy and impaired epithelial absorptive function in damaged small intestine."", ""reference"": ""PMID:38914866"", ""snippet"": ""ZED1227 treatment preserved transcriptome signatures associated with mucosal morphology, inflammation, cell differentiation and nutrient absorption to the level of the gluten-free diet group."", ""supports"": ""SUPPORT""}], ""frequency"": ""FREQUENT"", ""name"": ""Iron Deficiency Anemia"", ""notes"": ""From malabsorption"", ""phenotype_term"": {""preferred_term"": ""Anemia"", ""term"": {""id"": ""HP:0001903"", ""label"": ""Anemia""}}}"
1354	57	Celiac Disease	Celiac_Disease.yaml	phenotypes	5	Fatigue		Systemic	FREQUENT																																																						"{""category"": ""Systemic"", ""frequency"": ""FREQUENT"", ""name"": ""Fatigue""}"	{}	"{""category"": ""Systemic"", ""frequency"": ""FREQUENT"", ""name"": ""Fatigue"", ""phenotype_term"": {""preferred_term"": ""Fatigue"", ""term"": {""id"": ""HP:0012378"", ""label"": ""Fatigue""}}}"
1355	57	Celiac Disease	Celiac_Disease.yaml	phenotypes	6	Dermatitis Herpetiformis		Dermatological	OCCASIONAL																																Skin manifestation of celiac																						"{""category"": ""Dermatological"", ""frequency"": ""OCCASIONAL"", ""name"": ""Dermatitis Herpetiformis"", ""notes"": ""Skin manifestation of celiac""}"	{}	"{""category"": ""Dermatological"", ""frequency"": ""OCCASIONAL"", ""name"": ""Dermatitis Herpetiformis"", ""notes"": ""Skin manifestation of celiac"", ""phenotype_term"": {""preferred_term"": ""Skin Rash"", ""term"": {""id"": ""HP:0000988"", ""label"": ""Skin rash""}}}"
1356	57	Celiac Disease	Celiac_Disease.yaml	phenotypes	7	Osteoporosis		Musculoskeletal	OCCASIONAL																																From calcium/vitamin D malabsorption																						"{""category"": ""Musculoskeletal"", ""frequency"": ""OCCASIONAL"", ""name"": ""Osteoporosis"", ""notes"": ""From calcium/vitamin D malabsorption""}"	{}	"{""category"": ""Musculoskeletal"", ""frequency"": ""OCCASIONAL"", ""name"": ""Osteoporosis"", ""notes"": ""From calcium/vitamin D malabsorption"", ""phenotype_term"": {""preferred_term"": ""Reduced Bone Density"", ""term"": {""id"": ""HP:0004349"", ""label"": ""Reduced bone mineral density""}}}"
1375	58	Cervical Cancer	Cervical_Cancer.yaml	phenotypes	0	Abnormal Vaginal Bleeding	The most common presenting symptom, including postcoital bleeding, intermenstrual bleeding, or postmenopausal bleeding. Often the first sign of invasive disease.	Gynecologic	VERY_FREQUENT	True																																																					"{""category"": ""Gynecologic"", ""description"": ""The most common presenting symptom, including postcoital bleeding, intermenstrual bleeding, or postmenopausal bleeding. Often the first sign of invasive disease."", ""diagnostic"": true, ""frequency"": ""VERY_FREQUENT"", ""name"": ""Abnormal Vaginal Bleeding""}"	{}	"{""category"": ""Gynecologic"", ""description"": ""The most common presenting symptom, including postcoital bleeding, intermenstrual bleeding, or postmenopausal bleeding. Often the first sign of invasive disease."", ""diagnostic"": true, ""frequency"": ""VERY_FREQUENT"", ""name"": ""Abnormal Vaginal Bleeding"", ""phenotype_term"": {""preferred_term"": ""Metrorrhagia"", ""term"": {""id"": ""HP:0100608"", ""label"": ""Metrorrhagia""}}}"
1376	58	Cervical Cancer	Cervical_Cancer.yaml	phenotypes	1	Vaginal Discharge	Watery, mucoid, or blood-tinged vaginal discharge may occur, sometimes with foul odor in advanced cases due to tumor necrosis.	Gynecologic	FREQUENT																																No specific HP term available for vaginal discharge; phenotype captured clinically as abnormal genital tract secretion.																						"{""category"": ""Gynecologic"", ""description"": ""Watery, mucoid, or blood-tinged vaginal discharge may occur, sometimes with foul odor in advanced cases due to tumor necrosis."", ""frequency"": ""FREQUENT"", ""name"": ""Vaginal Discharge"", ""notes"": ""No specific HP term available for vaginal discharge; phenotype captured clinically as abnormal genital tract secretion.""}"	{}	"{""category"": ""Gynecologic"", ""description"": ""Watery, mucoid, or blood-tinged vaginal discharge may occur, sometimes with foul odor in advanced cases due to tumor necrosis."", ""frequency"": ""FREQUENT"", ""name"": ""Vaginal Discharge"", ""notes"": ""No specific HP term available for vaginal discharge; phenotype captured clinically as abnormal genital tract secretion.""}"
1377	58	Cervical Cancer	Cervical_Cancer.yaml	phenotypes	2	Pelvic Pain	Pelvic pain typically indicates locally advanced disease with parametrial invasion, pelvic sidewall involvement, or nerve compression.	Pelvic	OCCASIONAL																																																						"{""category"": ""Pelvic"", ""description"": ""Pelvic pain typically indicates locally advanced disease with parametrial invasion, pelvic sidewall involvement, or nerve compression."", ""frequency"": ""OCCASIONAL"", ""name"": ""Pelvic Pain""}"	{}	"{""category"": ""Pelvic"", ""description"": ""Pelvic pain typically indicates locally advanced disease with parametrial invasion, pelvic sidewall involvement, or nerve compression."", ""frequency"": ""OCCASIONAL"", ""name"": ""Pelvic Pain"", ""phenotype_term"": {""preferred_term"": ""Abdominal pain"", ""term"": {""id"": ""HP:0002027"", ""label"": ""Abdominal pain""}}}"
1378	58	Cervical Cancer	Cervical_Cancer.yaml	phenotypes	3	Urinary Symptoms	Hematuria, dysuria, or urinary frequency may occur with bladder invasion in advanced disease.	Urinary	OCCASIONAL																																																						"{""category"": ""Urinary"", ""description"": ""Hematuria, dysuria, or urinary frequency may occur with bladder invasion in advanced disease."", ""frequency"": ""OCCASIONAL"", ""name"": ""Urinary Symptoms""}"	{}	"{""category"": ""Urinary"", ""description"": ""Hematuria, dysuria, or urinary frequency may occur with bladder invasion in advanced disease."", ""frequency"": ""OCCASIONAL"", ""name"": ""Urinary Symptoms"", ""phenotype_term"": {""preferred_term"": ""Hematuria"", ""term"": {""id"": ""HP:0000790"", ""label"": ""Hematuria""}}}"
1386	59	Chagas disease	Chagas_Disease.yaml	phenotypes	0	Cardiomyopathy		Cardiovascular	OCCASIONAL																																																						"{""category"": ""Cardiovascular"", ""frequency"": ""OCCASIONAL"", ""name"": ""Cardiomyopathy""}"	{}	"{""category"": ""Cardiovascular"", ""evidence"": [{""explanation"": ""The abstract identifies cardiomyopathy as a chronic manifestation of Chagas disease."", ""reference"": ""PMID:28284779"", ""snippet"": ""Chagas cardiomyopathy (CC) is one of the chronic manifestations of Trypanosoma cruzi (T. cruzi) infection"", ""supports"": ""SUPPORT""}], ""frequency"": ""OCCASIONAL"", ""name"": ""Cardiomyopathy"", ""phenotype_term"": {""preferred_term"": ""Cardiomyopathy"", ""term"": {""id"": ""HP:0001638"", ""label"": ""Cardiomyopathy""}}}"
