assertion_id	disorder_id	disorder_name	source_file	section	section_index	name	description	category	frequency	diagnostic	context	subtype	role	presence	association	accession	age_range	background	base_model	classification	clinical_significance	consequence	data_type	de_novo_rate	definition_type	duration	effect	expressivity	features	genotype	incubation_days	incubation_years	markers	maximum_value	mean_range	minimum_value	model_format	model_id	model_software	model_type	notes	parent_of_origin_effect	penetrance	percentage	phase	platform	population	publication	repository_url	results	review_notes	sample_count	scope	sequence_length	severity	species	specificity	status	subtype_frequency	title	type	unit	scalar_fields_json	complex_fields_json	raw_json
4582	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	1		Independent validation cohort of 177 colon cancer samples from Moffitt Cancer Center with clinical outcome data including metastasis risk and survival information.									geo:GSE17536							MICROARRAY																		Used with GSE39582 for validation of molecular classifiers. Contains stage information useful for prognostic analysis							PMID:19914252				177								Metastasis Gene Expression Profile Predicts Recurrence and Death in Colon Cancer Patients (Moffitt Samples)			"{""accession"": ""geo:GSE17536"", ""data_type"": ""MICROARRAY"", ""description"": ""Independent validation cohort of 177 colon cancer samples from Moffitt Cancer Center with clinical outcome data including metastasis risk and survival information."", ""notes"": ""Used with GSE39582 for validation of molecular classifiers. Contains stage information useful for prognostic analysis"", ""publication"": ""PMID:19914252"", ""sample_count"": 177, ""title"": ""Metastasis Gene Expression Profile Predicts Recurrence and Death in Colon Cancer Patients (Moffitt Samples)""}"	"{""conditions"": [""colon cancer (various stages)""]}"	"{""accession"": ""geo:GSE17536"", ""conditions"": [""colon cancer (various stages)""], ""data_type"": ""MICROARRAY"", ""description"": ""Independent validation cohort of 177 colon cancer samples from Moffitt Cancer Center with clinical outcome data including metastasis risk and survival information."", ""evidence"": [{""explanation"": ""This directly supports the Moffitt cohort sample count and study context represented in this dataset entry."", ""reference"": ""PMID:19914252"", ""snippet"": ""This phase 1, exploratory biomarker study used 55 patients with colorectal cancer from Vanderbilt Medical Center (VMC) as the training dataset and 177 patients from the Moffitt Cancer Center as the independent dataset."", ""supports"": ""SUPPORT""}], ""notes"": ""Used with GSE39582 for validation of molecular classifiers. Contains stage information useful for prognostic analysis"", ""organism"": {""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}, ""publication"": ""PMID:19914252"", ""sample_count"": 177, ""sample_types"": [{""preferred_term"": ""colon tumor tissue"", ""term"": {""id"": ""UBERON:0001155"", ""label"": ""colon""}, ""tissue_term"": {""preferred_term"": ""colon"", ""term"": {""id"": ""UBERON:0001155"", ""label"": ""colon""}}}], ""title"": ""Metastasis Gene Expression Profile Predicts Recurrence and Death in Colon Cancer Patients (Moffitt Samples)""}"
4583	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	2		RNA-seq cohort of colorectal adenomas from Lynch syndrome patients, with comparator familial adenomatous polyposis adenomas, used for transcriptomic immune profiling of premalignant lesions.									geo:GSE106500							BULK_RNA_SEQ																		Focuses on early lesion immune activation and checkpoint biology in LS, useful for mechanistic chemoprevention and interception studies.					Illumina HiSeq 2000		PMID:29710228				24								Immune Profiling of Premalignant Lesions in Patients with Lynch Syndrome			"{""accession"": ""geo:GSE106500"", ""data_type"": ""BULK_RNA_SEQ"", ""description"": ""RNA-seq cohort of colorectal adenomas from Lynch syndrome patients, with comparator familial adenomatous polyposis adenomas, used for transcriptomic immune profiling of premalignant lesions."", ""notes"": ""Focuses on early lesion immune activation and checkpoint biology in LS, useful for mechanistic chemoprevention and interception studies."", ""platform"": ""Illumina HiSeq 2000"", ""publication"": ""PMID:29710228"", ""sample_count"": 24, ""title"": ""Immune Profiling of Premalignant Lesions in Patients with Lynch Syndrome""}"	"{""conditions"": [""Lynch syndrome colorectal adenoma"", ""familial adenomatous polyposis colorectal adenoma""]}"	"{""accession"": ""geo:GSE106500"", ""conditions"": [""Lynch syndrome colorectal adenoma"", ""familial adenomatous polyposis colorectal adenoma""], ""data_type"": ""BULK_RNA_SEQ"", ""description"": ""RNA-seq cohort of colorectal adenomas from Lynch syndrome patients, with comparator familial adenomatous polyposis adenomas, used for transcriptomic immune profiling of premalignant lesions."", ""evidence"": [{""explanation"": ""This directly supports transcriptomic sequencing in Lynch syndrome colorectal premalignant/tumor lesions relevant to this GEO cohort."", ""reference"": ""PMID:29710228"", ""snippet"": ""Whole-genome transcriptomic analysis using next-generation sequencing was performed in colorectal polyps and carcinomas of patients with LS."", ""supports"": ""SUPPORT""}], ""notes"": ""Focuses on early lesion immune activation and checkpoint biology in LS, useful for mechanistic chemoprevention and interception studies."", ""organism"": {""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}, ""platform"": ""Illumina HiSeq 2000"", ""publication"": ""PMID:29710228"", ""sample_count"": 24, ""sample_types"": [{""preferred_term"": ""colorectal adenoma tissue"", ""term"": {""id"": ""UBERON:0001155"", ""label"": ""colon""}, ""tissue_term"": {""preferred_term"": ""colon"", ""term"": {""id"": ""UBERON:0001155"", ""label"": ""colon""}}}], ""title"": ""Immune Profiling of Premalignant Lesions in Patients with Lynch Syndrome""}"
4584	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	3		Microarray cohort of Lynch syndrome-associated urothelial cancers from bladder and upper urinary tract, profiled for molecular subtype mapping, MSI status, and clinicopathologic associations.									geo:GSE104922							MICROARRAY																		Enables analysis of urinary tract phenotypes in LS and comparison to sporadic urothelial molecular subtypes.					Affymetrix Human Gene 1.0 ST Array		PMID:29791078				41								Molecular subtype classification of urothelial carcinoma in Lynch syndrome			"{""accession"": ""geo:GSE104922"", ""data_type"": ""MICROARRAY"", ""description"": ""Microarray cohort of Lynch syndrome-associated urothelial cancers from bladder and upper urinary tract, profiled for molecular subtype mapping, MSI status, and clinicopathologic associations."", ""notes"": ""Enables analysis of urinary tract phenotypes in LS and comparison to sporadic urothelial molecular subtypes."", ""platform"": ""Affymetrix Human Gene 1.0 ST Array"", ""publication"": ""PMID:29791078"", ""sample_count"": 41, ""title"": ""Molecular subtype classification of urothelial carcinoma in Lynch syndrome""}"	"{""conditions"": [""Lynch syndrome urothelial carcinoma"", ""upper urinary tract urothelial carcinoma"", ""bladder urothelial carcinoma""]}"	"{""accession"": ""geo:GSE104922"", ""conditions"": [""Lynch syndrome urothelial carcinoma"", ""upper urinary tract urothelial carcinoma"", ""bladder urothelial carcinoma""], ""data_type"": ""MICROARRAY"", ""description"": ""Microarray cohort of Lynch syndrome-associated urothelial cancers from bladder and upper urinary tract, profiled for molecular subtype mapping, MSI status, and clinicopathologic associations."", ""evidence"": [{""explanation"": ""This supports both the cohort scale and molecular profiling design represented in this Lynch-associated urothelial dataset."", ""reference"": ""PMID:29791078"", ""snippet"": ""Whole-genome mRNA expression profiles of 41 tumors and immunohistochemical stainings against FGFR3, KRT5, CCNB1, RB1, and CDKN2A (p16) of 37 tumors from patients with Lynch syndrome were generated."", ""supports"": ""SUPPORT""}], ""notes"": ""Enables analysis of urinary tract phenotypes in LS and comparison to sporadic urothelial molecular subtypes."", ""organism"": {""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}, ""platform"": ""Affymetrix Human Gene 1.0 ST Array"", ""publication"": ""PMID:29791078"", ""sample_count"": 41, ""sample_types"": [{""preferred_term"": ""urinary bladder tumor tissue"", ""term"": {""id"": ""UBERON:0001255"", ""label"": ""urinary bladder""}, ""tissue_term"": {""preferred_term"": ""urinary bladder"", ""term"": {""id"": ""UBERON:0001255"", ""label"": ""urinary bladder""}}}, {""preferred_term"": ""upper urinary tract tumor tissue"", ""term"": {""id"": ""UBERON:0011143"", ""label"": ""upper urinary tract""}, ""tissue_term"": {""preferred_term"": ""upper urinary tract"", ""term"": {""id"": ""UBERON:0011143"", ""label"": ""upper urinary tract""}}}], ""title"": ""Molecular subtype classification of urothelial carcinoma in Lynch syndrome""}"
4585	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	4		FFPE colorectal cancer expression cohort spanning Lynch syndrome, familial colorectal cancer type X (FCCTX), and sporadic CRC, designed to identify hereditary pathway-level differences.									geo:GSE36335							MICROARRAY																		Useful for distinguishing LS-specific transcriptional programs from FCCTX and sporadic CRC backgrounds.					Illumina HumanHT-12 WG-DASL V4.0 R2 expression beadchip		PMID:23951239				132								Distinct tumorigenic pathways within hereditary nonpolyposis colorectal cancer			"{""accession"": ""geo:GSE36335"", ""data_type"": ""MICROARRAY"", ""description"": ""FFPE colorectal cancer expression cohort spanning Lynch syndrome, familial colorectal cancer type X (FCCTX), and sporadic CRC, designed to identify hereditary pathway-level differences."", ""notes"": ""Useful for distinguishing LS-specific transcriptional programs from FCCTX and sporadic CRC backgrounds."", ""platform"": ""Illumina HumanHT-12 WG-DASL V4.0 R2 expression beadchip"", ""publication"": ""PMID:23951239"", ""sample_count"": 132, ""title"": ""Distinct tumorigenic pathways within hereditary nonpolyposis colorectal cancer""}"	"{""conditions"": [""Lynch syndrome colorectal cancer"", ""familial colorectal cancer type X"", ""sporadic colorectal cancer""]}"	"{""accession"": ""geo:GSE36335"", ""conditions"": [""Lynch syndrome colorectal cancer"", ""familial colorectal cancer type X"", ""sporadic colorectal cancer""], ""data_type"": ""MICROARRAY"", ""description"": ""FFPE colorectal cancer expression cohort spanning Lynch syndrome, familial colorectal cancer type X (FCCTX), and sporadic CRC, designed to identify hereditary pathway-level differences."", ""evidence"": [{""explanation"": ""This supports the hereditary colorectal expression profiling framework and LS-relevant tumor subset captured in this GEO series."", ""reference"": ""PMID:23951239"", ""snippet"": ""The 18 k whole-genome c-DNA-mediated annealing, selection, extension, and ligation (WG-DASL) assay was applied to 123 colorectal cancers, including 39 Lynch syndrome tumors and 37 FCCTX tumors."", ""supports"": ""SUPPORT""}], ""notes"": ""Useful for distinguishing LS-specific transcriptional programs from FCCTX and sporadic CRC backgrounds."", ""organism"": {""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}, ""platform"": ""Illumina HumanHT-12 WG-DASL V4.0 R2 expression beadchip"", ""publication"": ""PMID:23951239"", ""sample_count"": 132, ""sample_types"": [{""preferred_term"": ""colorectal carcinoma tissue"", ""term"": {""id"": ""UBERON:0001155"", ""label"": ""colon""}, ""tissue_term"": {""preferred_term"": ""colon"", ""term"": {""id"": ""UBERON:0001155"", ""label"": ""colon""}}}], ""title"": ""Distinct tumorigenic pathways within hereditary nonpolyposis colorectal cancer""}"
4819	204	Marfan Syndrome	Marfan_Syndrome.yaml	datasets	0		Advanced Study of Aortic Pathology (ASAP) dataset comparing aortic tissue gene expression from patients with thoracic aortic aneurysms and bicuspid (BAV) vs tricuspid (TAV) aortic valves. Includes mammary artery controls and transplant donor samples.									geo:GSE26155							MICROARRAY																		Identifies immune response genes elevated in dilated TAV aortic tissue. Relevant for studying aortic aneurysm pathogenesis in connective tissue disorders including Marfan syndrome.					Affymetrix Human Exon 1.0 ST Array						96								Advanced Study of Aortic Pathology (ASAP)			"{""accession"": ""geo:GSE26155"", ""data_type"": ""MICROARRAY"", ""description"": ""Advanced Study of Aortic Pathology (ASAP) dataset comparing aortic tissue gene expression from patients with thoracic aortic aneurysms and bicuspid (BAV) vs tricuspid (TAV) aortic valves. Includes mammary artery controls and transplant donor samples."", ""notes"": ""Identifies immune response genes elevated in dilated TAV aortic tissue. Relevant for studying aortic aneurysm pathogenesis in connective tissue disorders including Marfan syndrome."", ""platform"": ""Affymetrix Human Exon 1.0 ST Array"", ""sample_count"": 96, ""title"": ""Advanced Study of Aortic Pathology (ASAP)""}"	"{""conditions"": [""dilated aorta BAV"", ""dilated aorta TAV"", ""non-dilated aorta"", ""mammary artery control""]}"	"{""accession"": ""geo:GSE26155"", ""conditions"": [""dilated aorta BAV"", ""dilated aorta TAV"", ""non-dilated aorta"", ""mammary artery control""], ""data_type"": ""MICROARRAY"", ""description"": ""Advanced Study of Aortic Pathology (ASAP) dataset comparing aortic tissue gene expression from patients with thoracic aortic aneurysms and bicuspid (BAV) vs tricuspid (TAV) aortic valves. Includes mammary artery controls and transplant donor samples."", ""notes"": ""Identifies immune response genes elevated in dilated TAV aortic tissue. Relevant for studying aortic aneurysm pathogenesis in connective tissue disorders including Marfan syndrome."", ""organism"": {""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}, ""platform"": ""Affymetrix Human Exon 1.0 ST Array"", ""sample_count"": 96, ""sample_types"": [{""preferred_term"": ""thoracic aorta tissue"", ""tissue_term"": {""preferred_term"": ""thoracic aorta"", ""term"": {""id"": ""UBERON:0001515"", ""label"": ""thoracic aorta""}}}], ""title"": ""Advanced Study of Aortic Pathology (ASAP)""}"
4820	204	Marfan Syndrome	Marfan_Syndrome.yaml	datasets	1		Gene expression profiling comparing dissected ascending aorta tissue from acute Stanford type A aortic dissection patients to normal aorta controls, identifying pathogenesis pathways.									geo:GSE52093							MICROARRAY																		Identifies genes with altered expression in aortic dissection, providing insights into pathogenesis relevant to Marfan syndrome cardiovascular complications					Illumina HumanHT-12 V4.0 expression beadchip						12								Genome-wide analysis of gene expression of ascending aorta from patients with acute Stanford type A aortic dissection			"{""accession"": ""geo:GSE52093"", ""data_type"": ""MICROARRAY"", ""description"": ""Gene expression profiling comparing dissected ascending aorta tissue from acute Stanford type A aortic dissection patients to normal aorta controls, identifying pathogenesis pathways."", ""notes"": ""Identifies genes with altered expression in aortic dissection, providing insights into pathogenesis relevant to Marfan syndrome cardiovascular complications"", ""platform"": ""Illumina HumanHT-12 V4.0 expression beadchip"", ""sample_count"": 12, ""title"": ""Genome-wide analysis of gene expression of ascending aorta from patients with acute Stanford type A aortic dissection""}"	"{""conditions"": [""acute aortic dissection"", ""normal aorta control""]}"	"{""accession"": ""geo:GSE52093"", ""conditions"": [""acute aortic dissection"", ""normal aorta control""], ""data_type"": ""MICROARRAY"", ""description"": ""Gene expression profiling comparing dissected ascending aorta tissue from acute Stanford type A aortic dissection patients to normal aorta controls, identifying pathogenesis pathways."", ""notes"": ""Identifies genes with altered expression in aortic dissection, providing insights into pathogenesis relevant to Marfan syndrome cardiovascular complications"", ""organism"": {""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}, ""platform"": ""Illumina HumanHT-12 V4.0 expression beadchip"", ""sample_count"": 12, ""sample_types"": [{""preferred_term"": ""ascending aorta tissue"", ""tissue_term"": {""preferred_term"": ""ascending aorta"", ""term"": {""id"": ""UBERON:0001496"", ""label"": ""ascending aorta""}}}], ""title"": ""Genome-wide analysis of gene expression of ascending aorta from patients with acute Stanford type A aortic dissection""}"
5133	216	Monkeypox	Monkeypox.yaml	datasets	0		RNA-seq comparing 2022 outbreak strain to endemic MPXV clades (I, IIa, IIb) in human keratinocytes and iPSC-derived colon organoids. Found MPXV replication more productive in keratinocytes and unique hypoxia-related gene expression triggered by 2022 outbreak strain.									geo:GSE219036							BULK_RNA_SEQ																		Key dataset for understanding 2022 outbreak strain virological properties and host cell damage mechanisms. Identifies distinct gene expression patterns between clades.											24								Virological characterization of the 2022 outbreak-causing monkeypox virus using human keratinocytes and colon organoids			"{""accession"": ""geo:GSE219036"", ""data_type"": ""BULK_RNA_SEQ"", ""description"": ""RNA-seq comparing 2022 outbreak strain to endemic MPXV clades (I, IIa, IIb) in human keratinocytes and iPSC-derived colon organoids. Found MPXV replication more productive in keratinocytes and unique hypoxia-related gene expression triggered by 2022 outbreak strain."", ""notes"": ""Key dataset for understanding 2022 outbreak strain virological properties and host cell damage mechanisms. Identifies distinct gene expression patterns between clades."", ""sample_count"": 24, ""title"": ""Virological characterization of the 2022 outbreak-causing monkeypox virus using human keratinocytes and colon organoids""}"	"{""conditions"": [""mock infected"", ""MPXV clade I infected"", ""MPXV clade IIa infected"", ""MPXV clade IIb (2022 outbreak) infected""]}"	"{""accession"": ""geo:GSE219036"", ""conditions"": [""mock infected"", ""MPXV clade I infected"", ""MPXV clade IIa infected"", ""MPXV clade IIb (2022 outbreak) infected""], ""data_type"": ""BULK_RNA_SEQ"", ""description"": ""RNA-seq comparing 2022 outbreak strain to endemic MPXV clades (I, IIa, IIb) in human keratinocytes and iPSC-derived colon organoids. Found MPXV replication more productive in keratinocytes and unique hypoxia-related gene expression triggered by 2022 outbreak strain."", ""notes"": ""Key dataset for understanding 2022 outbreak strain virological properties and host cell damage mechanisms. Identifies distinct gene expression patterns between clades."", ""organism"": {""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}, ""sample_count"": 24, ""sample_types"": [{""cell_type_term"": {""preferred_term"": ""keratinocyte"", ""term"": {""id"": ""CL:0000312"", ""label"": ""keratinocyte""}}, ""preferred_term"": ""keratinocyte""}], ""title"": ""Virological characterization of the 2022 outbreak-causing monkeypox virus using human keratinocytes and colon organoids""}"
5134	216	Monkeypox	Monkeypox.yaml	datasets	1		Microarray analysis of MK2 (monkey kidney) cells infected with monkeypox virus at 3 and 7 hours post-infection to identify host genes essential for viral replication. Examines how orthopoxvirus alters host gene expression targeting immune responses.									geo:GSE21001							MICROARRAY																		Identifies host genes exploited for viral replication and humoral immune response targeting. Important for understanding early viral infection dynamics					Affymetrix Rhesus Macaque Genome Array						9								Infection of MK2 cells with monkeypox virus			"{""accession"": ""geo:GSE21001"", ""data_type"": ""MICROARRAY"", ""description"": ""Microarray analysis of MK2 (monkey kidney) cells infected with monkeypox virus at 3 and 7 hours post-infection to identify host genes essential for viral replication. Examines how orthopoxvirus alters host gene expression targeting immune responses."", ""notes"": ""Identifies host genes exploited for viral replication and humoral immune response targeting. Important for understanding early viral infection dynamics"", ""platform"": ""Affymetrix Rhesus Macaque Genome Array"", ""sample_count"": 9, ""title"": ""Infection of MK2 cells with monkeypox virus""}"	"{""conditions"": [""mock infected control"", ""MPXV 3 hours post-infection"", ""MPXV 7 hours post-infection""]}"	"{""accession"": ""geo:GSE21001"", ""conditions"": [""mock infected control"", ""MPXV 3 hours post-infection"", ""MPXV 7 hours post-infection""], ""data_type"": ""MICROARRAY"", ""description"": ""Microarray analysis of MK2 (monkey kidney) cells infected with monkeypox virus at 3 and 7 hours post-infection to identify host genes essential for viral replication. Examines how orthopoxvirus alters host gene expression targeting immune responses."", ""notes"": ""Identifies host genes exploited for viral replication and humoral immune response targeting. Important for understanding early viral infection dynamics"", ""organism"": {""preferred_term"": ""rhesus macaque"", ""term"": {""id"": ""NCBITaxon:9544"", ""label"": ""Macaca mulatta""}}, ""platform"": ""Affymetrix Rhesus Macaque Genome Array"", ""sample_count"": 9, ""sample_types"": [{""preferred_term"": ""kidney cell line"", ""tissue_term"": {""preferred_term"": ""kidney"", ""term"": {""id"": ""UBERON:0002113"", ""label"": ""kidney""}}}], ""title"": ""Infection of MK2 cells with monkeypox virus""}"
5493	230	Neuroblastoma	Neuroblastoma.yaml	datasets	0		Microarray expression profiling of primary neuroblastoma tumors for expression analysis and subgroup discovery.									geo:GSE85047							MICROARRAY																		Primary tumor cohort.											283								Gene expression data from primary neuroblastoma tumors			"{""accession"": ""geo:GSE85047"", ""data_type"": ""MICROARRAY"", ""description"": ""Microarray expression profiling of primary neuroblastoma tumors for expression analysis and subgroup discovery."", ""notes"": ""Primary tumor cohort."", ""sample_count"": 283, ""title"": ""Gene expression data from primary neuroblastoma tumors""}"	"{""conditions"": [""neuroblastoma""]}"	"{""accession"": ""geo:GSE85047"", ""conditions"": [""neuroblastoma""], ""data_type"": ""MICROARRAY"", ""description"": ""Microarray expression profiling of primary neuroblastoma tumors for expression analysis and subgroup discovery."", ""notes"": ""Primary tumor cohort."", ""organism"": {""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}, ""sample_count"": 283, ""sample_types"": [{""preferred_term"": ""neuroblastoma tumor tissue"", ""tissue_term"": {""preferred_term"": ""adrenal gland"", ""term"": {""id"": ""UBERON:0002369"", ""label"": ""adrenal gland""}}}], ""title"": ""Gene expression data from primary neuroblastoma tumors""}"
5567	235	Non-Small Cell Lung Cancer	Non-Small_Cell_Lung_Cancer.yaml	datasets	0		Large-scale single-cell RNA sequencing from 11 adjacent normal and 15 tumor tissue samples from NSCLC patients (stages I-IV). After quality filtering, 98,504 cells retained including 16,046 epithelial, 5,468 stromal, and 76,990 immune cells.									geo:GSE131907							SINGLE_CELL_RNA_SEQ																		Comprehensive single-cell atlas identifying eight major cell types. Resolves tumor-infiltrating immune cell heterogeneity relevant to immunotherapy response. Part of integrated NSCLC scRNA-seq resource.											26								Single cell RNA sequencing of lung adenocarcinoma			"{""accession"": ""geo:GSE131907"", ""data_type"": ""SINGLE_CELL_RNA_SEQ"", ""description"": ""Large-scale single-cell RNA sequencing from 11 adjacent normal and 15 tumor tissue samples from NSCLC patients (stages I-IV). After quality filtering, 98,504 cells retained including 16,046 epithelial, 5,468 stromal, and 76,990 immune cells."", ""notes"": ""Comprehensive single-cell atlas identifying eight major cell types. Resolves tumor-infiltrating immune cell heterogeneity relevant to immunotherapy response. Part of integrated NSCLC scRNA-seq resource."", ""sample_count"": 26, ""title"": ""Single cell RNA sequencing of lung adenocarcinoma""}"	"{""conditions"": [""NSCLC tumor tissue"", ""adjacent normal lung tissue""]}"	"{""accession"": ""geo:GSE131907"", ""conditions"": [""NSCLC tumor tissue"", ""adjacent normal lung tissue""], ""data_type"": ""SINGLE_CELL_RNA_SEQ"", ""description"": ""Large-scale single-cell RNA sequencing from 11 adjacent normal and 15 tumor tissue samples from NSCLC patients (stages I-IV). After quality filtering, 98,504 cells retained including 16,046 epithelial, 5,468 stromal, and 76,990 immune cells."", ""notes"": ""Comprehensive single-cell atlas identifying eight major cell types. Resolves tumor-infiltrating immune cell heterogeneity relevant to immunotherapy response. Part of integrated NSCLC scRNA-seq resource."", ""organism"": {""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}, ""sample_count"": 26, ""sample_types"": [{""preferred_term"": ""lung tumor tissue"", ""tissue_term"": {""preferred_term"": ""lung"", ""term"": {""id"": ""UBERON:0002048"", ""label"": ""lung""}}}], ""title"": ""Single cell RNA sequencing of lung adenocarcinoma""}"
5568	235	Non-Small Cell Lung Cancer	Non-Small_Cell_Lung_Cancer.yaml	datasets	1		Single-cell RNA sequencing profiling over 9,000 individual cells from tumor and adjacent normal tissues of 20 patients with stage I-IV NSCLC using modified STRT-seq technique.									geo:GSE119911							SINGLE_CELL_RNA_SEQ																		Characterizes inter-patient and intra-tumor heterogeneity including epithelial, stromal, and immune cell compartments. Useful for understanding cancer progression and therapeutic strategies											106								Comprehensive transcriptomic profiles of non-small cell lung cancer by single-cell RNA-seq			"{""accession"": ""geo:GSE119911"", ""data_type"": ""SINGLE_CELL_RNA_SEQ"", ""description"": ""Single-cell RNA sequencing profiling over 9,000 individual cells from tumor and adjacent normal tissues of 20 patients with stage I-IV NSCLC using modified STRT-seq technique."", ""notes"": ""Characterizes inter-patient and intra-tumor heterogeneity including epithelial, stromal, and immune cell compartments. Useful for understanding cancer progression and therapeutic strategies"", ""sample_count"": 106, ""title"": ""Comprehensive transcriptomic profiles of non-small cell lung cancer by single-cell RNA-seq""}"	"{""conditions"": [""NSCLC tumor tissue"", ""adjacent normal tissue""]}"	"{""accession"": ""geo:GSE119911"", ""conditions"": [""NSCLC tumor tissue"", ""adjacent normal tissue""], ""data_type"": ""SINGLE_CELL_RNA_SEQ"", ""description"": ""Single-cell RNA sequencing profiling over 9,000 individual cells from tumor and adjacent normal tissues of 20 patients with stage I-IV NSCLC using modified STRT-seq technique."", ""notes"": ""Characterizes inter-patient and intra-tumor heterogeneity including epithelial, stromal, and immune cell compartments. Useful for understanding cancer progression and therapeutic strategies"", ""organism"": {""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}, ""sample_count"": 106, ""sample_types"": [{""preferred_term"": ""lung tumor tissue"", ""tissue_term"": {""preferred_term"": ""lung"", ""term"": {""id"": ""UBERON:0002048"", ""label"": ""lung""}}}], ""title"": ""Comprehensive transcriptomic profiles of non-small cell lung cancer by single-cell RNA-seq""}"
5647	237	Obesity	Obesity.yaml	datasets	0		Whole metagenome shotgun sequencing characterizing gut microbial community of obese patients following weight-loss intervention. Tracks microbiome changes with weight loss.									sra:PRJNA290729							WGS																		PLOS ONE 2016 - weight loss microbiome dynamics							PMID:26934690												Gut microbiome in obesity after weight-loss intervention			"{""accession"": ""sra:PRJNA290729"", ""data_type"": ""WGS"", ""description"": ""Whole metagenome shotgun sequencing characterizing gut microbial community of obese patients following weight-loss intervention. Tracks microbiome changes with weight loss."", ""notes"": ""PLOS ONE 2016 - weight loss microbiome dynamics"", ""publication"": ""PMID:26934690"", ""title"": ""Gut microbiome in obesity after weight-loss intervention""}"	"{""conditions"": [""obese pre-intervention"", ""obese post-weight loss""]}"	"{""accession"": ""sra:PRJNA290729"", ""conditions"": [""obese pre-intervention"", ""obese post-weight loss""], ""data_type"": ""WGS"", ""description"": ""Whole metagenome shotgun sequencing characterizing gut microbial community of obese patients following weight-loss intervention. Tracks microbiome changes with weight loss."", ""notes"": ""PLOS ONE 2016 - weight loss microbiome dynamics"", ""organism"": {""preferred_term"": ""human gut metagenome"", ""term"": {""id"": ""NCBITaxon:408170"", ""label"": ""human gut metagenome""}}, ""publication"": ""PMID:26934690"", ""sample_types"": [{""preferred_term"": ""fecal sample"", ""tissue_term"": {""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}}], ""title"": ""Gut microbiome in obesity after weight-loss intervention""}"
5648	237	Obesity	Obesity.yaml	datasets	1		Shotgun metagenomics examining taxonomic and functional differences between microbiomes of youth with obesity with and without non-alcoholic fatty liver disease (NAFLD).									sra:PRJNA328258							WGS																		Hepatology Communications 2022							PMID:35344283				36								Gut microbiome in pediatric NAFLD and obesity			"{""accession"": ""sra:PRJNA328258"", ""data_type"": ""WGS"", ""description"": ""Shotgun metagenomics examining taxonomic and functional differences between microbiomes of youth with obesity with and without non-alcoholic fatty liver disease (NAFLD)."", ""notes"": ""Hepatology Communications 2022"", ""publication"": ""PMID:35344283"", ""sample_count"": 36, ""title"": ""Gut microbiome in pediatric NAFLD and obesity""}"	"{""conditions"": [""obese with NAFLD"", ""obese without NAFLD"", ""healthy controls""]}"	"{""accession"": ""sra:PRJNA328258"", ""conditions"": [""obese with NAFLD"", ""obese without NAFLD"", ""healthy controls""], ""data_type"": ""WGS"", ""description"": ""Shotgun metagenomics examining taxonomic and functional differences between microbiomes of youth with obesity with and without non-alcoholic fatty liver disease (NAFLD)."", ""notes"": ""Hepatology Communications 2022"", ""organism"": {""preferred_term"": ""human gut metagenome"", ""term"": {""id"": ""NCBITaxon:408170"", ""label"": ""human gut metagenome""}}, ""publication"": ""PMID:35344283"", ""sample_count"": 36, ""sample_types"": [{""preferred_term"": ""fecal sample"", ""tissue_term"": {""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}}], ""title"": ""Gut microbiome in pediatric NAFLD and obesity""}"
