descriptor_id	assertion_id	disorder_id	disorder_name	source_file	section	section_index	section_name	section_description	path	root_field	parent_path	parent_name	parent_description	preferred_term	term_id	term_label	description	raw_json	postcomp_located_in	postcomp_located_in_ids	postcomp_modifier	postcomp_therapeutic_agent	postcomp_therapeutic_agent_ids	qualifier_clinical_course	qualifier_clinical_course_ids	qualifier_clinical_course_predicate_ids	qualifier_has_participant	qualifier_has_participant_ids	qualifier_has_participant_predicate_ids	qualifier_immunologic_factor	qualifier_immunologic_factor_ids	qualifier_immunologic_factor_predicate_ids	qualifier_monoclonal_antibody_predicate_ids	qualifier_route_of_administration	qualifier_route_of_administration_ids	qualifier_route_of_administration_predicate_ids	qualifier_surgical_procedure	qualifier_surgical_procedure_ids	qualifier_surgical_procedure_predicate_ids	qualifier_therapeutic_agent	qualifier_therapeutic_agent_ids	qualifier_therapeutic_agent_predicate_ids	qualifier_therapeutic_procedure	qualifier_therapeutic_procedure_ids	qualifier_therapeutic_procedure_predicate_ids
4066	4508	190	Lung Carcinoma	Lung_Carcinoma.yaml	datasets	0		Microarray profiling of 226 primary lung adenocarcinomas for expression signatures associated with clinical features.	organism	organism	$		Microarray profiling of 226 primary lung adenocarcinomas for expression signatures associated with clinical features.	human	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
4067	4508	190	Lung Carcinoma	Lung_Carcinoma.yaml	datasets	0		Microarray profiling of 226 primary lung adenocarcinomas for expression signatures associated with clinical features.	sample_types[0]	sample_types	sample_types			lung tumor tissue				"{""preferred_term"": ""lung tumor tissue"", ""tissue_term"": {""preferred_term"": ""lung"", ""term"": {""id"": ""UBERON:0002048"", ""label"": ""lung""}}}"																											
4068	4508	190	Lung Carcinoma	Lung_Carcinoma.yaml	datasets	0		Microarray profiling of 226 primary lung adenocarcinomas for expression signatures associated with clinical features.	sample_types[0].tissue_term	sample_types	sample_types[0]			lung	UBERON:0002048	lung		"{""preferred_term"": ""lung"", ""term"": {""id"": ""UBERON:0002048"", ""label"": ""lung""}}"																											
4117	4568	193	Lymphoma	Lymphoma.yaml	datasets	0		Gene expression microarray dataset of 414 diffuse large B-cell lymphoma cases used for molecular subtype and outcome analyses.	organism	organism	$		Gene expression microarray dataset of 414 diffuse large B-cell lymphoma cases used for molecular subtype and outcome analyses.	human	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
4118	4568	193	Lymphoma	Lymphoma.yaml	datasets	0		Gene expression microarray dataset of 414 diffuse large B-cell lymphoma cases used for molecular subtype and outcome analyses.	sample_types[0]	sample_types	sample_types			lymph node tissue				"{""preferred_term"": ""lymph node tissue"", ""tissue_term"": {""preferred_term"": ""lymph node"", ""term"": {""id"": ""UBERON:0000029"", ""label"": ""lymph node""}}}"																											
4119	4568	193	Lymphoma	Lymphoma.yaml	datasets	0		Gene expression microarray dataset of 414 diffuse large B-cell lymphoma cases used for molecular subtype and outcome analyses.	sample_types[0].tissue_term	sample_types	sample_types[0]			lymph node	UBERON:0000029	lymph node		"{""preferred_term"": ""lymph node"", ""term"": {""id"": ""UBERON:0000029"", ""label"": ""lymph node""}}"																											
4127	4581	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	0		Large French multicenter cohort (Cartes d'Identite des Tumeurs program) with 566 colon tumor samples and 19 non-tumoral colorectal mucosa samples (585 total) including MSI status annotation. Contains 71 MSI-high and 439 MSS samples, useful for studying Lynch syndrome-associated molecular signatures.	organism	organism	$		Large French multicenter cohort (Cartes d'Identite des Tumeurs program) with 566 colon tumor samples and 19 non-tumoral colorectal mucosa samples (585 total) including MSI status annotation. Contains 71 MSI-high and 439 MSS samples, useful for studying Lynch syndrome-associated molecular signatures.	human	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
4128	4581	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	0		Large French multicenter cohort (Cartes d'Identite des Tumeurs program) with 566 colon tumor samples and 19 non-tumoral colorectal mucosa samples (585 total) including MSI status annotation. Contains 71 MSI-high and 439 MSS samples, useful for studying Lynch syndrome-associated molecular signatures.	sample_types[0]	sample_types	sample_types			colon tumor tissue	UBERON:0001155	colon		"{""preferred_term"": ""colon tumor tissue"", ""term"": {""id"": ""UBERON:0001155"", ""label"": ""colon""}, ""tissue_term"": {""preferred_term"": ""colon"", ""term"": {""id"": ""UBERON:0001155"", ""label"": ""colon""}}}"																											
4129	4581	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	0		Large French multicenter cohort (Cartes d'Identite des Tumeurs program) with 566 colon tumor samples and 19 non-tumoral colorectal mucosa samples (585 total) including MSI status annotation. Contains 71 MSI-high and 439 MSS samples, useful for studying Lynch syndrome-associated molecular signatures.	sample_types[0].tissue_term	sample_types	sample_types[0]			colon	UBERON:0001155	colon		"{""preferred_term"": ""colon"", ""term"": {""id"": ""UBERON:0001155"", ""label"": ""colon""}}"																											
4130	4582	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	1		Independent validation cohort of 177 colon cancer samples from Moffitt Cancer Center with clinical outcome data including metastasis risk and survival information.	organism	organism	$		Independent validation cohort of 177 colon cancer samples from Moffitt Cancer Center with clinical outcome data including metastasis risk and survival information.	human	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
4131	4582	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	1		Independent validation cohort of 177 colon cancer samples from Moffitt Cancer Center with clinical outcome data including metastasis risk and survival information.	sample_types[0]	sample_types	sample_types			colon tumor tissue	UBERON:0001155	colon		"{""preferred_term"": ""colon tumor tissue"", ""term"": {""id"": ""UBERON:0001155"", ""label"": ""colon""}, ""tissue_term"": {""preferred_term"": ""colon"", ""term"": {""id"": ""UBERON:0001155"", ""label"": ""colon""}}}"																											
4132	4582	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	1		Independent validation cohort of 177 colon cancer samples from Moffitt Cancer Center with clinical outcome data including metastasis risk and survival information.	sample_types[0].tissue_term	sample_types	sample_types[0]			colon	UBERON:0001155	colon		"{""preferred_term"": ""colon"", ""term"": {""id"": ""UBERON:0001155"", ""label"": ""colon""}}"																											
4133	4583	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	2		RNA-seq cohort of colorectal adenomas from Lynch syndrome patients, with comparator familial adenomatous polyposis adenomas, used for transcriptomic immune profiling of premalignant lesions.	organism	organism	$		RNA-seq cohort of colorectal adenomas from Lynch syndrome patients, with comparator familial adenomatous polyposis adenomas, used for transcriptomic immune profiling of premalignant lesions.	human	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
4134	4583	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	2		RNA-seq cohort of colorectal adenomas from Lynch syndrome patients, with comparator familial adenomatous polyposis adenomas, used for transcriptomic immune profiling of premalignant lesions.	sample_types[0]	sample_types	sample_types			colorectal adenoma tissue	UBERON:0001155	colon		"{""preferred_term"": ""colorectal adenoma tissue"", ""term"": {""id"": ""UBERON:0001155"", ""label"": ""colon""}, ""tissue_term"": {""preferred_term"": ""colon"", ""term"": {""id"": ""UBERON:0001155"", ""label"": ""colon""}}}"																											
4135	4583	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	2		RNA-seq cohort of colorectal adenomas from Lynch syndrome patients, with comparator familial adenomatous polyposis adenomas, used for transcriptomic immune profiling of premalignant lesions.	sample_types[0].tissue_term	sample_types	sample_types[0]			colon	UBERON:0001155	colon		"{""preferred_term"": ""colon"", ""term"": {""id"": ""UBERON:0001155"", ""label"": ""colon""}}"																											
4136	4584	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	3		Microarray cohort of Lynch syndrome-associated urothelial cancers from bladder and upper urinary tract, profiled for molecular subtype mapping, MSI status, and clinicopathologic associations.	organism	organism	$		Microarray cohort of Lynch syndrome-associated urothelial cancers from bladder and upper urinary tract, profiled for molecular subtype mapping, MSI status, and clinicopathologic associations.	human	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
4137	4584	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	3		Microarray cohort of Lynch syndrome-associated urothelial cancers from bladder and upper urinary tract, profiled for molecular subtype mapping, MSI status, and clinicopathologic associations.	sample_types[0]	sample_types	sample_types			urinary bladder tumor tissue	UBERON:0001255	urinary bladder		"{""preferred_term"": ""urinary bladder tumor tissue"", ""term"": {""id"": ""UBERON:0001255"", ""label"": ""urinary bladder""}, ""tissue_term"": {""preferred_term"": ""urinary bladder"", ""term"": {""id"": ""UBERON:0001255"", ""label"": ""urinary bladder""}}}"																											
4138	4584	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	3		Microarray cohort of Lynch syndrome-associated urothelial cancers from bladder and upper urinary tract, profiled for molecular subtype mapping, MSI status, and clinicopathologic associations.	sample_types[0].tissue_term	sample_types	sample_types[0]			urinary bladder	UBERON:0001255	urinary bladder		"{""preferred_term"": ""urinary bladder"", ""term"": {""id"": ""UBERON:0001255"", ""label"": ""urinary bladder""}}"																											
4139	4584	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	3		Microarray cohort of Lynch syndrome-associated urothelial cancers from bladder and upper urinary tract, profiled for molecular subtype mapping, MSI status, and clinicopathologic associations.	sample_types[1]	sample_types	sample_types			upper urinary tract tumor tissue	UBERON:0011143	upper urinary tract		"{""preferred_term"": ""upper urinary tract tumor tissue"", ""term"": {""id"": ""UBERON:0011143"", ""label"": ""upper urinary tract""}, ""tissue_term"": {""preferred_term"": ""upper urinary tract"", ""term"": {""id"": ""UBERON:0011143"", ""label"": ""upper urinary tract""}}}"																											
4140	4584	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	3		Microarray cohort of Lynch syndrome-associated urothelial cancers from bladder and upper urinary tract, profiled for molecular subtype mapping, MSI status, and clinicopathologic associations.	sample_types[1].tissue_term	sample_types	sample_types[1]			upper urinary tract	UBERON:0011143	upper urinary tract		"{""preferred_term"": ""upper urinary tract"", ""term"": {""id"": ""UBERON:0011143"", ""label"": ""upper urinary tract""}}"																											
4141	4585	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	4		FFPE colorectal cancer expression cohort spanning Lynch syndrome, familial colorectal cancer type X (FCCTX), and sporadic CRC, designed to identify hereditary pathway-level differences.	organism	organism	$		FFPE colorectal cancer expression cohort spanning Lynch syndrome, familial colorectal cancer type X (FCCTX), and sporadic CRC, designed to identify hereditary pathway-level differences.	human	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
4142	4585	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	4		FFPE colorectal cancer expression cohort spanning Lynch syndrome, familial colorectal cancer type X (FCCTX), and sporadic CRC, designed to identify hereditary pathway-level differences.	sample_types[0]	sample_types	sample_types			colorectal carcinoma tissue	UBERON:0001155	colon		"{""preferred_term"": ""colorectal carcinoma tissue"", ""term"": {""id"": ""UBERON:0001155"", ""label"": ""colon""}, ""tissue_term"": {""preferred_term"": ""colon"", ""term"": {""id"": ""UBERON:0001155"", ""label"": ""colon""}}}"																											
4143	4585	194	Lynch Syndrome	Lynch_Syndrome.yaml	datasets	4		FFPE colorectal cancer expression cohort spanning Lynch syndrome, familial colorectal cancer type X (FCCTX), and sporadic CRC, designed to identify hereditary pathway-level differences.	sample_types[0].tissue_term	sample_types	sample_types[0]			colon	UBERON:0001155	colon		"{""preferred_term"": ""colon"", ""term"": {""id"": ""UBERON:0001155"", ""label"": ""colon""}}"																											
4333	4819	204	Marfan Syndrome	Marfan_Syndrome.yaml	datasets	0		Advanced Study of Aortic Pathology (ASAP) dataset comparing aortic tissue gene expression from patients with thoracic aortic aneurysms and bicuspid (BAV) vs tricuspid (TAV) aortic valves. Includes mammary artery controls and transplant donor samples.	organism	organism	$		Advanced Study of Aortic Pathology (ASAP) dataset comparing aortic tissue gene expression from patients with thoracic aortic aneurysms and bicuspid (BAV) vs tricuspid (TAV) aortic valves. Includes mammary artery controls and transplant donor samples.	human	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
4334	4819	204	Marfan Syndrome	Marfan_Syndrome.yaml	datasets	0		Advanced Study of Aortic Pathology (ASAP) dataset comparing aortic tissue gene expression from patients with thoracic aortic aneurysms and bicuspid (BAV) vs tricuspid (TAV) aortic valves. Includes mammary artery controls and transplant donor samples.	sample_types[0]	sample_types	sample_types			thoracic aorta tissue				"{""preferred_term"": ""thoracic aorta tissue"", ""tissue_term"": {""preferred_term"": ""thoracic aorta"", ""term"": {""id"": ""UBERON:0001515"", ""label"": ""thoracic aorta""}}}"																											
4335	4819	204	Marfan Syndrome	Marfan_Syndrome.yaml	datasets	0		Advanced Study of Aortic Pathology (ASAP) dataset comparing aortic tissue gene expression from patients with thoracic aortic aneurysms and bicuspid (BAV) vs tricuspid (TAV) aortic valves. Includes mammary artery controls and transplant donor samples.	sample_types[0].tissue_term	sample_types	sample_types[0]			thoracic aorta	UBERON:0001515	thoracic aorta		"{""preferred_term"": ""thoracic aorta"", ""term"": {""id"": ""UBERON:0001515"", ""label"": ""thoracic aorta""}}"																											
4336	4820	204	Marfan Syndrome	Marfan_Syndrome.yaml	datasets	1		Gene expression profiling comparing dissected ascending aorta tissue from acute Stanford type A aortic dissection patients to normal aorta controls, identifying pathogenesis pathways.	organism	organism	$		Gene expression profiling comparing dissected ascending aorta tissue from acute Stanford type A aortic dissection patients to normal aorta controls, identifying pathogenesis pathways.	human	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
4337	4820	204	Marfan Syndrome	Marfan_Syndrome.yaml	datasets	1		Gene expression profiling comparing dissected ascending aorta tissue from acute Stanford type A aortic dissection patients to normal aorta controls, identifying pathogenesis pathways.	sample_types[0]	sample_types	sample_types			ascending aorta tissue				"{""preferred_term"": ""ascending aorta tissue"", ""tissue_term"": {""preferred_term"": ""ascending aorta"", ""term"": {""id"": ""UBERON:0001496"", ""label"": ""ascending aorta""}}}"																											
4338	4820	204	Marfan Syndrome	Marfan_Syndrome.yaml	datasets	1		Gene expression profiling comparing dissected ascending aorta tissue from acute Stanford type A aortic dissection patients to normal aorta controls, identifying pathogenesis pathways.	sample_types[0].tissue_term	sample_types	sample_types[0]			ascending aorta	UBERON:0001496	ascending aorta		"{""preferred_term"": ""ascending aorta"", ""term"": {""id"": ""UBERON:0001496"", ""label"": ""ascending aorta""}}"																											
4630	5133	216	Monkeypox	Monkeypox.yaml	datasets	0		RNA-seq comparing 2022 outbreak strain to endemic MPXV clades (I, IIa, IIb) in human keratinocytes and iPSC-derived colon organoids. Found MPXV replication more productive in keratinocytes and unique hypoxia-related gene expression triggered by 2022 outbreak strain.	organism	organism	$		RNA-seq comparing 2022 outbreak strain to endemic MPXV clades (I, IIa, IIb) in human keratinocytes and iPSC-derived colon organoids. Found MPXV replication more productive in keratinocytes and unique hypoxia-related gene expression triggered by 2022 outbreak strain.	human	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
4631	5133	216	Monkeypox	Monkeypox.yaml	datasets	0		RNA-seq comparing 2022 outbreak strain to endemic MPXV clades (I, IIa, IIb) in human keratinocytes and iPSC-derived colon organoids. Found MPXV replication more productive in keratinocytes and unique hypoxia-related gene expression triggered by 2022 outbreak strain.	sample_types[0]	sample_types	sample_types			keratinocyte				"{""cell_type_term"": {""preferred_term"": ""keratinocyte"", ""term"": {""id"": ""CL:0000312"", ""label"": ""keratinocyte""}}, ""preferred_term"": ""keratinocyte""}"																											
4632	5133	216	Monkeypox	Monkeypox.yaml	datasets	0		RNA-seq comparing 2022 outbreak strain to endemic MPXV clades (I, IIa, IIb) in human keratinocytes and iPSC-derived colon organoids. Found MPXV replication more productive in keratinocytes and unique hypoxia-related gene expression triggered by 2022 outbreak strain.	sample_types[0].cell_type_term	sample_types	sample_types[0]			keratinocyte	CL:0000312	keratinocyte		"{""preferred_term"": ""keratinocyte"", ""term"": {""id"": ""CL:0000312"", ""label"": ""keratinocyte""}}"																											
4633	5134	216	Monkeypox	Monkeypox.yaml	datasets	1		Microarray analysis of MK2 (monkey kidney) cells infected with monkeypox virus at 3 and 7 hours post-infection to identify host genes essential for viral replication. Examines how orthopoxvirus alters host gene expression targeting immune responses.	organism	organism	$		Microarray analysis of MK2 (monkey kidney) cells infected with monkeypox virus at 3 and 7 hours post-infection to identify host genes essential for viral replication. Examines how orthopoxvirus alters host gene expression targeting immune responses.	rhesus macaque	NCBITaxon:9544	Macaca mulatta		"{""preferred_term"": ""rhesus macaque"", ""term"": {""id"": ""NCBITaxon:9544"", ""label"": ""Macaca mulatta""}}"																											
4634	5134	216	Monkeypox	Monkeypox.yaml	datasets	1		Microarray analysis of MK2 (monkey kidney) cells infected with monkeypox virus at 3 and 7 hours post-infection to identify host genes essential for viral replication. Examines how orthopoxvirus alters host gene expression targeting immune responses.	sample_types[0]	sample_types	sample_types			kidney cell line				"{""preferred_term"": ""kidney cell line"", ""tissue_term"": {""preferred_term"": ""kidney"", ""term"": {""id"": ""UBERON:0002113"", ""label"": ""kidney""}}}"																											
4635	5134	216	Monkeypox	Monkeypox.yaml	datasets	1		Microarray analysis of MK2 (monkey kidney) cells infected with monkeypox virus at 3 and 7 hours post-infection to identify host genes essential for viral replication. Examines how orthopoxvirus alters host gene expression targeting immune responses.	sample_types[0].tissue_term	sample_types	sample_types[0]			kidney	UBERON:0002113	kidney		"{""preferred_term"": ""kidney"", ""term"": {""id"": ""UBERON:0002113"", ""label"": ""kidney""}}"																											
4965	5493	230	Neuroblastoma	Neuroblastoma.yaml	datasets	0		Microarray expression profiling of primary neuroblastoma tumors for expression analysis and subgroup discovery.	organism	organism	$		Microarray expression profiling of primary neuroblastoma tumors for expression analysis and subgroup discovery.	human	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
4966	5493	230	Neuroblastoma	Neuroblastoma.yaml	datasets	0		Microarray expression profiling of primary neuroblastoma tumors for expression analysis and subgroup discovery.	sample_types[0]	sample_types	sample_types			neuroblastoma tumor tissue				"{""preferred_term"": ""neuroblastoma tumor tissue"", ""tissue_term"": {""preferred_term"": ""adrenal gland"", ""term"": {""id"": ""UBERON:0002369"", ""label"": ""adrenal gland""}}}"																											
4967	5493	230	Neuroblastoma	Neuroblastoma.yaml	datasets	0		Microarray expression profiling of primary neuroblastoma tumors for expression analysis and subgroup discovery.	sample_types[0].tissue_term	sample_types	sample_types[0]			adrenal gland	UBERON:0002369	adrenal gland		"{""preferred_term"": ""adrenal gland"", ""term"": {""id"": ""UBERON:0002369"", ""label"": ""adrenal gland""}}"																											
5056	5567	235	Non-Small Cell Lung Cancer	Non-Small_Cell_Lung_Cancer.yaml	datasets	0		Large-scale single-cell RNA sequencing from 11 adjacent normal and 15 tumor tissue samples from NSCLC patients (stages I-IV). After quality filtering, 98,504 cells retained including 16,046 epithelial, 5,468 stromal, and 76,990 immune cells.	organism	organism	$		Large-scale single-cell RNA sequencing from 11 adjacent normal and 15 tumor tissue samples from NSCLC patients (stages I-IV). After quality filtering, 98,504 cells retained including 16,046 epithelial, 5,468 stromal, and 76,990 immune cells.	human	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
5057	5567	235	Non-Small Cell Lung Cancer	Non-Small_Cell_Lung_Cancer.yaml	datasets	0		Large-scale single-cell RNA sequencing from 11 adjacent normal and 15 tumor tissue samples from NSCLC patients (stages I-IV). After quality filtering, 98,504 cells retained including 16,046 epithelial, 5,468 stromal, and 76,990 immune cells.	sample_types[0]	sample_types	sample_types			lung tumor tissue				"{""preferred_term"": ""lung tumor tissue"", ""tissue_term"": {""preferred_term"": ""lung"", ""term"": {""id"": ""UBERON:0002048"", ""label"": ""lung""}}}"																											
5058	5567	235	Non-Small Cell Lung Cancer	Non-Small_Cell_Lung_Cancer.yaml	datasets	0		Large-scale single-cell RNA sequencing from 11 adjacent normal and 15 tumor tissue samples from NSCLC patients (stages I-IV). After quality filtering, 98,504 cells retained including 16,046 epithelial, 5,468 stromal, and 76,990 immune cells.	sample_types[0].tissue_term	sample_types	sample_types[0]			lung	UBERON:0002048	lung		"{""preferred_term"": ""lung"", ""term"": {""id"": ""UBERON:0002048"", ""label"": ""lung""}}"																											
5059	5568	235	Non-Small Cell Lung Cancer	Non-Small_Cell_Lung_Cancer.yaml	datasets	1		Single-cell RNA sequencing profiling over 9,000 individual cells from tumor and adjacent normal tissues of 20 patients with stage I-IV NSCLC using modified STRT-seq technique.	organism	organism	$		Single-cell RNA sequencing profiling over 9,000 individual cells from tumor and adjacent normal tissues of 20 patients with stage I-IV NSCLC using modified STRT-seq technique.	human	NCBITaxon:9606	Homo sapiens		"{""preferred_term"": ""human"", ""term"": {""id"": ""NCBITaxon:9606"", ""label"": ""Homo sapiens""}}"																											
5060	5568	235	Non-Small Cell Lung Cancer	Non-Small_Cell_Lung_Cancer.yaml	datasets	1		Single-cell RNA sequencing profiling over 9,000 individual cells from tumor and adjacent normal tissues of 20 patients with stage I-IV NSCLC using modified STRT-seq technique.	sample_types[0]	sample_types	sample_types			lung tumor tissue				"{""preferred_term"": ""lung tumor tissue"", ""tissue_term"": {""preferred_term"": ""lung"", ""term"": {""id"": ""UBERON:0002048"", ""label"": ""lung""}}}"																											
5061	5568	235	Non-Small Cell Lung Cancer	Non-Small_Cell_Lung_Cancer.yaml	datasets	1		Single-cell RNA sequencing profiling over 9,000 individual cells from tumor and adjacent normal tissues of 20 patients with stage I-IV NSCLC using modified STRT-seq technique.	sample_types[0].tissue_term	sample_types	sample_types[0]			lung	UBERON:0002048	lung		"{""preferred_term"": ""lung"", ""term"": {""id"": ""UBERON:0002048"", ""label"": ""lung""}}"																											
5143	5647	237	Obesity	Obesity.yaml	datasets	0		Whole metagenome shotgun sequencing characterizing gut microbial community of obese patients following weight-loss intervention. Tracks microbiome changes with weight loss.	organism	organism	$		Whole metagenome shotgun sequencing characterizing gut microbial community of obese patients following weight-loss intervention. Tracks microbiome changes with weight loss.	human gut metagenome	NCBITaxon:408170	human gut metagenome		"{""preferred_term"": ""human gut metagenome"", ""term"": {""id"": ""NCBITaxon:408170"", ""label"": ""human gut metagenome""}}"																											
5144	5647	237	Obesity	Obesity.yaml	datasets	0		Whole metagenome shotgun sequencing characterizing gut microbial community of obese patients following weight-loss intervention. Tracks microbiome changes with weight loss.	sample_types[0]	sample_types	sample_types			fecal sample				"{""preferred_term"": ""fecal sample"", ""tissue_term"": {""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}}"																											
5145	5647	237	Obesity	Obesity.yaml	datasets	0		Whole metagenome shotgun sequencing characterizing gut microbial community of obese patients following weight-loss intervention. Tracks microbiome changes with weight loss.	sample_types[0].tissue_term	sample_types	sample_types[0]			feces	UBERON:0001988	feces		"{""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}"																											
5146	5648	237	Obesity	Obesity.yaml	datasets	1		Shotgun metagenomics examining taxonomic and functional differences between microbiomes of youth with obesity with and without non-alcoholic fatty liver disease (NAFLD).	organism	organism	$		Shotgun metagenomics examining taxonomic and functional differences between microbiomes of youth with obesity with and without non-alcoholic fatty liver disease (NAFLD).	human gut metagenome	NCBITaxon:408170	human gut metagenome		"{""preferred_term"": ""human gut metagenome"", ""term"": {""id"": ""NCBITaxon:408170"", ""label"": ""human gut metagenome""}}"																											
5147	5648	237	Obesity	Obesity.yaml	datasets	1		Shotgun metagenomics examining taxonomic and functional differences between microbiomes of youth with obesity with and without non-alcoholic fatty liver disease (NAFLD).	sample_types[0]	sample_types	sample_types			fecal sample				"{""preferred_term"": ""fecal sample"", ""tissue_term"": {""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}}"																											
5148	5648	237	Obesity	Obesity.yaml	datasets	1		Shotgun metagenomics examining taxonomic and functional differences between microbiomes of youth with obesity with and without non-alcoholic fatty liver disease (NAFLD).	sample_types[0].tissue_term	sample_types	sample_types[0]			feces	UBERON:0001988	feces		"{""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}"																											
5149	5649	237	Obesity	Obesity.yaml	datasets	2		Metagenomic characterization of gut microbiome in metabolically healthy obese (MHO) patients and correlations with metabolic and inflammatory profiles. 120 obese individuals without metabolic comorbidities.	organism	organism	$		Metagenomic characterization of gut microbiome in metabolically healthy obese (MHO) patients and correlations with metabolic and inflammatory profiles. 120 obese individuals without metabolic comorbidities.	human gut metagenome	NCBITaxon:408170	human gut metagenome		"{""preferred_term"": ""human gut metagenome"", ""term"": {""id"": ""NCBITaxon:408170"", ""label"": ""human gut metagenome""}}"																											
5150	5649	237	Obesity	Obesity.yaml	datasets	2		Metagenomic characterization of gut microbiome in metabolically healthy obese (MHO) patients and correlations with metabolic and inflammatory profiles. 120 obese individuals without metabolic comorbidities.	sample_types[0]	sample_types	sample_types			fecal sample				"{""preferred_term"": ""fecal sample"", ""tissue_term"": {""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}}"																											
5151	5649	237	Obesity	Obesity.yaml	datasets	2		Metagenomic characterization of gut microbiome in metabolically healthy obese (MHO) patients and correlations with metabolic and inflammatory profiles. 120 obese individuals without metabolic comorbidities.	sample_types[0].tissue_term	sample_types	sample_types[0]			feces	UBERON:0001988	feces		"{""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}"																											
5152	5650	237	Obesity	Obesity.yaml	datasets	3		High-resolution analysis of intra-species diversity in gut microbiome focusing on Clostridia class associations with obesity. 16S rRNA, dnaK, and gyrB gene sequencing.	organism	organism	$		High-resolution analysis of intra-species diversity in gut microbiome focusing on Clostridia class associations with obesity. 16S rRNA, dnaK, and gyrB gene sequencing.	human gut metagenome	NCBITaxon:408170	human gut metagenome		"{""preferred_term"": ""human gut metagenome"", ""term"": {""id"": ""NCBITaxon:408170"", ""label"": ""human gut metagenome""}}"																											
5153	5650	237	Obesity	Obesity.yaml	datasets	3		High-resolution analysis of intra-species diversity in gut microbiome focusing on Clostridia class associations with obesity. 16S rRNA, dnaK, and gyrB gene sequencing.	sample_types[0]	sample_types	sample_types			fecal sample				"{""preferred_term"": ""fecal sample"", ""tissue_term"": {""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}}"																											
5154	5650	237	Obesity	Obesity.yaml	datasets	3		High-resolution analysis of intra-species diversity in gut microbiome focusing on Clostridia class associations with obesity. 16S rRNA, dnaK, and gyrB gene sequencing.	sample_types[0].tissue_term	sample_types	sample_types[0]			feces	UBERON:0001988	feces		"{""preferred_term"": ""feces"", ""term"": {""id"": ""UBERON:0001988"", ""label"": ""feces""}}"																											
