curie,label,retrieved_at
GO:0046500,S-adenosylmethionine metabolic process,2026-03-17T19:26:07.613579
GO:0046513,ceramide biosynthetic process,2026-05-07T09:33:44.445660
GO:0046514,ceramide catabolic process,2026-05-05T05:34:54.842411
GO:0046527,glucosyltransferase activity,2026-05-19T16:29:53.475430
GO:0046541,saliva secretion,2026-05-04T20:03:40.706322
GO:0046578,regulation of Ras protein signal transduction,2026-03-17T19:46:07.311060
GO:0046580,negative regulation of Ras protein signal transduction,2026-05-04T17:45:27.434408
GO:0046651,lymphocyte proliferation,2026-05-18T00:39:40.587417
GO:0046655,folic acid metabolic process,2026-03-17T19:46:28.396009
GO:0046666,retinal cell programmed cell death,2026-05-05T01:39:28.857645
GO:0046676,negative regulation of insulin secretion,2026-03-17T19:38:06.679086
GO:0046677,response to antibiotic,2026-05-08T09:52:35.111220
GO:0046717,acid secretion,2026-05-20T11:44:27.755705
GO:0046718,symbiont entry into host cell,2026-03-17T19:33:53.758409
GO:0046777,protein autophosphorylation,2026-05-26T14:46:30.175113
GO:0046849,bone remodeling,2026-03-17T19:26:04.840604
GO:0046856,phosphatidylinositol dephosphorylation,2026-04-07T09:19:15.837975
GO:0046879,hormone secretion,2026-03-17T19:41:13.635159
GO:0046883,regulation of hormone secretion,2026-05-08T12:02:59.101939
GO:0046903,secretion,2026-03-17T19:32:49.078228
GO:0046929,negative regulation of neurotransmitter secretion,2026-03-17T19:53:36.826372
GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism",2026-05-20T08:12:32.482970
GO:0046950,obsolete cellular ketone body metabolic process,2026-03-17T19:23:56.854196
GO:0046951,ketone body biosynthetic process,2026-03-17T19:42:18.052039
GO:0046976,histone H3K27 methyltransferase activity,2026-03-19T16:09:16.393975
GO:0046984,regulation of hemoglobin biosynthetic process,2026-03-17T19:28:01.925723
GO:0047291,"lactosylceramide alpha-2,3-sialyltransferase activity",2026-05-04T06:51:43.481932
GO:0047598,7-dehydrocholesterol reductase activity,2026-04-12T18:22:47.931658
GO:0047620,acylglycerol kinase activity,2026-05-05T09:55:55.284883
GO:0047708,biotinidase activity,2026-05-06T10:25:00.210716
GO:0047865,dimethylglycine dehydrogenase activity,2026-05-18T20:27:40.034715
GO:0048008,platelet-derived growth factor receptor signaling pathway,2026-03-17T19:36:10.513317
GO:0048009,insulin-like growth factor receptor signaling pathway,2026-04-25T19:32:45.325993
GO:0048010,vascular endothelial growth factor receptor signaling pathway,2026-03-17T19:30:45.656008
GO:0048011,neurotrophin TRK receptor signaling pathway,2026-04-17T19:17:43.697146
GO:0048015,phosphatidylinositol-mediated signaling,2026-03-17T19:43:45.694346
GO:0048041,focal adhesion assembly,2026-03-17T19:41:07.907588
GO:0048066,developmental pigmentation,2026-04-26T05:32:50.635740
GO:0048143,astrocyte activation,2026-04-26T01:14:13.727355
GO:0048144,fibroblast proliferation,2026-03-17T19:41:28.701991
GO:0048167,regulation of synaptic plasticity,2026-03-17T19:25:32.218732
GO:0048168,regulation of neuronal synaptic plasticity,2026-05-09T01:09:36.932990
GO:0048169,regulation of long-term neuronal synaptic plasticity,2026-04-26T01:14:13.745943
GO:0048193,Golgi vesicle transport,2026-05-09T09:14:16.197908
GO:0048232,male gamete generation,2026-05-27T19:03:39.072141
GO:0048243,norepinephrine secretion,2026-03-17T19:49:12.191350
GO:0048244,phytanoyl-CoA dioxygenase activity,2026-05-07T14:04:00.400697
GO:0048246,macrophage chemotaxis,2026-05-07T20:05:19.573727
GO:0048251,elastic fiber assembly,2026-03-17T19:30:09.433034
GO:0048265,response to pain,2026-03-17T19:35:32.673960
GO:0048384,retinoic acid receptor signaling pathway,2026-04-30T20:25:31.066856
GO:0048483,autonomic nervous system development,2026-05-03T05:46:00.932951
GO:0048484,enteric nervous system development,2026-05-03T15:42:55.977309
GO:0048488,synaptic vesicle endocytosis,2026-03-17T19:47:54.508732
GO:0048513,animal organ development,2026-03-19T16:21:50.812841
GO:0048514,blood vessel morphogenesis,2026-03-17T19:54:22.505113
GO:0048538,thymus development,2026-03-19T15:54:46.023870
GO:0048565,digestive tract development,2026-03-17T19:41:40.348167
GO:0048569,obsolete post-embryonic animal organ development,2026-03-17T19:48:25.442677
GO:0048592,eye morphogenesis,2026-03-17T19:27:05.835669
GO:0048593,camera-type eye morphogenesis,2026-04-04T12:28:23.877402
GO:0048598,embryonic morphogenesis,2026-05-09T10:50:32.533935
GO:0048659,smooth muscle cell proliferation,2026-04-26T18:20:58.827213
GO:0048660,regulation of smooth muscle cell proliferation,2026-04-26T18:20:58.953144
GO:0048661,positive regulation of smooth muscle cell proliferation,2026-03-17T19:50:15.981158
GO:0048666,neuron development,2026-03-17T19:40:53.176878
GO:0048705,skeletal system morphogenesis,2026-03-17T19:52:39.265925
GO:0048708,astrocyte differentiation,2026-03-17T19:46:28.444061
GO:0048709,oligodendrocyte differentiation,2026-03-17T19:31:03.732983
GO:0048729,tissue morphogenesis,2026-05-02T18:05:18.527568
GO:0048762,mesenchymal cell differentiation,2026-05-28T11:11:10.312197
GO:0048771,tissue remodeling,2026-03-17T19:22:36.925849
GO:0048786,presynaptic active zone,2026-03-20T13:15:30.293835
GO:0048812,neuron projection morphogenesis,2026-04-25T22:32:01.047227
GO:0048813,dendrite morphogenesis,2026-04-25T22:32:00.773622
GO:0048839,inner ear development,2026-04-29T02:31:39.499305
GO:0050432,catecholamine secretion,2026-03-17T19:37:51.989691
GO:0050650,chondroitin sulfate proteoglycan biosynthetic process,2026-05-18T22:57:09.984586
GO:0050667,homocysteine metabolic process,2026-03-17T19:38:58.779323
GO:0050673,epithelial cell proliferation,2026-03-17T19:31:51.437834
GO:0050689,negative regulation of defense response to virus by host,2026-05-26T21:23:38.655713
GO:0050729,positive regulation of inflammatory response,2026-04-26T20:18:20.894537
GO:0050776,regulation of immune response,2026-03-17T19:42:14.803676
GO:0050777,negative regulation of immune response,2026-04-11T22:22:24.220697
GO:0050796,regulation of insulin secretion,2026-03-17T19:32:49.067714
GO:0050804,modulation of chemical synaptic transmission,2026-03-17T19:25:32.225386
GO:0050805,negative regulation of synaptic transmission,2026-03-17T19:53:30.901526
GO:0050808,synapse organization,2026-03-17T19:25:38.440659
GO:0050817,coagulation,2026-05-10T05:24:19.427965
GO:0050821,protein stabilization,2026-03-17T19:30:45.650747
GO:0050829,defense response to Gram-negative bacterium,2026-05-08T09:44:32.317066
GO:0050832,defense response to fungus,2026-03-17T19:47:28.777430
GO:0050852,T cell receptor signaling pathway,2026-04-12T22:51:57.132484
GO:0050853,B cell receptor signaling pathway,2026-05-03T15:42:44.669946
GO:0050860,negative regulation of T cell receptor signaling pathway,2026-03-17T19:24:44.569532
GO:0050863,regulation of T cell activation,2026-03-17T19:46:25.509404
GO:0050868,negative regulation of T cell activation,2026-03-17T19:38:20.087291
GO:0050877,nervous system process,2026-03-17T19:40:21.828362
GO:0050878,regulation of body fluid levels,2026-03-17T19:44:31.101798
GO:0050886,endocrine process,2026-05-10T14:44:07.854186
GO:0050890,cognition,2026-03-17T19:24:27.693936
GO:0050891,multicellular organismal-level water homeostasis,2026-03-19T16:08:19.134821
GO:0050892,intestinal absorption,2026-03-17T19:51:22.300164
GO:0050900,leukocyte migration,2026-03-17T19:25:20.440047
GO:0050911,detection of chemical stimulus involved in sensory perception of smell,2026-03-17T19:51:51.941353
GO:0050951,sensory perception of temperature stimulus,2026-03-17T19:34:13.645031
GO:0050953,sensory perception of light stimulus,2026-04-30T14:16:45.798830
GO:0050973,detection of mechanical stimulus involved in equilibrioception,2026-03-19T20:17:44.324779
GO:0050974,detection of mechanical stimulus involved in sensory perception,2026-05-08T12:44:12.681636
GO:0051015,actin filament binding,2026-03-17T19:45:49.750562
GO:0051092,obsolete positive regulation of NF-kappaB transcription factor activity,2026-03-17T19:24:47.720819
GO:0051145,smooth muscle cell differentiation,2026-03-17T19:36:57.572647
GO:0051179,localization,2026-03-19T19:16:06.632930
GO:0051216,cartilage development,2026-03-17T19:24:17.516850
GO:0051225,spindle assembly,2026-04-14T01:11:51.149890
GO:0051258,protein polymerization,2026-03-17T19:52:09.403942
GO:0051262,protein tetramerization,2026-03-17T19:30:36.678560
GO:0051276,chromosome organization,2026-03-17T19:28:58.499068
GO:0051289,protein homotetramerization,2026-03-17T19:24:14.183083
GO:0051301,cell division,2026-05-07T23:04:40.523837
GO:0051321,meiotic cell cycle,2026-05-27T19:03:38.992072
GO:0051384,response to glucocorticoid,2026-03-17T19:32:00.010577
GO:0051402,neuron apoptotic process,2026-03-14T22:36:08.311849
GO:0051480,regulation of cytosolic calcium ion concentration,2026-05-09T23:01:50.428440
GO:0051560,mitochondrial calcium ion homeostasis,2026-04-08T08:03:58.575374
GO:0051568,obsolete histone H3-K4 methylation,2026-05-16T18:45:14.166851
GO:0051598,meiotic recombination checkpoint signaling,2026-05-27T19:03:39.043452
GO:0051604,protein maturation,2026-05-03T08:30:08.926475
GO:0051607,defense response to virus,2026-03-17T19:24:37.749639
GO:0051701,biological process involved in interaction with host,2026-05-10T07:46:56.837562
GO:0051725,protein de-ADP-ribosylation,2026-05-26T21:23:38.637799
GO:0051726,regulation of cell cycle,2026-03-17T19:31:40.100770
GO:0051881,regulation of mitochondrial membrane potential,2026-03-17T19:35:01.273386
GO:0051898,negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,2026-03-17T19:36:35.244198
GO:0051899,membrane depolarization,2026-04-17T19:17:43.707850
GO:0051928,positive regulation of calcium ion transport,2026-05-16T12:14:03.889041
GO:0051932,"synaptic transmission, GABAergic",2026-03-17T19:25:56.218434
GO:0052657,guanine phosphoribosyltransferase activity,2026-05-01T07:19:47.148747
GO:0055007,cardiac muscle cell differentiation,2026-04-09T18:29:18.945541
GO:0055062,phosphate ion homeostasis,2026-03-17T19:28:46.501043
GO:0055064,chloride ion homeostasis,2026-04-22T22:11:11.537274
GO:0055070,copper ion homeostasis,2026-03-17T19:55:31.496648
GO:0055072,obsolete iron ion homeostasis,2026-03-17T19:41:34.689876
GO:0055074,calcium ion homeostasis,2026-03-17T19:24:14.210738
GO:0055075,potassium ion homeostasis,2026-04-22T22:11:11.345750
GO:0055078,sodium ion homeostasis,2026-05-03T15:57:51.425351
GO:0055085,transmembrane transport,2026-03-17T19:26:07.594412
GO:0055088,lipid homeostasis,2026-05-03T15:42:33.139200
GO:0055117,regulation of cardiac muscle contraction,2026-03-17T19:39:29.636235
GO:0055129,L-proline biosynthetic process,2026-04-04T12:31:29.118115
GO:0060012,"synaptic transmission, glycinergic",2026-03-17T19:46:28.406688
GO:0060017,parathyroid gland development,2026-03-19T15:54:46.030928
GO:0060025,regulation of synaptic activity,2026-05-03T15:42:33.157583
GO:0060037,pharyngeal system development,2026-03-17T19:23:53.258813
GO:0060042,retina morphogenesis in camera-type eye,2026-03-17T19:33:29.039786
GO:0060047,heart contraction,2026-03-17T19:38:03.848683
GO:0060048,cardiac muscle contraction,2026-03-17T19:33:06.212678
GO:0060065,uterus development,2026-03-17T19:37:48.916751
GO:0060070,canonical Wnt signaling pathway,2026-03-17T19:27:05.839186
GO:0060071,"Wnt signaling pathway, planar cell polarity pathway",2026-04-26T00:57:33.834369
GO:0060079,excitatory postsynaptic potential,2026-03-17T19:39:12.478471
GO:0060123,regulation of growth hormone secretion,2026-04-28T22:02:29.414180
GO:0060173,limb development,2026-03-17T19:34:08.015457
GO:0060231,mesenchymal to epithelial transition,2026-05-30T18:52:04.922226
GO:0060271,cilium assembly,2026-03-17T19:34:08.019662
GO:0060292,long-term synaptic depression,2026-04-25T18:24:23.961015
GO:0060324,face development,2026-05-08T12:42:56.516121
GO:0060333,type II interferon-mediated signaling pathway,2026-03-17T19:43:48.617729
GO:0060337,type I interferon-mediated signaling pathway,2026-03-17T19:31:48.666118
GO:0060348,bone development,2026-03-17T19:24:24.335712
GO:0060350,endochondral bone morphogenesis,2026-04-30T14:17:15.942088
GO:0060351,cartilage development involved in endochondral bone morphogenesis,2026-03-17T19:24:17.519401
GO:0060363,cranial suture morphogenesis,2026-03-17T19:25:53.250145
GO:0060365,coronal suture morphogenesis,2026-03-17T19:42:14.798220
GO:0060366,lambdoid suture morphogenesis,2026-03-17T19:52:03.637142
GO:0060395,SMAD protein signal transduction,2026-03-17T19:42:14.773414
GO:0060402,calcium ion transport into cytosol,2026-04-25T22:27:23.511780
GO:0060411,cardiac septum morphogenesis,2026-03-17T19:34:08.025936
GO:0060412,ventricular septum morphogenesis,2026-05-02T03:21:57.298341
GO:0060413,atrial septum morphogenesis,2026-03-19T19:32:43.700698
GO:0060420,regulation of heart growth,2026-03-17T19:38:03.854286
GO:0060441,epithelial tube branching involved in lung morphogenesis,2026-05-13T14:33:52.506634
GO:0060443,mammary gland morphogenesis,2026-04-30T20:28:41.152649
GO:0060461,right lung morphogenesis,2026-03-17T19:51:37.342069
GO:0060539,diaphragm development,2026-05-30T18:52:04.949453
GO:0060541,respiratory system development,2026-03-17T19:41:40.352246
GO:0060574,intestinal epithelial cell maturation,2026-03-17T19:41:34.695762
GO:0060577,pulmonary vein morphogenesis,2026-03-17T19:51:37.320440
GO:0060596,mammary placode formation,2026-04-30T20:28:41.141802
GO:0060789,hair follicle placode formation,2026-04-24T18:06:02.086597
GO:0060792,sweat gland development,2026-04-24T18:06:02.072071
GO:0060793,sweat gland placode formation,2026-04-24T18:06:02.078464
GO:0060972,left/right pattern formation,2026-04-13T22:39:52.738890
GO:0060977,coronary vasculature morphogenesis,2026-05-14T14:12:14.400091
GO:0060982,coronary artery morphogenesis,2026-05-14T14:12:14.409592
GO:0060996,dendritic spine development,2026-05-24T15:54:57.979004
GO:0061029,eyelid development in camera-type eye,2026-04-14T01:01:24.629078
GO:0061061,muscle structure development,2026-03-17T19:33:26.008440
GO:0061337,cardiac conduction,2026-03-17T19:38:56.028091
GO:0061351,neural precursor cell proliferation,2026-05-13T16:41:25.547128
GO:0061370,testosterone biosynthetic process,2026-03-17T19:41:13.630177
GO:0061436,establishment of skin barrier,2026-05-07T09:33:44.467136
GO:0061448,connective tissue development,2026-04-25T22:48:19.804555
GO:0061462,protein localization to lysosome,2026-04-12T10:22:19.571704
GO:0061512,protein localization to cilium,2026-03-17T19:27:32.492744
GO:0061577,calcium ion transmembrane transport via high voltage-gated calcium channel,2026-03-20T13:16:16.850819
GO:0061630,ubiquitin protein ligase activity,2026-04-26T00:55:37.630256
GO:0061640,cytoskeleton-dependent cytokinesis,2026-05-12T16:07:17.601937
GO:0061684,chaperone-mediated autophagy,2026-03-17T19:47:54.494521
GO:0061687,detoxification of inorganic compound,2026-03-17T19:29:01.458376
GO:0061691,detoxification of hydrogen peroxide,2026-03-17T19:36:40.810783
GO:0061702,canonical inflammasome complex,2026-03-17T19:27:26.515401
GO:0061756,leukocyte adhesion to vascular endothelial cell,2026-03-17T19:52:09.414576
GO:0061761,alpha-latrotoxin receptor binding,2026-03-17T19:38:20.092116
GO:0061762,CAMKK-AMPK signaling cascade,2026-05-02T00:21:43.074357
GO:0061900,glial cell activation,2026-05-20T13:22:26.556593
GO:0062025,regulation of SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,2026-03-17T19:54:16.492257
GO:0070098,chemokine-mediated signaling pathway,2026-03-17T19:28:13.806619
GO:0070102,interleukin-6-mediated signaling pathway,2026-03-17T19:44:39.990314
GO:0070127,tRNA aminoacylation for mitochondrial protein translation,2026-04-25T18:22:49.524882
GO:0070160,tight junction,2026-03-17T19:31:51.458220
GO:0070163,regulation of adiponectin secretion,2026-03-17T19:46:37.568359
GO:0070212,protein poly-ADP-ribosylation,2026-05-26T14:46:30.226337
GO:0070254,mucus secretion,2026-03-12T04:45:59.469690
GO:0070266,necroptotic process,2026-03-17T19:40:13.109574
GO:0070268,cornification,2026-05-02T00:29:46.345102
GO:0070269,pyroptotic inflammatory response,2026-03-17T19:24:37.745807
GO:0070293,renal absorption,2026-03-17T19:41:43.365450
GO:0070295,renal water absorption,2026-03-17T19:29:01.466293
GO:0070306,lens fiber cell differentiation,2026-04-04T12:28:23.869188
GO:0070330,aromatase activity,2026-05-08T02:02:20.112001
GO:0070360,symbiont-mediated actin polymerization-dependent cell-to-cell migration in host,2026-05-09T10:43:26.825791
GO:0070371,ERK1 and ERK2 cascade,2026-03-17T19:25:53.256592
GO:0070372,regulation of ERK1 and ERK2 cascade,2026-03-17T19:46:31.752470
GO:0070375,ERK5 cascade,2026-05-04T16:31:14.693324
GO:0070409,carbamoyl phosphate biosynthetic process,2026-05-17T19:31:39.918618
GO:0070417,cellular response to cold,2026-03-17T19:50:34.765366
GO:0070431,nucleotide-binding oligomerization domain containing 2 signaling pathway,2026-04-22T22:07:25.913749
GO:0070459,prolactin secretion,2026-03-19T20:16:51.951926
GO:0070460,thyroid-stimulating hormone secretion,2026-03-17T19:44:31.076143
GO:0070482,response to oxygen levels,2026-05-05T00:03:41.976934
GO:0070498,interleukin-1-mediated signaling pathway,2026-04-26T20:18:20.865992
GO:0070527,platelet aggregation,2026-05-09T18:41:13.960704
GO:0070528,protein kinase C signaling,2026-03-17T19:25:53.259328
GO:0070588,calcium ion transmembrane transport,2026-03-17T19:37:39.914137
GO:0070661,leukocyte proliferation,2026-04-12T12:48:14.572459
GO:0070741,response to interleukin-6,2026-05-10T13:39:50.722363
GO:0070757,interleukin-35-mediated signaling pathway,2026-03-19T19:20:56.270363
GO:0070830,bicellular tight junction assembly,2026-03-17T19:49:15.268322
GO:0070831,basement membrane assembly,2026-04-30T14:19:32.450004
GO:0070836,caveola assembly,2026-05-04T05:03:21.563676
GO:0070841,inclusion body assembly,2026-03-14T22:20:21.290006
GO:0070851,growth factor receptor binding,2026-05-26T14:46:30.184136
GO:0070989,oxidative demethylation,2026-05-18T20:34:17.848554
GO:0070991,medium-chain fatty acyl-CoA dehydrogenase activity,2026-03-17T19:42:44.979843
GO:0070997,obsolete neuron death,2026-03-14T22:34:54.729083
GO:0071107,response to parathyroid hormone,2026-03-17T19:50:01.626531
GO:0071260,cellular response to mechanical stimulus,2026-03-17T19:43:21.991953
GO:0071276,cellular response to cadmium ion,2026-03-17T19:29:01.453604
GO:0071345,cellular response to cytokine stimulus,2026-03-17T19:43:51.621428
GO:0071346,cellular response to type II interferon,2026-03-17T19:46:58.172480
GO:0071385,cellular response to glucocorticoid stimulus,2026-03-17T19:43:02.317096
GO:0071425,hematopoietic stem cell proliferation,2026-05-08T10:52:45.809364
GO:0071456,cellular response to hypoxia,2026-03-17T19:30:45.645612
GO:0071468,cellular response to acidic pH,2026-03-17T19:27:53.102500
GO:0071470,cellular response to osmotic stress,2026-03-17T19:54:52.760814
GO:0071514,genomic imprinting,2026-03-17T19:50:01.612425
GO:0071559,response to transforming growth factor beta,2026-03-17T19:33:32.270344
GO:0071696,ectodermal placode development,2026-04-24T18:06:02.054337
GO:0071722,detoxification of arsenic-containing substance,2026-04-30T14:21:43.745831
GO:0071805,potassium ion transmembrane transport,2026-04-13T22:49:10.631200
GO:0071949,FAD binding,2026-05-18T20:34:17.866418
GO:0072006,nephron development,2026-04-12T16:33:56.339882
GO:0072126,positive regulation of glomerular mesangial cell proliferation,2026-04-14T13:34:57.069355
GO:0072331,signal transduction by p53 class mediator,2026-03-17T19:32:52.221628
GO:0072332,intrinsic apoptotic signaling pathway by p53 class mediator,2026-03-17T19:35:21.116022
GO:0072378,"blood coagulation, fibrin clot formation",2026-03-17T19:38:11.815944
GO:0072498,embryonic skeletal joint development,2026-03-17T19:52:39.273010
GO:0072528,pyrimidine-containing compound biosynthetic process,2026-03-17T19:41:43.357803
GO:0072538,T-helper 17 type immune response,2026-03-17T19:25:44.313765
GO:0072539,T-helper 17 cell differentiation,2026-03-17T19:38:42.233773
GO:0072559,NLRP3 inflammasome complex,2026-03-17T19:28:28.309340
GO:0072577,endothelial cell apoptotic process,2026-05-24T15:35:40.527778
GO:0072593,reactive oxygen species metabolic process,2026-03-17T19:34:39.352232
GO:0072657,protein localization to membrane,2026-04-04T12:29:38.695834
GO:0072659,protein localization to plasma membrane,2026-03-17T19:38:36.797150
GO:0072677,eosinophil migration,2026-03-17T19:31:42.999628
GO:0072678,T cell migration,2026-03-17T19:42:21.114442
GO:0080111,obsolete DNA demethylation,2026-03-17T19:32:14.542702
GO:0080145,intracellular cysteine homeostasis,2026-05-03T07:08:14.832169
GO:0086001,cardiac muscle cell action potential,2026-03-17T19:26:36.458011
GO:0086002,cardiac muscle cell action potential involved in contraction,2026-05-09T09:04:24.400550
GO:0086005,ventricular cardiac muscle cell action potential,2026-04-12T15:36:19.952624
GO:0086009,membrane repolarization,2026-05-13T18:29:46.100038
GO:0086012,membrane depolarization during cardiac muscle cell action potential,2026-04-14T05:00:55.085724
GO:0086013,membrane repolarization during cardiac muscle cell action potential,2026-04-13T22:49:10.639919
GO:0086015,SA node cell action potential,2026-05-30T23:13:26.264603
GO:0086091,regulation of heart rate by cardiac conduction,2026-05-09T09:04:24.331389
GO:0090090,negative regulation of canonical Wnt signaling pathway,2026-05-02T00:33:50.010419
GO:0090382,phagosome maturation,2026-03-17T19:54:16.477600
GO:0090398,cellular senescence,2026-03-17T19:30:24.491083
GO:0090399,replicative senescence,2026-04-22T22:04:32.279923
GO:0090487,secondary metabolite catabolic process,2026-03-17T19:35:01.266903
GO:0090557,establishment of endothelial intestinal barrier,2026-03-17T19:54:46.565118
GO:0095500,acetylcholine receptor signaling pathway,2026-05-09T01:09:36.921116
GO:0097009,energy homeostasis,2026-03-17T19:46:37.561568
GO:0097066,response to thyroid hormone,2026-05-07T19:48:50.030602
GO:0097107,postsynaptic density assembly,2026-05-24T15:54:58.003581
GO:0097154,GABAergic neuron differentiation,2026-03-17T19:31:07.006554
GO:0097186,amelogenesis,2026-03-17T19:42:11.658264
GO:0097190,apoptotic signaling pathway,2026-05-30T22:08:54.600081
GO:0097193,intrinsic apoptotic signaling pathway,2026-03-17T19:44:42.944562
GO:0097194,execution phase of apoptosis,2026-04-14T13:34:56.992072
GO:0097205,renal filtration,2026-04-13T08:35:45.333381
GO:0097237,cellular response to toxic substance,2026-05-08T11:33:51.252297
GO:0097281,immune complex formation,2026-04-28T16:59:55.622852
GO:0097283,keratinocyte apoptotic process,2026-04-03T20:13:58.085182
GO:0097284,hepatocyte apoptotic process,2026-03-17T19:26:07.634367
GO:0097300,programmed necrotic cell death,2026-03-17T19:39:01.507721
GO:0097352,autophagosome maturation,2026-03-17T19:32:20.557368
GO:0097400,interleukin-17-mediated signaling pathway,2026-03-17T19:45:58.318847
GO:0097411,hypoxia-inducible factor-1alpha signaling pathway,2026-03-17T19:50:16.000341
GO:0097421,liver regeneration,2026-05-20T00:05:22.581229
GO:0097527,necroptotic signaling pathway,2026-04-26T20:14:08.159949
GO:0097546,ciliary base,2026-03-17T19:43:27.687880
GO:0097681,double-strand break repair via alternative nonhomologous end joining,2026-05-27T07:54:01.014340
GO:0097696,cell surface receptor signaling pathway via STAT,2026-05-30T17:17:42.507834
GO:0097707,ferroptosis,2026-03-17T19:43:54.513366
GO:0097720,calcineurin-mediated signaling,2026-03-17T19:28:52.461857
GO:0097746,blood vessel diameter maintenance,2026-05-04T22:01:55.325807
GO:0098532,obsolete histone H3-K27 trimethylation,2026-03-17T19:37:21.932255
GO:0098534,centriole assembly,2026-05-09T18:41:32.103604
GO:0098609,cell-cell adhesion,2026-03-17T19:35:57.065368
GO:0098712,L-glutamate import across plasma membrane,2026-04-25T18:24:23.938568
GO:0098856,intestinal lipid absorption,2026-05-03T22:24:58.259786
GO:0098883,synapse pruning,2026-03-17T19:51:34.582785
GO:0098977,inhibitory chemical synaptic transmission,2026-03-17T19:52:57.260655
GO:0099072,regulation of postsynaptic membrane neurotransmitter receptor levels,2026-05-24T15:54:57.991425
GO:0099155,"synaptic transmission, noradrenergic",2026-03-17T19:53:36.832669
GO:0099177,regulation of trans-synaptic signaling,2026-03-17T19:37:39.918532
GO:0099504,synaptic vesicle cycle,2026-03-17T19:25:32.222501
GO:0099536,synaptic signaling,2026-04-30T14:15:32.212439
GO:0099537,trans-synaptic signaling,2026-05-02T02:01:19.059464
GO:0101005,deubiquitinase activity,2026-03-19T16:15:37.337418
GO:0110096,cellular response to aldehyde,2026-03-19T16:06:56.051722
GO:0120013,lipid transfer activity,2026-05-03T22:24:58.226759
GO:0120020,cholesterol transfer activity,2026-04-29T01:44:43.020011
GO:0120054,intestinal motility,2026-05-08T12:02:59.142103
GO:0120192,tight junction assembly,2026-04-28T22:03:15.929140
GO:0120193,tight junction organization,2026-03-17T19:27:26.523902
GO:0120197,mucociliary clearance,2026-03-12T04:45:59.478318
GO:0120224,larynx development,2026-03-17T19:41:40.357474
GO:0120275,cerebral blood circulation,2026-03-17T19:25:32.261028
GO:0120558,lysophospholipase A1 activity,2026-05-18T15:03:54.181054
GO:0140318,protein transporter activity,2026-05-07T14:04:00.418293
GO:0140493,very long-chain fatty acid beta-oxidation,2026-05-10T16:17:51.056334
GO:0140581,P-type monovalent copper transporter activity,2026-05-20T20:24:35.206308
GO:0140645,neutrophil extracellular trap formation,2026-03-19T19:21:58.048693
GO:0140896,cGAS/STING signaling pathway,2026-03-19T19:32:06.231038
GO:0140954,histone H3K36 dimethyltransferase activity,2026-05-02T02:01:17.822637
GO:0141156,cAMP/PKA signal transduction,2026-03-17T19:37:08.054793
GO:0141166,chromosomal 5-methylcytosine DNA demethylation pathway,2026-03-19T16:03:29.227831
GO:0150076,neuroinflammatory response,2026-03-17T19:25:32.204868
GO:0150103,reactive gliosis,2026-05-07T19:42:42.158959
GO:0150115,cell-substrate junction organization,2026-03-17T19:34:24.870734
GO:0160083,exhausted T cell differentiation,2026-03-19T19:38:52.608767
GO:0160119,cuproptosis,2026-03-17T19:55:31.524134
GO:0160269,sweat secretion,2026-05-20T19:40:15.198371
GO:0170040,proteinogenic amino acid catabolic process,2026-05-20T18:12:30.677112
GO:1901699,cellular response to nitrogen compound,2026-03-17T19:30:36.673912
GO:1901704,L-glutamine biosynthetic process,2026-03-19T16:00:23.259785
GO:1901797,negative regulation of signal transduction by p53 class mediator,2026-05-13T12:31:37.932565
GO:1902224,ketone body metabolic process,2026-03-19T15:54:48.971283
GO:1902275,regulation of chromatin organization,2026-03-17T19:28:58.503231
GO:1902358,sulfate transmembrane transport,2026-03-17T19:26:24.720009
GO:1902476,chloride transmembrane transport,2026-03-17T19:29:53.407346
GO:1902482,regulatory T cell apoptotic process,2026-04-26T22:59:42.822510
GO:1902488,cholangiocyte apoptotic process,2026-05-07T11:57:42.299698
GO:1902603,carnitine transmembrane transport,2026-03-19T20:17:30.121899
GO:1902637,obsolete neural crest cell differentiation involved in thymus development,2026-03-17T19:23:53.554997
GO:1902638,obsolete neural crest cell differentiation involved in parathyroid gland development,2026-03-17T19:23:53.649463
GO:1902988,neurofibrillary tangle assembly,2026-05-24T14:42:19.805616
GO:1903210,podocyte apoptotic process,2026-04-30T14:19:32.470508
GO:1903409,reactive oxygen species biosynthetic process,2026-03-17T19:25:32.245135
GO:1903412,response to bile acid,2026-03-19T20:17:52.434585
GO:1903575,cornified envelope assembly,2026-03-17T19:41:04.557988
GO:1903702,esophagus development,2026-05-07T16:30:00.601499
GO:1903988,iron ion export across plasma membrane,2026-03-17T19:38:06.655232
GO:1903998,regulation of eating behavior,2026-04-28T10:24:33.331761
GO:1904014,response to serotonin,2026-04-28T11:53:25.465753
GO:1904262,negative regulation of TORC1 signaling,2026-04-28T18:52:49.604311
GO:1904480,positive regulation of intestinal absorption,2026-03-17T19:38:06.650827
GO:1904955,obsolete planar cell polarity pathway involved in midbrain dopaminergic neuron differentiation,2026-03-17T19:49:29.610436
GO:1904996,positive regulation of leukocyte adhesion to vascular endothelial cell,2026-03-17T19:41:01.465582
GO:1905071,tight junction disassembly,2026-03-17T19:29:13.037410
